Year,Géographie,Actifs d'infrastructures publiques essentielles,Type de municipalité par taille de population,GeoCode,Value
2016,Nouvelle-Écosse,Ponts et tunnels,"Municipalités rurales, population 5 000 et plus",12,16.67
2016,Nouvelle-Écosse,Logement social et abordable,Toutes les municipalités,12,
2016,Nouvelle-Écosse,Logement social et abordable,Toutes les municipalités urbaines,12,
2016,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population moins de 5 000",12,
2016,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population plus de 5 000 à 30 000",12,
2016,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population 30 000 et plus",12,
2016,Nouvelle-Écosse,Logement social et abordable,Toutes les municipalités rurales,12,
2016,Nouvelle-Écosse,Logement social et abordable,"Municipalités rurales, population moins de 5 000",12,
2016,Nouvelle-Écosse,Logement social et abordable,"Municipalités rurales, population 5 000 et plus",12,
2016,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs",Toutes les municipalités,12,25.0
2016,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs",Toutes les municipalités urbaines,12,30.0
2016,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population moins de 5 000",12,0.0
2016,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 5 000 à 30 000",12,40.0
2016,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population 30 000 et plus",12,50.0
2016,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs",Toutes les municipalités rurales,12,23.08
2016,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population moins de 5 000",12,26.67
2016,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population 5 000 et plus",12,18.18
2016,Nouveau-Brunswick,Actifs de transport en commun,Toutes les municipalités,13,9.09
2016,Nouveau-Brunswick,Actifs de transport en commun,Toutes les municipalités urbaines,13,12.5
2016,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population moins de 5 000",13,0.0
2016,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population plus de 5 000 à 30 000",13,25.0
2016,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population 30 000 et plus",13,0.0
2016,Nouveau-Brunswick,Actifs de transport en commun,Toutes les municipalités rurales,13,0.0
2016,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités rurales, population moins de 5 000",13,0.0
2016,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités rurales, population 5 000 et plus",13,
2016,Nouveau-Brunswick,Actifs relatifs à l'eau potable,Toutes les municipalités,13,43.14
2016,Nouveau-Brunswick,Actifs relatifs à l'eau potable,Toutes les municipalités urbaines,13,39.13
2016,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités urbaines, population moins de 5 000",13,41.67
2016,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 5 000 à 30 000",13,50.0
2016,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités urbaines, population 30 000 et plus",13,0.0
2016,Nouveau-Brunswick,Actifs relatifs à l'eau potable,Toutes les municipalités rurales,13,46.43
2016,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités rurales, population moins de 5 000",13,45.83
2016,Nouveau-Brunswick,Actifs relatifs à l'eau potable,"Municipalités rurales, population 5 000 et plus",13,20.0
2016,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,Toutes les municipalités,13,59.02
2016,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,Toutes les municipalités urbaines,13,55.56
2016,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population moins de 5 000",13,50.0
2016,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 5 000 à 30 000",13,75.0
2016,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population 30 000 et plus",13,66.67
2016,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,Toutes les municipalités rurales,13,61.76
2016,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population moins de 5 000",13,65.52
2016,Nouveau-Brunswick,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population 5 000 et plus",13,60.0
2016,Nouveau-Brunswick,Actifs relatifs aux eaux usées,Toutes les municipalités,13,43.55
2016,Nouveau-Brunswick,Actifs relatifs aux eaux usées,Toutes les municipalités urbaines,13,46.43
2016,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités urbaines, population moins de 5 000",13,41.18
2016,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 5 000 à 30 000",13,75.0
2016,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités urbaines, population 30 000 et plus",13,0.0
2016,Nouveau-Brunswick,Actifs relatifs aux eaux usées,Toutes les municipalités rurales,13,44.12
2016,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités rurales, population moins de 5 000",13,50.0
2016,Nouveau-Brunswick,Actifs relatifs aux eaux usées,"Municipalités rurales, population 5 000 et plus",13,0.0
2016,Nouveau-Brunswick,Actifs relatifs aux déchets solides,Toutes les municipalités,13,5.0
2016,Nouveau-Brunswick,Actifs relatifs aux déchets solides,Toutes les municipalités urbaines,13,0.0
2016,Nouveau-Brunswick,Actifs relatifs aux déchets solides,"Municipalités urbaines, population moins de 5 000",13,0.0
2016,Nouveau-Brunswick,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 5 000 à 30 000",13,0.0
2016,Nouveau-Brunswick,Actifs relatifs aux déchets solides,"Municipalités urbaines, population 30 000 et plus",13,0.0
2016,Nouveau-Brunswick,Actifs relatifs aux déchets solides,Toutes les municipalités rurales,13,7.69
2016,Nouveau-Brunswick,Actifs relatifs aux déchets solides,"Municipalités rurales, population moins de 5 000",13,10.0
2016,Nouveau-Brunswick,Actifs relatifs aux déchets solides,"Municipalités rurales, population 5 000 et plus",13,0.0
2016,Nouveau-Brunswick,Routes,Toutes les municipalités,13,43.08
2016,Nouveau-Brunswick,Routes,Toutes les municipalités urbaines,13,46.43
2016,Nouveau-Brunswick,Routes,"Municipalités urbaines, population moins de 5 000",13,41.18
2016,Nouveau-Brunswick,Routes,"Municipalités urbaines, population plus de 5 000 à 30 000",13,75.0
2016,Nouveau-Brunswick,Routes,"Municipalités urbaines, population 30 000 et plus",13,0.0
2016,Nouveau-Brunswick,Routes,Toutes les municipalités rurales,13,40.54
2016,Nouveau-Brunswick,Routes,"Municipalités rurales, population moins de 5 000",13,43.75
2016,Nouveau-Brunswick,Routes,"Municipalités rurales, population 5 000 et plus",13,20.0
2016,Nouveau-Brunswick,Ponts et tunnels,Toutes les municipalités,13,14.29
2016,Nouveau-Brunswick,Ponts et tunnels,Toutes les municipalités urbaines,13,20.0
2016,Nouveau-Brunswick,Ponts et tunnels,"Municipalités urbaines, population moins de 5 000",13,33.33
2016,Nouveau-Brunswick,Ponts et tunnels,"Municipalités urbaines, population plus de 5 000 à 30 000",13,0.0
2016,Nouveau-Brunswick,Ponts et tunnels,"Municipalités urbaines, population 30 000 et plus",13,
2016,Nouveau-Brunswick,Ponts et tunnels,Toutes les municipalités rurales,13,0.0
2016,Nouveau-Brunswick,Ponts et tunnels,"Municipalités rurales, population moins de 5 000",13,0.0
2016,Nouveau-Brunswick,Ponts et tunnels,"Municipalités rurales, population 5 000 et plus",13,
2016,Nouveau-Brunswick,Logement social et abordable,Toutes les municipalités,13,0.0
2016,Nouveau-Brunswick,Logement social et abordable,Toutes les municipalités urbaines,13,0.0
2016,Nouveau-Brunswick,Logement social et abordable,"Municipalités urbaines, population moins de 5 000",13,0.0
2016,Nouveau-Brunswick,Logement social et abordable,"Municipalités urbaines, population plus de 5 000 à 30 000",13,
2016,Nouveau-Brunswick,Logement social et abordable,"Municipalités urbaines, population 30 000 et plus",13,
2016,Nouveau-Brunswick,Logement social et abordable,Toutes les municipalités rurales,13,
2016,Nouveau-Brunswick,Logement social et abordable,"Municipalités rurales, population moins de 5 000",13,
2016,Nouveau-Brunswick,Logement social et abordable,"Municipalités rurales, population 5 000 et plus",13,
2016,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs",Toutes les municipalités,13,20.0
2016,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs",Toutes les municipalités urbaines,13,21.43
2016,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population moins de 5 000",13,23.53
2016,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 5 000 à 30 000",13,25.0
2016,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population 30 000 et plus",13,0.0
2016,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs",Toutes les municipalités rurales,13,19.44
2016,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population moins de 5 000",13,18.75
2016,Nouveau-Brunswick,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population 5 000 et plus",13,20.0
2016,Québec,Actifs de transport en commun,Toutes les municipalités,24,12.73
2016,Québec,Actifs de transport en commun,Toutes les municipalités urbaines,24,9.52
2016,Québec,Actifs de transport en commun,"Municipalités urbaines, population moins de 5 000",24,0.0
2016,Québec,Actifs de transport en commun,"Municipalités urbaines, population plus de 5 000 à 30 000",24,5.88
2016,Québec,Actifs de transport en commun,"Municipalités urbaines, population 30 000 et plus",24,15.0
2016,Québec,Actifs de transport en commun,Toutes les municipalités rurales,24,15.38
2016,Québec,Actifs de transport en commun,"Municipalités rurales, population moins de 5 000",24,0.0
2016,Québec,Actifs de transport en commun,"Municipalités rurales, population 5 000 et plus",24,20.0
2016,Québec,Actifs relatifs à l'eau potable,Toutes les municipalités,24,26.7
2016,Québec,Actifs relatifs à l'eau potable,Toutes les municipalités urbaines,24,25.81
2016,Québec,Actifs relatifs à l'eau potable,"Municipalités urbaines, population moins de 5 000",24,18.92
2016,Québec,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 5 000 à 30 000",24,32.89
2016,Québec,Actifs relatifs à l'eau potable,"Municipalités urbaines, population 30 000 et plus",24,25.0
2016,Québec,Actifs relatifs à l'eau potable,Toutes les municipalités rurales,24,27.13
2016,Québec,Actifs relatifs à l'eau potable,"Municipalités rurales, population moins de 5 000",24,
2016,Québec,Actifs relatifs à l'eau potable,"Municipalités rurales, population 5 000 et plus",24,42.86
2016,Québec,Actifs relatifs aux eaux pluviales,Toutes les municipalités,24,45.7
2016,Québec,Actifs relatifs aux eaux pluviales,Toutes les municipalités urbaines,24,55.96
2016,Québec,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population moins de 5 000",24,31.94
2016,Québec,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 5 000 à 30 000",24,63.53
2016,Québec,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population 30 000 et plus",24,86.11
2016,Québec,Actifs relatifs aux eaux pluviales,Toutes les municipalités rurales,24,38.98
2016,Québec,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population moins de 5 000",24,37.86
2016,Québec,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population 5 000 et plus",24,44.23
2016,Québec,Actifs relatifs aux eaux usées,Toutes les municipalités,24,31.79
2016,Québec,Actifs relatifs aux eaux usées,Toutes les municipalités urbaines,24,33.5
2016,Québec,Actifs relatifs aux eaux usées,"Municipalités urbaines, population moins de 5 000",24,21.52
2016,Québec,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 5 000 à 30 000",24,34.94
2016,Québec,Actifs relatifs aux eaux usées,"Municipalités urbaines, population 30 000 et plus",24,52.78
2016,Québec,Actifs relatifs aux eaux usées,Toutes les municipalités rurales,24,30.85
2016,Québec,Actifs relatifs aux eaux usées,"Municipalités rurales, population moins de 5 000",24,31.07
2016,Québec,Actifs relatifs aux eaux usées,"Municipalités rurales, population 5 000 et plus",24,30.19
2016,Québec,Actifs relatifs aux déchets solides,Toutes les municipalités,24,
2016,Québec,Actifs relatifs aux déchets solides,Toutes les municipalités urbaines,24,12.86
2016,Québec,Actifs relatifs aux déchets solides,"Municipalités urbaines, population moins de 5 000",24,13.04
2016,Québec,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 5 000 à 30 000",24,14.29
2016,Québec,Actifs relatifs aux déchets solides,"Municipalités urbaines, population 30 000 et plus",24,5.26
2016,Québec,Actifs relatifs aux déchets solides,Toutes les municipalités rurales,24,
2016,Québec,Actifs relatifs aux déchets solides,"Municipalités rurales, population moins de 5 000",24,
2016,Québec,Actifs relatifs aux déchets solides,"Municipalités rurales, population 5 000 et plus",24,12.5
2016,Québec,Routes,Toutes les municipalités,24,40.85
2016,Québec,Routes,Toutes les municipalités urbaines,24,33.78
2016,Québec,Routes,"Municipalités urbaines, population moins de 5 000",24,33.98
2016,Québec,Routes,"Municipalités urbaines, population plus de 5 000 à 30 000",24,33.72
2016,Québec,Routes,"Municipalités urbaines, population 30 000 et plus",24,30.56
2016,Québec,Routes,Toutes les municipalités rurales,24,44.93
2016,Québec,Routes,"Municipalités rurales, population moins de 5 000",24,45.81
2016,Québec,Routes,"Municipalités rurales, population 5 000 et plus",24,37.5
2016,Québec,Ponts et tunnels,Toutes les municipalités,24,
2016,Québec,Ponts et tunnels,Toutes les municipalités urbaines,24,14.66
2016,Québec,Ponts et tunnels,"Municipalités urbaines, population moins de 5 000",24,19.15
2016,Québec,Ponts et tunnels,"Municipalités urbaines, population plus de 5 000 à 30 000",24,10.26
2016,Québec,Ponts et tunnels,"Municipalités urbaines, population 30 000 et plus",24,9.68
2016,Québec,Ponts et tunnels,Toutes les municipalités rurales,24,
2016,Québec,Ponts et tunnels,"Municipalités rurales, population moins de 5 000",24,
2016,Québec,Ponts et tunnels,"Municipalités rurales, population 5 000 et plus",24,17.86
2016,Québec,Logement social et abordable,Toutes les municipalités,24,
2016,Québec,Logement social et abordable,Toutes les municipalités urbaines,24,
2016,Québec,Logement social et abordable,"Municipalités urbaines, population moins de 5 000",24,
2016,Québec,Logement social et abordable,"Municipalités urbaines, population plus de 5 000 à 30 000",24,
2016,Québec,Logement social et abordable,"Municipalités urbaines, population 30 000 et plus",24,
2016,Québec,Logement social et abordable,Toutes les municipalités rurales,24,
2016,Québec,Logement social et abordable,"Municipalités rurales, population moins de 5 000",24,
2016,Québec,Logement social et abordable,"Municipalités rurales, population 5 000 et plus",24,
