Year,Géographie,Groupe d'âge et type de famille,Statistiques,GeoCode,Value
1999,Manitoba,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,46,79.2
1999,Manitoba,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,46,71.9
1999,Manitoba,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,46,64.4
1999,Manitoba,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,46,68.2
1999,Manitoba,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,46,59.3
1999,Manitoba,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,46,48.8
1999,Saskatchewan,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,47,79.4
1999,Saskatchewan,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,47,69.8
1999,Saskatchewan,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,47,60.4
1999,Saskatchewan,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,47,75.2
1999,Saskatchewan,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,47,63.5
1999,Saskatchewan,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,47,53.5
1999,Saskatchewan,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,47,78.2
1999,Saskatchewan,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,47,68.2
1999,Saskatchewan,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,47,58.0
1999,Saskatchewan,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,47,92.3
1999,Saskatchewan,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,47,87.9
1999,Saskatchewan,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,47,83.0
1999,Saskatchewan,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,47,80.9
1999,Saskatchewan,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,47,70.9
1999,Saskatchewan,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,47,61.8
1999,Saskatchewan,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,47,88.1
1999,Saskatchewan,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,47,83.7
1999,Saskatchewan,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,47,76.3
1999,Saskatchewan,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,47,81.3
1999,Saskatchewan,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,47,68.7
1999,Saskatchewan,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,47,57.7
1999,Saskatchewan,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,47,37.1
1999,Saskatchewan,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,47,26.4
1999,Saskatchewan,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,47,22.8
1999,Saskatchewan,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,47,85.9
1999,Saskatchewan,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,47,76.4
1999,Saskatchewan,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,47,68.8
1999,Saskatchewan,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,47,70.1
1999,Saskatchewan,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,47,62.8
1999,Saskatchewan,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,47,51.4
1999,Alberta,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,48,76.3
1999,Alberta,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,48,66.6
1999,Alberta,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,48,56.6
1999,Alberta,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,48,70.0
1999,Alberta,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,48,60.1
1999,Alberta,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,48,49.3
1999,Alberta,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,48,77.4
1999,Alberta,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,48,66.9
1999,Alberta,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,48,57.0
1999,Alberta,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,48,86.5
1999,Alberta,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,48,81.9
1999,Alberta,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,48,74.5
1999,Alberta,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,48,76.9
1999,Alberta,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,48,67.4
1999,Alberta,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,48,57.7
1999,Alberta,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,48,89.2
1999,Alberta,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,48,80.2
1999,Alberta,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,48,71.8
1999,Alberta,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,48,75.5
1999,Alberta,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,48,66.4
1999,Alberta,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,48,55.8
1999,Alberta,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,48,44.9
1999,Alberta,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,48,33.4
1999,Alberta,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,48,24.1
1999,Alberta,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,48,77.7
1999,Alberta,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,48,67.4
1999,Alberta,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,48,58.7
1999,Alberta,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,48,72.6
1999,Alberta,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,48,60.8
1999,Alberta,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,48,49.8
1999,Colombie-Britannique,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,59,75.0
1999,Colombie-Britannique,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,59,63.9
1999,Colombie-Britannique,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,59,55.3
1999,Colombie-Britannique,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,59,66.8
1999,Colombie-Britannique,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,59,55.6
1999,Colombie-Britannique,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,59,46.0
1999,Colombie-Britannique,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,59,75.6
1999,Colombie-Britannique,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,59,63.8
1999,Colombie-Britannique,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,59,55.1
1999,Colombie-Britannique,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,59,86.5
1999,Colombie-Britannique,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,59,79.3
1999,Colombie-Britannique,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,59,72.7
1999,Colombie-Britannique,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,59,76.1
1999,Colombie-Britannique,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,59,65.1
1999,Colombie-Britannique,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,59,56.3
1999,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,59,85.9
1999,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,59,78.4
1999,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,59,70.5
1999,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,59,74.7
1999,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,59,62.1
1999,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,59,51.5
1999,Colombie-Britannique,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,59,40.6
1999,Colombie-Britannique,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,59,34.3
1999,Colombie-Britannique,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,59,24.3
1999,Colombie-Britannique,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,59,82.4
1999,Colombie-Britannique,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,59,69.6
1999,Colombie-Britannique,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,59,64.2
1999,Colombie-Britannique,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,59,69.3
