Year,Geography,Age group,Gender,GeoCode,Value
2022,Saskatchewan,"Total, 15 to 29 years",Total - Gender,47,11.0
2022,Saskatchewan,"Total, 15 to 29 years",Men+,47,12.0
2022,Saskatchewan,"Total, 15 to 29 years",Women+,47,9.0
2022,Saskatchewan,15 to 19 years,Total - Gender,47,5.0
2022,Saskatchewan,15 to 19 years,Men+,47,6.0
2022,Saskatchewan,15 to 19 years,Women+,47,4.0
2022,Saskatchewan,15 to 24 years,Total - Gender,47,9.0
2022,Saskatchewan,15 to 24 years,Men+,47,11.0
2022,Saskatchewan,15 to 24 years,Women+,47,8.0
2022,Saskatchewan,18 to 24 years,Total - Gender,47,13.0
2022,Saskatchewan,18 to 24 years,Men+,47,14.0
2022,Saskatchewan,18 to 24 years,Women+,47,11.0
2022,Saskatchewan,20 to 24 years,Total - Gender,47,14.0
2022,Saskatchewan,20 to 24 years,Men+,47,15.0
2022,Saskatchewan,20 to 24 years,Women+,47,12.0
2022,Saskatchewan,25 to 29 years,Total - Gender,47,14.0
2022,Saskatchewan,25 to 29 years,Men+,47,15.0
2022,Saskatchewan,25 to 29 years,Women+,47,12.0
2022,Alberta,"Total, 15 to 29 years",Total - Gender,48,11.0
2022,Alberta,"Total, 15 to 29 years",Men+,48,11.0
2022,Alberta,"Total, 15 to 29 years",Women+,48,11.0
2022,Alberta,15 to 19 years,Total - Gender,48,4.0
2022,Alberta,15 to 19 years,Men+,48,6.0
2022,Alberta,15 to 19 years,Women+,48,3.0
2022,Alberta,15 to 24 years,Total - Gender,48,9.0
2022,Alberta,15 to 24 years,Men+,48,9.0
2022,Alberta,15 to 24 years,Women+,48,8.0
2022,Alberta,18 to 24 years,Total - Gender,48,12.0
2022,Alberta,18 to 24 years,Men+,48,12.0
2022,Alberta,18 to 24 years,Women+,48,11.0
2022,Alberta,20 to 24 years,Total - Gender,48,13.0
2022,Alberta,20 to 24 years,Men+,48,13.0
2022,Alberta,20 to 24 years,Women+,48,13.0
2022,Alberta,25 to 29 years,Total - Gender,48,14.0
2022,Alberta,25 to 29 years,Men+,48,13.0
2022,Alberta,25 to 29 years,Women+,48,15.0
2022,British Columbia,"Total, 15 to 29 years",Total - Gender,59,11.0
2022,British Columbia,"Total, 15 to 29 years",Men+,59,12.0
2022,British Columbia,"Total, 15 to 29 years",Women+,59,8.0
2022,British Columbia,15 to 19 years,Total - Gender,59,6.0
2022,British Columbia,15 to 19 years,Men+,59,9.0
2022,British Columbia,15 to 19 years,Women+,59,4.0
2022,British Columbia,15 to 24 years,Total - Gender,59,10.0
2022,British Columbia,15 to 24 years,Men+,59,14.0
2022,British Columbia,15 to 24 years,Women+,59,5.0
2022,British Columbia,18 to 24 years,Total - Gender,59,12.0
2022,British Columbia,18 to 24 years,Men+,59,17.0
2022,British Columbia,18 to 24 years,Women+,59,6.0
2022,British Columbia,20 to 24 years,Total - Gender,59,12.0
2022,British Columbia,20 to 24 years,Men+,59,18.0
2022,British Columbia,20 to 24 years,Women+,59,7.0
2022,British Columbia,25 to 29 years,Total - Gender,59,12.0
2022,British Columbia,25 to 29 years,Men+,59,11.0
2022,British Columbia,25 to 29 years,Women+,59,13.0
2022,Yukon,"Total, 15 to 29 years",Total - Gender,60,11.0
2022,Yukon,"Total, 15 to 29 years",Men+,60,
2022,Yukon,"Total, 15 to 29 years",Women+,60,12.0
2022,Yukon,15 to 19 years,Total - Gender,60,
2022,Yukon,15 to 19 years,Men+,60,
2022,Yukon,15 to 19 years,Women+,60,
2022,Yukon,15 to 24 years,Total - Gender,60,
2022,Yukon,15 to 24 years,Men+,60,
2022,Yukon,15 to 24 years,Women+,60,
2022,Yukon,18 to 24 years,Total - Gender,60,
2022,Yukon,18 to 24 years,Men+,60,
2022,Yukon,18 to 24 years,Women+,60,
2022,Yukon,20 to 24 years,Total - Gender,60,
2022,Yukon,20 to 24 years,Men+,60,
2022,Yukon,20 to 24 years,Women+,60,
2022,Yukon,25 to 29 years,Total - Gender,60,17.0
2022,Yukon,25 to 29 years,Men+,60,
2022,Yukon,25 to 29 years,Women+,60,
2022,Northwest Territories,"Total, 15 to 29 years",Total - Gender,61,20.0
2022,Northwest Territories,"Total, 15 to 29 years",Men+,61,24.0
2022,Northwest Territories,"Total, 15 to 29 years",Women+,61,16.0
2022,Northwest Territories,15 to 19 years,Total - Gender,61,19.0
2022,Northwest Territories,15 to 19 years,Men+,61,
2022,Northwest Territories,15 to 19 years,Women+,61,
2022,Northwest Territories,15 to 24 years,Total - Gender,61,21.0
2022,Northwest Territories,15 to 24 years,Men+,61,25.0
2022,Northwest Territories,15 to 24 years,Women+,61,18.0
2022,Northwest Territories,18 to 24 years,Total - Gender,61,28.0
2022,Northwest Territories,18 to 24 years,Men+,61,31.0
2022,Northwest Territories,18 to 24 years,Women+,61,23.0
2022,Northwest Territories,20 to 24 years,Total - Gender,61,24.0
2022,Northwest Territories,20 to 24 years,Men+,61,29.0
2022,Northwest Territories,20 to 24 years,Women+,61,
2022,Northwest Territories,25 to 29 years,Total - Gender,61,17.0
2022,Northwest Territories,25 to 29 years,Men+,61,22.0
2022,Northwest Territories,25 to 29 years,Women+,61,
2022,Nunavut,"Total, 15 to 29 years",Total - Gender,62,34.0
2022,Nunavut,"Total, 15 to 29 years",Men+,62,38.0
2022,Nunavut,"Total, 15 to 29 years",Women+,62,29.0
2022,Nunavut,15 to 19 years,Total - Gender,62,25.0
2022,Nunavut,15 to 19 years,Men+,62,30.0
2022,Nunavut,15 to 19 years,Women+,62,21.0
2022,Nunavut,15 to 24 years,Total - Gender,62,35.0
2022,Nunavut,15 to 24 years,Men+,62,37.0
2022,Nunavut,15 to 24 years,Women+,62,32.0
2022,Nunavut,18 to 24 years,Total - Gender,62,39.0
2022,Nunavut,18 to 24 years,Men+,62,40.0
2022,Nunavut,18 to 24 years,Women+,62,38.0
2022,Nunavut,20 to 24 years,Total - Gender,62,43.0
2022,Nunavut,20 to 24 years,Men+,62,44.0
2022,Nunavut,20 to 24 years,Women+,62,41.0
2022,Nunavut,25 to 29 years,Total - Gender,62,31.0
2022,Nunavut,25 to 29 years,Men+,62,38.0
2022,Nunavut,25 to 29 years,Women+,62,
2023,Canada,"Total, 15 to 29 years",Men+,,11.0
2023,Canada,"Total, 15 to 29 years",Women+,,10.0
2023,Canada,15 to 19 years,Total - Gender,,6.0
2023,Canada,15 to 19 years,Men+,,7.0
2023,Canada,15 to 19 years,Women+,,4.0
2023,Canada,15 to 24 years,Total - Gender,,9.0
2023,Canada,15 to 24 years,Men+,,11.0
2023,Canada,15 to 24 years,Women+,,7.0
2023,Canada,18 to 24 years,Total - Gender,,11.0
2023,Canada,18 to 24 years,Men+,,13.0
2023,Canada,18 to 24 years,Women+,,9.0
2023,Canada,20 to 24 years,Total - Gender,,12.0
2023,Canada,20 to 24 years,Men+,,14.0
2023,Canada,20 to 24 years,Women+,,10.0
2023,Canada,25 to 29 years,Total - Gender,,13.0
2023,Canada,25 to 29 years,Men+,,13.0
2023,Canada,25 to 29 years,Women+,,14.0
2023,Newfoundland and Labrador,"Total, 15 to 29 years",Total - Gender,10,14.0
2023,Newfoundland and Labrador,"Total, 15 to 29 years",Men+,10,17.0
2023,Newfoundland and Labrador,"Total, 15 to 29 years",Women+,10,10.0
2023,Newfoundland and Labrador,15 to 19 years,Total - Gender,10,7.0
2023,Newfoundland and Labrador,15 to 19 years,Men+,10,10.0
2023,Newfoundland and Labrador,15 to 19 years,Women+,10,
2023,Newfoundland and Labrador,15 to 24 years,Total - Gender,10,11.0
2023,Newfoundland and Labrador,15 to 24 years,Men+,10,15.0
2023,Newfoundland and Labrador,15 to 24 years,Women+,10,8.0
2023,Newfoundland and Labrador,18 to 24 years,Total - Gender,10,16.0
2023,Newfoundland and Labrador,18 to 24 years,Men+,10,21.0
2023,Newfoundland and Labrador,18 to 24 years,Women+,10,10.0
2023,Newfoundland and Labrador,20 to 24 years,Total - Gender,10,16.0
2023,Newfoundland and Labrador,20 to 24 years,Men+,10,19.0
2023,Newfoundland and Labrador,20 to 24 years,Women+,10,12.0
2023,Newfoundland and Labrador,25 to 29 years,Total - Gender,10,19.0
2023,Newfoundland and Labrador,25 to 29 years,Men+,10,23.0
2023,Newfoundland and Labrador,25 to 29 years,Women+,10,15.0
2023,Prince Edward Island,"Total, 15 to 29 years",Total - Gender,11,15.0
2023,Prince Edward Island,"Total, 15 to 29 years",Men+,11,18.0
2023,Prince Edward Island,"Total, 15 to 29 years",Women+,11,11.0
2023,Prince Edward Island,15 to 19 years,Total - Gender,11,8.0
2023,Prince Edward Island,15 to 19 years,Men+,11,
2023,Prince Edward Island,15 to 19 years,Women+,11,
2023,Prince Edward Island,15 to 24 years,Total - Gender,11,13.0
2023,Prince Edward Island,15 to 24 years,Men+,11,14.0
2023,Prince Edward Island,15 to 24 years,Women+,11,12.0
2023,Prince Edward Island,18 to 24 years,Total - Gender,11,16.0
2023,Prince Edward Island,18 to 24 years,Men+,11,17.0
2023,Prince Edward Island,18 to 24 years,Women+,11,15.0
2023,Prince Edward Island,20 to 24 years,Total - Gender,11,16.0
2023,Prince Edward Island,20 to 24 years,Men+,11,18.0
2023,Prince Edward Island,20 to 24 years,Women+,11,14.0
2023,Prince Edward Island,25 to 29 years,Total - Gender,11,18.0
2023,Prince Edward Island,25 to 29 years,Men+,11,25.0
2023,Prince Edward Island,25 to 29 years,Women+,11,
2023,Nova Scotia,"Total, 15 to 29 years",Total - Gender,12,11.0
2023,Nova Scotia,"Total, 15 to 29 years",Men+,12,14.0
2023,Nova Scotia,"Total, 15 to 29 years",Women+,12,8.0
2023,Nova Scotia,15 to 19 years,Total - Gender,12,6.0
2023,Nova Scotia,15 to 19 years,Men+,12,7.0
2023,Nova Scotia,15 to 19 years,Women+,12,6.0
2023,Nova Scotia,15 to 24 years,Total - Gender,12,11.0
2023,Nova Scotia,15 to 24 years,Men+,12,13.0
2023,Nova Scotia,15 to 24 years,Women+,12,8.0
2023,Nova Scotia,18 to 24 years,Total - Gender,12,13.0
2023,Nova Scotia,18 to 24 years,Men+,12,17.0
2023,Nova Scotia,18 to 24 years,Women+,12,9.0
2023,Nova Scotia,20 to 24 years,Total - Gender,12,14.0
2023,Nova Scotia,20 to 24 years,Men+,12,18.0
2023,Nova Scotia,20 to 24 years,Women+,12,10.0
2023,Nova Scotia,25 to 29 years,Total - Gender,12,13.0
2023,Nova Scotia,25 to 29 years,Men+,12,16.0
2023,Nova Scotia,25 to 29 years,Women+,12,9.0
2023,New Brunswick,"Total, 15 to 29 years",Total - Gender,13,11.0
2023,New Brunswick,"Total, 15 to 29 years",Men+,13,13.0
2023,New Brunswick,"Total, 15 to 29 years",Women+,13,9.0
2023,New Brunswick,15 to 19 years,Total - Gender,13,7.0
2023,New Brunswick,15 to 19 years,Men+,13,8.0
2023,New Brunswick,15 to 19 years,Women+,13,6.0
2023,New Brunswick,15 to 24 years,Total - Gender,13,11.0
2023,New Brunswick,15 to 24 years,Men+,13,13.0
2023,New Brunswick,15 to 24 years,Women+,13,9.0
2023,New Brunswick,18 to 24 years,Total - Gender,13,15.0
2023,New Brunswick,18 to 24 years,Men+,13,18.0
2023,New Brunswick,18 to 24 years,Women+,13,12.0
2023,New Brunswick,20 to 24 years,Total - Gender,13,15.0
2023,New Brunswick,20 to 24 years,Men+,13,18.0
2023,New Brunswick,20 to 24 years,Women+,13,11.0
2023,New Brunswick,25 to 29 years,Total - Gender,13,11.0
2023,New Brunswick,25 to 29 years,Men+,13,13.0
2023,New Brunswick,25 to 29 years,Women+,13,8.0
2023,Quebec,"Total, 15 to 29 years",Total - Gender,24,9.0
2023,Quebec,"Total, 15 to 29 years",Men+,24,11.0
2023,Quebec,"Total, 15 to 29 years",Women+,24,6.0
2023,Quebec,15 to 19 years,Total - Gender,24,5.0
2023,Quebec,15 to 19 years,Men+,24,7.0
2023,Quebec,15 to 19 years,Women+,24,3.0
2023,Quebec,15 to 24 years,Total - Gender,24,8.0
2023,Quebec,15 to 24 years,Men+,24,11.0
2023,Quebec,15 to 24 years,Women+,24,4.0
2023,Quebec,18 to 24 years,Total - Gender,24,10.0
2023,Quebec,18 to 24 years,Men+,24,14.0
2023,Quebec,18 to 24 years,Women+,24,6.0
2023,Quebec,20 to 24 years,Total - Gender,24,10.0
2023,Quebec,20 to 24 years,Men+,24,14.0
2023,Quebec,20 to 24 years,Women+,24,6.0
2023,Quebec,25 to 29 years,Total - Gender,24,10.0
2023,Quebec,25 to 29 years,Men+,24,11.0
2023,Quebec,25 to 29 years,Women+,24,9.0
2023,Ontario,"Total, 15 to 29 years",Total - Gender,35,10.0
2023,Ontario,"Total, 15 to 29 years",Men+,35,11.0
2023,Ontario,"Total, 15 to 29 years",Women+,35,10.0
2023,Ontario,15 to 19 years,Total - Gender,35,5.0
2023,Ontario,15 to 19 years,Men+,35,6.0
2023,Ontario,15 to 19 years,Women+,35,3.0
2023,Ontario,15 to 24 years,Total - Gender,35,9.0
2023,Ontario,15 to 24 years,Men+,35,10.0
2023,Ontario,15 to 24 years,Women+,35,7.0
2023,Ontario,18 to 24 years,Total - Gender,35,11.0
2023,Ontario,18 to 24 years,Men+,35,12.0
2023,Ontario,18 to 24 years,Women+,35,10.0
2023,Ontario,20 to 24 years,Total - Gender,35,12.0
2023,Ontario,20 to 24 years,Men+,35,12.0
2023,Ontario,20 to 24 years,Women+,35,11.0
2023,Ontario,25 to 29 years,Total - Gender,35,13.0
2023,Ontario,25 to 29 years,Men+,35,12.0
2023,Ontario,25 to 29 years,Women+,35,14.0
2023,Manitoba,"Total, 15 to 29 years",Total - Gender,46,12.0
2023,Manitoba,"Total, 15 to 29 years",Men+,46,12.0
2023,Manitoba,"Total, 15 to 29 years",Women+,46,12.0
2023,Manitoba,15 to 19 years,Total - Gender,46,7.0
2023,Manitoba,15 to 19 years,Men+,46,7.0
2023,Manitoba,15 to 19 years,Women+,46,6.0
2023,Manitoba,15 to 24 years,Total - Gender,46,10.0
2023,Manitoba,15 to 24 years,Men+,46,12.0
2023,Manitoba,15 to 24 years,Women+,46,9.0
2023,Manitoba,18 to 24 years,Total - Gender,46,13.0
2023,Manitoba,18 to 24 years,Men+,46,15.0
2023,Manitoba,18 to 24 years,Women+,46,11.0
2023,Manitoba,20 to 24 years,Total - Gender,46,13.0
2023,Manitoba,20 to 24 years,Men+,46,15.0
2023,Manitoba,20 to 24 years,Women+,46,11.0
2023,Manitoba,25 to 29 years,Total - Gender,46,15.0
2023,Manitoba,25 to 29 years,Men+,46,13.0
2023,Manitoba,25 to 29 years,Women+,46,18.0
2023,Saskatchewan,"Total, 15 to 29 years",Total - Gender,47,11.0
2023,Saskatchewan,"Total, 15 to 29 years",Men+,47,12.0
2023,Saskatchewan,"Total, 15 to 29 years",Women+,47,11.0
2023,Saskatchewan,15 to 19 years,Total - Gender,47,6.0
2023,Saskatchewan,15 to 19 years,Men+,47,8.0
2023,Saskatchewan,15 to 19 years,Women+,47,4.0
2023,Saskatchewan,15 to 24 years,Total - Gender,47,10.0
2023,Saskatchewan,15 to 24 years,Men+,47,12.0
2023,Saskatchewan,15 to 24 years,Women+,47,8.0
2023,Saskatchewan,18 to 24 years,Total - Gender,47,13.0
2023,Saskatchewan,18 to 24 years,Men+,47,16.0
2023,Saskatchewan,18 to 24 years,Women+,47,10.0
2023,Saskatchewan,20 to 24 years,Total - Gender,47,14.0
2023,Saskatchewan,20 to 24 years,Men+,47,16.0
2023,Saskatchewan,20 to 24 years,Women+,47,12.0
2023,Saskatchewan,25 to 29 years,Total - Gender,47,14.0
2023,Saskatchewan,25 to 29 years,Men+,47,12.0
2023,Saskatchewan,25 to 29 years,Women+,47,16.0
2023,Alberta,"Total, 15 to 29 years",Total - Gender,48,13.0
2023,Alberta,"Total, 15 to 29 years",Men+,48,14.0
2023,Alberta,"Total, 15 to 29 years",Women+,48,13.0
2023,Alberta,15 to 19 years,Total - Gender,48,6.0
2023,Alberta,15 to 19 years,Men+,48,7.0
2023,Alberta,15 to 19 years,Women+,48,5.0
2023,Alberta,15 to 24 years,Total - Gender,48,10.0
2023,Alberta,15 to 24 years,Men+,48,12.0
2023,Alberta,15 to 24 years,Women+,48,9.0
2023,Alberta,18 to 24 years,Total - Gender,48,13.0
2023,Alberta,18 to 24 years,Men+,48,15.0
2023,Alberta,18 to 24 years,Women+,48,12.0
2023,Alberta,20 to 24 years,Total - Gender,48,15.0
2023,Alberta,20 to 24 years,Men+,48,17.0
2023,Alberta,20 to 24 years,Women+,48,12.0
2023,Alberta,25 to 29 years,Total - Gender,48,19.0
2023,Alberta,25 to 29 years,Men+,48,18.0
2023,Alberta,25 to 29 years,Women+,48,20.0
2023,British Columbia,"Total, 15 to 29 years",Total - Gender,59,11.0
2023,British Columbia,"Total, 15 to 29 years",Men+,59,11.0
2023,British Columbia,"Total, 15 to 29 years",Women+,59,11.0
2023,British Columbia,15 to 19 years,Total - Gender,59,8.0
2023,British Columbia,15 to 19 years,Men+,59,9.0
2023,British Columbia,15 to 19 years,Women+,59,6.0
2023,British Columbia,15 to 24 years,Total - Gender,59,9.0
2023,British Columbia,15 to 24 years,Men+,59,10.0
2023,British Columbia,15 to 24 years,Women+,59,9.0
2023,British Columbia,18 to 24 years,Total - Gender,59,11.0
2023,British Columbia,18 to 24 years,Men+,59,11.0
2023,British Columbia,18 to 24 years,Women+,59,11.0
2023,British Columbia,20 to 24 years,Total - Gender,59,11.0
2023,British Columbia,20 to 24 years,Men+,59,10.0
2023,British Columbia,20 to 24 years,Women+,59,11.0
2023,British Columbia,25 to 29 years,Total - Gender,59,13.0
2023,British Columbia,25 to 29 years,Men+,59,13.0
2023,British Columbia,25 to 29 years,Women+,59,14.0
2023,Yukon,"Total, 15 to 29 years",Total - Gender,60,12.0
2023,Yukon,"Total, 15 to 29 years",Men+,60,14.0
2023,Yukon,"Total, 15 to 29 years",Women+,60,11.0
2023,Yukon,15 to 19 years,Total - Gender,60,
2023,Yukon,15 to 19 years,Men+,60,
2023,Yukon,15 to 19 years,Women+,60,
2023,Yukon,15 to 24 years,Total - Gender,60,10.0
2023,Yukon,15 to 24 years,Men+,60,15.0
2023,Yukon,15 to 24 years,Women+,60,
2023,Yukon,18 to 24 years,Total - Gender,60,15.0
2023,Yukon,18 to 24 years,Men+,60,22.0
2023,Yukon,18 to 24 years,Women+,60,
2023,Yukon,20 to 24 years,Total - Gender,60,18.0
2023,Yukon,20 to 24 years,Men+,60,26.0
2023,Yukon,20 to 24 years,Women+,60,
2023,Yukon,25 to 29 years,Total - Gender,60,15.0
2023,Yukon,25 to 29 years,Men+,60,
2023,Yukon,25 to 29 years,Women+,60,19.0
2023,Northwest Territories,"Total, 15 to 29 years",Total - Gender,61,15.0
2023,Northwest Territories,"Total, 15 to 29 years",Men+,61,18.0
2023,Northwest Territories,"Total, 15 to 29 years",Women+,61,12.0
2023,Northwest Territories,15 to 19 years,Total - Gender,61,
2023,Northwest Territories,15 to 19 years,Men+,61,
2023,Northwest Territories,15 to 19 years,Women+,61,
2023,Northwest Territories,15 to 24 years,Total - Gender,61,15.0
2023,Northwest Territories,15 to 24 years,Men+,61,18.0
2023,Northwest Territories,15 to 24 years,Women+,61,13.0
2023,Northwest Territories,18 to 24 years,Total - Gender,61,20.0
2023,Northwest Territories,18 to 24 years,Men+,61,23.0
2023,Northwest Territories,18 to 24 years,Women+,61,16.0
2023,Northwest Territories,20 to 24 years,Total - Gender,61,21.0
2023,Northwest Territories,20 to 24 years,Men+,61,
2023,Northwest Territories,20 to 24 years,Women+,61,
2023,Northwest Territories,25 to 29 years,Total - Gender,61,15.0
2023,Northwest Territories,25 to 29 years,Men+,61,18.0
2023,Northwest Territories,25 to 29 years,Women+,61,
2023,Nunavut,"Total, 15 to 29 years",Total - Gender,62,34.0
2023,Nunavut,"Total, 15 to 29 years",Men+,62,32.0
2023,Nunavut,"Total, 15 to 29 years",Women+,62,35.0
2023,Nunavut,15 to 19 years,Total - Gender,62,25.0
2023,Nunavut,15 to 19 years,Men+,62,22.0
2023,Nunavut,15 to 19 years,Women+,62,
2023,Nunavut,15 to 24 years,Total - Gender,62,33.0
2023,Nunavut,15 to 24 years,Men+,62,30.0
2023,Nunavut,15 to 24 years,Women+,62,35.0
2023,Nunavut,18 to 24 years,Total - Gender,62,40.0
2023,Nunavut,18 to 24 years,Men+,62,36.0
2023,Nunavut,18 to 24 years,Women+,62,45.0
2023,Nunavut,20 to 24 years,Total - Gender,62,42.0
2023,Nunavut,20 to 24 years,Men+,62,40.0
2023,Nunavut,20 to 24 years,Women+,62,43.0
2023,Nunavut,25 to 29 years,Total - Gender,62,36.0
2023,Nunavut,25 to 29 years,Men+,62,36.0
2023,Nunavut,25 to 29 years,Women+,62,35.0
2024,Canada,"Total, 15 to 29 years",Men+,,12.0
2024,Canada,"Total, 15 to 29 years",Women+,,11.0
2024,Canada,15 to 19 years,Total - Gender,,6.0
2024,Canada,15 to 19 years,Men+,,7.0
2024,Canada,15 to 19 years,Women+,,5.0
2024,Canada,15 to 24 years,Total - Gender,,10.0
2024,Canada,15 to 24 years,Men+,,11.0
2024,Canada,15 to 24 years,Women+,,8.0
2024,Canada,18 to 24 years,Total - Gender,,12.0
2024,Canada,18 to 24 years,Men+,,14.0
2024,Canada,18 to 24 years,Women+,,10.0
2024,Canada,20 to 24 years,Total - Gender,,13.0
2024,Canada,20 to 24 years,Men+,,15.0
2024,Canada,20 to 24 years,Women+,,11.0
2024,Canada,25 to 29 years,Total - Gender,,15.0
2024,Canada,25 to 29 years,Men+,,15.0
2024,Canada,25 to 29 years,Women+,,15.0
2024,Newfoundland and Labrador,"Total, 15 to 29 years",Total - Gender,10,14.0
2024,Newfoundland and Labrador,"Total, 15 to 29 years",Men+,10,17.0
2024,Newfoundland and Labrador,"Total, 15 to 29 years",Women+,10,11.0
2024,Newfoundland and Labrador,15 to 19 years,Total - Gender,10,8.0
2024,Newfoundland and Labrador,15 to 19 years,Men+,10,11.0
2024,Newfoundland and Labrador,15 to 19 years,Women+,10,6.0
2024,Newfoundland and Labrador,15 to 24 years,Total - Gender,10,11.0
2024,Newfoundland and Labrador,15 to 24 years,Men+,10,14.0
2024,Newfoundland and Labrador,15 to 24 years,Women+,10,9.0
2024,Newfoundland and Labrador,18 to 24 years,Total - Gender,10,15.0
2024,Newfoundland and Labrador,18 to 24 years,Men+,10,19.0
2024,Newfoundland and Labrador,18 to 24 years,Women+,10,11.0
2024,Newfoundland and Labrador,20 to 24 years,Total - Gender,10,15.0
2024,Newfoundland and Labrador,20 to 24 years,Men+,10,17.0
2024,Newfoundland and Labrador,20 to 24 years,Women+,10,11.0
2024,Newfoundland and Labrador,25 to 29 years,Total - Gender,10,19.0
2024,Newfoundland and Labrador,25 to 29 years,Men+,10,22.0
2024,Newfoundland and Labrador,25 to 29 years,Women+,10,15.0
2024,Prince Edward Island,"Total, 15 to 29 years",Total - Gender,11,13.0
2024,Prince Edward Island,"Total, 15 to 29 years",Men+,11,15.0
2024,Prince Edward Island,"Total, 15 to 29 years",Women+,11,11.0
2024,Prince Edward Island,15 to 19 years,Total - Gender,11,5.0
2024,Prince Edward Island,15 to 19 years,Men+,11,
2024,Prince Edward Island,15 to 19 years,Women+,11,
2024,Prince Edward Island,15 to 24 years,Total - Gender,11,10.0
2024,Prince Edward Island,15 to 24 years,Men+,11,12.0
2024,Prince Edward Island,15 to 24 years,Women+,11,9.0
2024,Prince Edward Island,18 to 24 years,Total - Gender,11,13.0
2024,Prince Edward Island,18 to 24 years,Men+,11,15.0
2024,Prince Edward Island,18 to 24 years,Women+,11,12.0
2024,Prince Edward Island,20 to 24 years,Total - Gender,11,14.0
2024,Prince Edward Island,20 to 24 years,Men+,11,16.0
2024,Prince Edward Island,20 to 24 years,Women+,11,12.0
2024,Prince Edward Island,25 to 29 years,Total - Gender,11,17.0
2024,Prince Edward Island,25 to 29 years,Men+,11,19.0
2024,Prince Edward Island,25 to 29 years,Women+,11,14.0
2024,Nova Scotia,"Total, 15 to 29 years",Total - Gender,12,12.0
2024,Nova Scotia,"Total, 15 to 29 years",Men+,12,12.0
2024,Nova Scotia,"Total, 15 to 29 years",Women+,12,12.0
2024,Nova Scotia,15 to 19 years,Total - Gender,12,6.0
2024,Nova Scotia,15 to 19 years,Men+,12,7.0
2024,Nova Scotia,15 to 19 years,Women+,12,4.0
2024,Nova Scotia,15 to 24 years,Total - Gender,12,10.0
2024,Nova Scotia,15 to 24 years,Men+,12,11.0
2024,Nova Scotia,15 to 24 years,Women+,12,10.0
2024,Nova Scotia,18 to 24 years,Total - Gender,12,13.0
2024,Nova Scotia,18 to 24 years,Men+,12,13.0
2024,Nova Scotia,18 to 24 years,Women+,12,13.0
2024,Nova Scotia,20 to 24 years,Total - Gender,12,14.0
2024,Nova Scotia,20 to 24 years,Men+,12,13.0
2024,Nova Scotia,20 to 24 years,Women+,12,15.0
2024,Nova Scotia,25 to 29 years,Total - Gender,12,15.0
2024,Nova Scotia,25 to 29 years,Men+,12,15.0
2024,Nova Scotia,25 to 29 years,Women+,12,15.0
2024,New Brunswick,"Total, 15 to 29 years",Total - Gender,13,13.0
2024,New Brunswick,"Total, 15 to 29 years",Men+,13,15.0
2024,New Brunswick,"Total, 15 to 29 years",Women+,13,12.0
2024,New Brunswick,15 to 19 years,Total - Gender,13,9.0
2024,New Brunswick,15 to 19 years,Men+,13,7.0
2024,New Brunswick,15 to 19 years,Women+,13,10.0
2024,New Brunswick,15 to 24 years,Total - Gender,13,12.0
2024,New Brunswick,15 to 24 years,Men+,13,12.0
2024,New Brunswick,15 to 24 years,Women+,13,13.0
2024,New Brunswick,18 to 24 years,Total - Gender,13,15.0
2024,New Brunswick,18 to 24 years,Men+,13,16.0
2024,New Brunswick,18 to 24 years,Women+,13,14.0
2024,New Brunswick,20 to 24 years,Total - Gender,13,16.0
2024,New Brunswick,20 to 24 years,Men+,13,17.0
2024,New Brunswick,20 to 24 years,Women+,13,15.0
2024,New Brunswick,25 to 29 years,Total - Gender,13,16.0
2024,New Brunswick,25 to 29 years,Men+,13,19.0
2024,New Brunswick,25 to 29 years,Women+,13,12.0
2024,Quebec,"Total, 15 to 29 years",Total - Gender,24,10.0
2024,Quebec,"Total, 15 to 29 years",Men+,24,12.0
2024,Quebec,"Total, 15 to 29 years",Women+,24,9.0
2024,Quebec,15 to 19 years,Total - Gender,24,5.0
2024,Quebec,15 to 19 years,Men+,24,6.0
2024,Quebec,15 to 19 years,Women+,24,4.0
2024,Quebec,15 to 24 years,Total - Gender,24,9.0
2024,Quebec,15 to 24 years,Men+,24,10.0
2024,Quebec,15 to 24 years,Women+,24,8.0
2024,Quebec,18 to 24 years,Total - Gender,24,12.0
2024,Quebec,18 to 24 years,Men+,24,14.0
2024,Quebec,18 to 24 years,Women+,24,10.0
2024,Quebec,20 to 24 years,Total - Gender,24,13.0
2024,Quebec,20 to 24 years,Men+,24,15.0
2024,Quebec,20 to 24 years,Women+,24,11.0
2024,Quebec,25 to 29 years,Total - Gender,24,13.0
2024,Quebec,25 to 29 years,Men+,24,14.0
2024,Quebec,25 to 29 years,Women+,24,12.0
2024,Ontario,"Total, 15 to 29 years",Total - Gender,35,12.0
2024,Ontario,"Total, 15 to 29 years",Men+,35,13.0
2024,Ontario,"Total, 15 to 29 years",Women+,35,11.0
2024,Ontario,15 to 19 years,Total - Gender,35,6.0
2024,Ontario,15 to 19 years,Men+,35,7.0
2024,Ontario,15 to 19 years,Women+,35,5.0
2024,Ontario,15 to 24 years,Total - Gender,35,10.0
2024,Ontario,15 to 24 years,Men+,35,11.0
2024,Ontario,15 to 24 years,Women+,35,8.0
2024,Ontario,18 to 24 years,Total - Gender,35,12.0
2024,Ontario,18 to 24 years,Men+,35,14.0
