Year,Geography,Source,GeoCode,Value
2002,Newfoundland and Labrador,Coal Production,10,0.0
2003,Newfoundland and Labrador,Coal Production,10,0.0
2004,Newfoundland and Labrador,Coal Production,10,0.0
2005,Newfoundland and Labrador,Coal Production,10,0.0
2006,Newfoundland and Labrador,Coal Production,10,0.0
2007,Newfoundland and Labrador,Coal Production,10,0.0
2008,Newfoundland and Labrador,Coal Production,10,0.0
2009,Newfoundland and Labrador,Coal Production,10,0.0
2010,Newfoundland and Labrador,Coal Production,10,0.0
2011,Newfoundland and Labrador,Coal Production,10,0.0
2012,Newfoundland and Labrador,Coal Production,10,0.0
2013,Newfoundland and Labrador,Coal Production,10,0.0
2014,Newfoundland and Labrador,Coal Production,10,0.0
2015,Newfoundland and Labrador,Coal Production,10,0.0
2016,Newfoundland and Labrador,Coal Production,10,0.0
2017,Newfoundland and Labrador,Coal Production,10,0.0
2018,Newfoundland and Labrador,Coal Production,10,0.0
2019,Newfoundland and Labrador,Coal Production,10,0.0
2020,Newfoundland and Labrador,Coal Production,10,0.0
1990,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.207151355
1991,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.181127298
1992,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.156162424
1993,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.170664247
1994,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.183380477
1995,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.169456256
1996,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.175623785
1997,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.193718297
1998,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.159429456
1999,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.144019116
2000,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.144744731
2001,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.167076724
2002,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.161890827
2003,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.166903562
2004,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.184201089
2005,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.16959331
2006,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.153468909
2007,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.18167639
2008,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.165702449
2009,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.154300306
2010,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.227187576
2011,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.318927336
2012,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.236654019
2013,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.196532866
2014,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.215890967
2015,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.302209731
2016,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.317973453
2017,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.26307003
2018,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.33911543
2019,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.300153211
2020,Newfoundland and Labrador,"Light Manufacturing, Construction and Forest Resources",10,0.251534651
1990,Prince Edward Island,Provincial Inventory Total,11,1.791451699
1991,Prince Edward Island,Provincial Inventory Total,11,1.740152375
1992,Prince Edward Island,Provincial Inventory Total,11,1.724252203
1993,Prince Edward Island,Provincial Inventory Total,11,1.726836709
1994,Prince Edward Island,Provincial Inventory Total,11,1.747180409
1995,Prince Edward Island,Provincial Inventory Total,11,1.743468156
1996,Prince Edward Island,Provincial Inventory Total,11,1.815483846
1997,Prince Edward Island,Provincial Inventory Total,11,1.88111297
1998,Prince Edward Island,Provincial Inventory Total,11,1.856733239
1999,Prince Edward Island,Provincial Inventory Total,11,1.85163957
2000,Prince Edward Island,Provincial Inventory Total,11,1.981582445
2001,Prince Edward Island,Provincial Inventory Total,11,1.883024851
2002,Prince Edward Island,Provincial Inventory Total,11,1.892316142
2003,Prince Edward Island,Provincial Inventory Total,11,1.965689852
2004,Prince Edward Island,Provincial Inventory Total,11,1.9698404
2005,Prince Edward Island,Provincial Inventory Total,11,1.89913595
2006,Prince Edward Island,Provincial Inventory Total,11,1.843944353
2007,Prince Edward Island,Provincial Inventory Total,11,1.913072953
2008,Prince Edward Island,Provincial Inventory Total,11,1.825331122
2009,Prince Edward Island,Provincial Inventory Total,11,1.808037618
2010,Prince Edward Island,Provincial Inventory Total,11,1.84373526
2011,Prince Edward Island,Provincial Inventory Total,11,2.014019734
2012,Prince Edward Island,Provincial Inventory Total,11,1.931711648
2013,Prince Edward Island,Provincial Inventory Total,11,1.652317779
2014,Prince Edward Island,Provincial Inventory Total,11,1.59784375
2015,Prince Edward Island,Provincial Inventory Total,11,1.558874374
2016,Prince Edward Island,Provincial Inventory Total,11,1.606805269
2017,Prince Edward Island,Provincial Inventory Total,11,1.633763407
2018,Prince Edward Island,Provincial Inventory Total,11,1.616662421
2019,Prince Edward Island,Provincial Inventory Total,11,1.661403326
2020,Prince Edward Island,Provincial Inventory Total,11,1.609972259
1990,Prince Edward Island,Oil and Gas,11,5.83e-07
1991,Prince Edward Island,Oil and Gas,11,2.83e-06
1992,Prince Edward Island,Oil and Gas,11,5.58e-07
1993,Prince Edward Island,Oil and Gas,11,5.64e-07
1994,Prince Edward Island,Oil and Gas,11,5.55e-07
1995,Prince Edward Island,Oil and Gas,11,5.22e-07
1996,Prince Edward Island,Oil and Gas,11,5.58e-07
1997,Prince Edward Island,Oil and Gas,11,5.98e-07
1998,Prince Edward Island,Oil and Gas,11,5.9e-07
1999,Prince Edward Island,Oil and Gas,11,6.02e-07
2000,Prince Edward Island,Oil and Gas,11,6.28e-07
2001,Prince Edward Island,Oil and Gas,11,5.94e-07
2002,Prince Edward Island,Oil and Gas,11,6.06e-07
2003,Prince Edward Island,Oil and Gas,11,6.23e-07
2004,Prince Edward Island,Oil and Gas,11,6.33e-07
2005,Prince Edward Island,Oil and Gas,11,6.07e-07
2006,Prince Edward Island,Oil and Gas,11,5.44e-07
2007,Prince Edward Island,Oil and Gas,11,5.43e-07
2008,Prince Edward Island,Oil and Gas,11,4.82e-07
2009,Prince Edward Island,Oil and Gas,11,4.38e-07
2010,Prince Edward Island,Oil and Gas,11,4.22e-07
2011,Prince Edward Island,Oil and Gas,11,4.91e-07
2012,Prince Edward Island,Oil and Gas,11,4.91e-07
2013,Prince Edward Island,Oil and Gas,11,4.31e-07
2014,Prince Edward Island,Oil and Gas,11,4.37e-07
2015,Prince Edward Island,Oil and Gas,11,4.49e-07
2016,Prince Edward Island,Oil and Gas,11,4.76e-07
2017,Prince Edward Island,Oil and Gas,11,4.84e-07
2018,Prince Edward Island,Oil and Gas,11,4.6e-07
2019,Prince Edward Island,Oil and Gas,11,4.58e-07
2020,Prince Edward Island,Oil and Gas,11,4.16e-07
1990,Prince Edward Island,Electricity,11,0.103674582
1991,Prince Edward Island,Electricity,11,0.092831555
1992,Prince Edward Island,Electricity,11,0.052018017
1993,Prince Edward Island,Electricity,11,0.074878163
1994,Prince Edward Island,Electricity,11,0.059170417
1995,Prince Edward Island,Electricity,11,0.039391123
1996,Prince Edward Island,Electricity,11,0.02666206
1997,Prince Edward Island,Electricity,11,0.03372846
1998,Prince Edward Island,Electricity,11,0.008448732
1999,Prince Edward Island,Electricity,11,0.016147277
2000,Prince Edward Island,Electricity,11,0.053003717
2001,Prince Edward Island,Electricity,11,0.046565836
2002,Prince Edward Island,Electricity,11,0.023902015
2003,Prince Edward Island,Electricity,11,0.036717682
2004,Prince Edward Island,Electricity,11,0.009856758
2005,Prince Edward Island,Electricity,11,0.004763883
2006,Prince Edward Island,Electricity,11,0.003516314
2007,Prince Edward Island,Electricity,11,0.004491891
2008,Prince Edward Island,Electricity,11,0.004128699
2009,Prince Edward Island,Electricity,11,0.006034252
2010,Prince Edward Island,Electricity,11,0.001587961
2011,Prince Edward Island,Electricity,11,0.001238114
2012,Prince Edward Island,Electricity,11,0.010796132
2013,Prince Edward Island,Electricity,11,0.003937787
2014,Prince Edward Island,Electricity,11,0.004350896
2015,Prince Edward Island,Electricity,11,0.01387271
2016,Prince Edward Island,Electricity,11,0.004159862
2017,Prince Edward Island,Electricity,11,0.008637316
2018,Prince Edward Island,Electricity,11,0.002766738
2019,Prince Edward Island,Electricity,11,0.001106695
2020,Prince Edward Island,Electricity,11,0.000277
1990,Prince Edward Island,Transport,11,0.583345278
1991,Prince Edward Island,Transport,11,0.559247865
1992,Prince Edward Island,Transport,11,0.545030139
1993,Prince Edward Island,Transport,11,0.548098455
1994,Prince Edward Island,Transport,11,0.576132117
1995,Prince Edward Island,Transport,11,0.584689652
1996,Prince Edward Island,Transport,11,0.605400604
1997,Prince Edward Island,Transport,11,0.624284839
1998,Prince Edward Island,Transport,11,0.657454176
1999,Prince Edward Island,Transport,11,0.7018634
2000,Prince Edward Island,Transport,11,0.703527755
2001,Prince Edward Island,Transport,11,0.69254823
2002,Prince Edward Island,Transport,11,0.70674589
2003,Prince Edward Island,Transport,11,0.718630055
2004,Prince Edward Island,Transport,11,0.73490245
2005,Prince Edward Island,Transport,11,0.736013796
2006,Prince Edward Island,Transport,11,0.723197398
2007,Prince Edward Island,Transport,11,0.733008321
2008,Prince Edward Island,Transport,11,0.721078144
2009,Prince Edward Island,Transport,11,0.715374274
2010,Prince Edward Island,Transport,11,0.743075879
2011,Prince Edward Island,Transport,11,0.829428463
2012,Prince Edward Island,Transport,11,0.807519607
2013,Prince Edward Island,Transport,11,0.705620116
2014,Prince Edward Island,Transport,11,0.712523839
2015,Prince Edward Island,Transport,11,0.735682787
2016,Prince Edward Island,Transport,11,0.769650556
2017,Prince Edward Island,Transport,11,0.786824271
2018,Prince Edward Island,Transport,11,0.76520028
2019,Prince Edward Island,Transport,11,0.770647234
2020,Prince Edward Island,Transport,11,0.666450972
1990,Prince Edward Island,Heavy Industry,11,0.002220075
1991,Prince Edward Island,Heavy Industry,11,0.002456784
1992,Prince Edward Island,Heavy Industry,11,0.00382681
1993,Prince Edward Island,Heavy Industry,11,0.002929009
1994,Prince Edward Island,Heavy Industry,11,0.0026815
1995,Prince Edward Island,Heavy Industry,11,0.003919212
1996,Prince Edward Island,Heavy Industry,11,0.005462897
1997,Prince Edward Island,Heavy Industry,11,0.003731987
1998,Prince Edward Island,Heavy Industry,11,0.003755341
1999,Prince Edward Island,Heavy Industry,11,0.004628545
2000,Prince Edward Island,Heavy Industry,11,0.009073872
2001,Prince Edward Island,Heavy Industry,11,0.006460767
2002,Prince Edward Island,Heavy Industry,11,0.001053876
2003,Prince Edward Island,Heavy Industry,11,0.001302969
2004,Prince Edward Island,Heavy Industry,11,0.001317756
2005,Prince Edward Island,Heavy Industry,11,0.001619432
2006,Prince Edward Island,Heavy Industry,11,0.003116747
2007,Prince Edward Island,Heavy Industry,11,0.005905775
2008,Prince Edward Island,Heavy Industry,11,0.007838302
2009,Prince Edward Island,Heavy Industry,11,0.006037662
2010,Prince Edward Island,Heavy Industry,11,0.008528552
2011,Prince Edward Island,Heavy Industry,11,0.008704136
2012,Prince Edward Island,Heavy Industry,11,0.008345402
2013,Prince Edward Island,Heavy Industry,11,0.00877712
2014,Prince Edward Island,Heavy Industry,11,0.008643623
2015,Prince Edward Island,Heavy Industry,11,0.009955788
2016,Prince Edward Island,Heavy Industry,11,0.00968043
2017,Prince Edward Island,Heavy Industry,11,0.011434107
2018,Prince Edward Island,Heavy Industry,11,0.012872142
2019,Prince Edward Island,Heavy Industry,11,0.011824529
2020,Prince Edward Island,Heavy Industry,11,0.01454019
1990,Prince Edward Island,Buildings,11,0.56902364
1991,Prince Edward Island,Buildings,11,0.532251275
1992,Prince Edward Island,Buildings,11,0.548675758
1993,Prince Edward Island,Buildings,11,0.527068939
1994,Prince Edward Island,Buildings,11,0.511847757
1995,Prince Edward Island,Buildings,11,0.501311621
1996,Prince Edward Island,Buildings,11,0.531953083
1997,Prince Edward Island,Buildings,11,0.547899908
1998,Prince Edward Island,Buildings,11,0.515697668
1999,Prince Edward Island,Buildings,11,0.502093139
2000,Prince Edward Island,Buildings,11,0.52342556
2001,Prince Edward Island,Buildings,11,0.502125349
2002,Prince Edward Island,Buildings,11,0.516301845
2003,Prince Edward Island,Buildings,11,0.521355392
2004,Prince Edward Island,Buildings,11,0.528554859
2005,Prince Edward Island,Buildings,11,0.476899086
2006,Prince Edward Island,Buildings,11,0.446786502
2007,Prince Edward Island,Buildings,11,0.519410335
2008,Prince Edward Island,Buildings,11,0.476958296
2009,Prince Edward Island,Buildings,11,0.503458211
2010,Prince Edward Island,Buildings,11,0.466261877
2011,Prince Edward Island,Buildings,11,0.58012233
2012,Prince Edward Island,Buildings,11,0.487601213
2013,Prince Edward Island,Buildings,11,0.434836928
2014,Prince Edward Island,Buildings,11,0.386802573
2015,Prince Edward Island,Buildings,11,0.341443175
2016,Prince Edward Island,Buildings,11,0.31813679
2017,Prince Edward Island,Buildings,11,0.316849306
2018,Prince Edward Island,Buildings,11,0.313759055
2019,Prince Edward Island,Buildings,11,0.324575172
2020,Prince Edward Island,Buildings,11,0.303925451
1990,Prince Edward Island,Agriculture,11,0.357949783
1991,Prince Edward Island,Agriculture,11,0.360405762
1992,Prince Edward Island,Agriculture,11,0.375602875
1993,Prince Edward Island,Agriculture,11,0.370211701
1994,Prince Edward Island,Agriculture,11,0.388049247
1995,Prince Edward Island,Agriculture,11,0.414279879
1996,Prince Edward Island,Agriculture,11,0.424625119
1997,Prince Edward Island,Agriculture,11,0.428263667
1998,Prince Edward Island,Agriculture,11,0.443168568
1999,Prince Edward Island,Agriculture,11,0.435093331
2000,Prince Edward Island,Agriculture,11,0.418823334
2001,Prince Edward Island,Agriculture,11,0.373462701
2002,Prince Edward Island,Agriculture,11,0.38594856
2003,Prince Edward Island,Agriculture,11,0.402953796
2004,Prince Edward Island,Agriculture,11,0.416699485
2005,Prince Edward Island,Agriculture,11,0.402762116
2006,Prince Edward Island,Agriculture,11,0.376899131
2007,Prince Edward Island,Agriculture,11,0.350660899
2008,Prince Edward Island,Agriculture,11,0.33020513
2009,Prince Edward Island,Agriculture,11,0.32391301
2010,Prince Edward Island,Agriculture,11,0.319183088
2011,Prince Edward Island,Agriculture,11,0.331670417
2012,Prince Edward Island,Agriculture,11,0.324802505
2013,Prince Edward Island,Agriculture,11,0.285351266
2014,Prince Edward Island,Agriculture,11,0.313126085
2015,Prince Edward Island,Agriculture,11,0.298156838
2016,Prince Edward Island,Agriculture,11,0.328453418
2017,Prince Edward Island,Agriculture,11,0.317286655
2018,Prince Edward Island,Agriculture,11,0.340218818
2019,Prince Edward Island,Agriculture,11,0.347095923
2020,Prince Edward Island,Agriculture,11,0.363093113
1990,Prince Edward Island,Waste,11,0.093416923
1991,Prince Edward Island,Waste,11,0.094794182
1992,Prince Edward Island,Waste,11,0.096201554
1993,Prince Edward Island,Waste,11,0.097896563
1994,Prince Edward Island,Waste,11,0.099771961
1995,Prince Edward Island,Waste,11,0.101894861
1996,Prince Edward Island,Waste,11,0.104368442
1997,Prince Edward Island,Waste,11,0.106030918
1998,Prince Edward Island,Waste,11,0.107356448
1999,Prince Edward Island,Waste,11,0.108494881
2000,Prince Edward Island,Waste,11,0.109484834
2001,Prince Edward Island,Waste,11,0.109690543
2002,Prince Edward Island,Waste,11,0.112012232
2003,Prince Edward Island,Waste,11,0.119779136
2004,Prince Edward Island,Waste,11,0.107319133
2005,Prince Edward Island,Waste,11,0.103905907
2006,Prince Edward Island,Waste,11,0.099888344
2007,Prince Edward Island,Waste,11,0.095444892
2008,Prince Edward Island,Waste,11,0.096961176
2009,Prince Edward Island,Waste,11,0.094603805
2010,Prince Edward Island,Waste,11,0.092425851
2011,Prince Edward Island,Waste,11,0.089856228
2012,Prince Edward Island,Waste,11,0.087290903
2013,Prince Edward Island,Waste,11,0.084497251
2014,Prince Edward Island,Waste,11,0.082780092
2015,Prince Edward Island,Waste,11,0.081179554
2016,Prince Edward Island,Waste,11,0.083672119
2017,Prince Edward Island,Waste,11,0.086363887
2018,Prince Edward Island,Waste,11,0.088836743
2019,Prince Edward Island,Waste,11,0.09208534
2020,Prince Edward Island,Waste,11,0.08828368
1990,Prince Edward Island,Coal Production,11,0.0
