Year,data.Age at time of death,data.Sex,data.Leading causes of death (ICD-10),Value
2016,data.All ages,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",9.3
2016,data.All ages,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",34.5
2016,data.All ages,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",11.0
2016,data.All ages,data.Males,data.Malignant neoplasms [C00-C97],230.5
2016,data.All ages,data.Males,data.Diabetes mellitus [E10-E14],20.5
2016,data.All ages,data.Males,data.Alzheimer's disease [G30],11.5
2016,data.All ages,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",152.8
2016,data.All ages,data.Males,data.Cerebrovascular diseases [I60-I69],31.6
2016,data.All ages,data.Males,data.Influenza and pneumonia [J09-J18],16.4
2016,data.All ages,data.Males,data.Chronic lower respiratory diseases [J40-J47],34.3
2016,data.All ages,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",12.2
2016,data.All ages,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",41.1
2016,data.All ages,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",16.3
2016,data.All ages,data.Females,data.Malignant neoplasms [C00-C97],205.9
2016,data.All ages,data.Females,data.Diabetes mellitus [E10-E14],17.2
2016,data.All ages,data.Females,data.Alzheimer's disease [G30],24.3
2016,data.All ages,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",130.8
2016,data.All ages,data.Females,data.Cerebrovascular diseases [I60-I69],43.1
2016,data.All ages,data.Females,data.Influenza and pneumonia [J09-J18],17.9
2016,data.All ages,data.Females,data.Chronic lower respiratory diseases [J40-J47],33.5
2016,data.All ages,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",6.5
2016,data.All ages,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",28.1
2016,data.All ages,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",5.7
2016,data.1 to 14 years,data.Both sexes,data.Malignant neoplasms [C00-C97],2.4
2016,data.1 to 14 years,data.Both sexes,data.Diabetes mellitus [E10-E14],0.0
2016,data.1 to 14 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2016,data.1 to 14 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.4
2016,data.1 to 14 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.1
2016,data.1 to 14 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.4
2016,data.1 to 14 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.1
2016,data.1 to 14 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2016,data.1 to 14 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.7
2016,data.1 to 14 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",0.9
2016,data.1 to 14 years,data.Males,data.Malignant neoplasms [C00-C97],2.5
2016,data.1 to 14 years,data.Males,data.Diabetes mellitus [E10-E14],0.0
2016,data.1 to 14 years,data.Males,data.Alzheimer's disease [G30],0.0
2016,data.1 to 14 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.4
2016,data.1 to 14 years,data.Males,data.Cerebrovascular diseases [I60-I69],0.1
2016,data.1 to 14 years,data.Males,data.Influenza and pneumonia [J09-J18],0.3
2016,data.1 to 14 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.1
2016,data.1 to 14 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2016,data.1 to 14 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",3.2
2016,data.1 to 14 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",0.6
2016,data.1 to 14 years,data.Females,data.Malignant neoplasms [C00-C97],2.3
2016,data.1 to 14 years,data.Females,data.Diabetes mellitus [E10-E14],0.0
2016,data.1 to 14 years,data.Females,data.Alzheimer's disease [G30],0.0
2016,data.1 to 14 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.4
2016,data.1 to 14 years,data.Females,data.Cerebrovascular diseases [I60-I69],0.1
2016,data.1 to 14 years,data.Females,data.Influenza and pneumonia [J09-J18],0.5
2016,data.1 to 14 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.0
2016,data.1 to 14 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2016,data.1 to 14 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.2
2016,data.1 to 14 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",1.2
2016,data.15 to 24,data.Both sexes,data.Malignant neoplasms [C00-C97],3.0
2016,data.15 to 24,data.Both sexes,data.Diabetes mellitus [E10-E14],0.2
2016,data.15 to 24,data.Both sexes,data.Alzheimer's disease [G30],0.0
2016,data.15 to 24,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.9
2016,data.15 to 24,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.2
2016,data.15 to 24,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.3
2016,data.15 to 24,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.1
2016,data.15 to 24,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2016,data.15 to 24,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",15.9
2016,data.15 to 24,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",10.7
2016,data.15 to 24,data.Males,data.Malignant neoplasms [C00-C97],3.8
2016,data.15 to 24,data.Males,data.Diabetes mellitus [E10-E14],0.3
2016,data.15 to 24,data.Males,data.Alzheimer's disease [G30],0.0
2016,data.15 to 24,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",1.1
2016,data.15 to 24,data.Males,data.Cerebrovascular diseases [I60-I69],0.2
2016,data.15 to 24,data.Males,data.Influenza and pneumonia [J09-J18],0.3
2016,data.15 to 24,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.1
2016,data.15 to 24,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2016,data.15 to 24,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",22.2
2016,data.15 to 24,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",14.8
2016,data.15 to 24,data.Females,data.Malignant neoplasms [C00-C97],2.1
2016,data.15 to 24,data.Females,data.Diabetes mellitus [E10-E14],0.2
2016,data.15 to 24,data.Females,data.Alzheimer's disease [G30],0.0
2016,data.15 to 24,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.8
2016,data.15 to 24,data.Females,data.Cerebrovascular diseases [I60-I69],0.1
2016,data.15 to 24,data.Females,data.Influenza and pneumonia [J09-J18],0.3
2016,data.15 to 24,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.0
2016,data.15 to 24,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2016,data.15 to 24,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",9.3
2016,data.15 to 24,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.4
2016,data.25 to 34 years,data.Both sexes,data.Malignant neoplasms [C00-C97],6.9
2016,data.25 to 34 years,data.Both sexes,data.Diabetes mellitus [E10-E14],0.8
2016,data.25 to 34 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2016,data.25 to 34 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3.1
2016,data.25 to 34 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.7
2016,data.25 to 34 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.6
2016,data.25 to 34 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.3
2016,data.25 to 34 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.8
2016,data.25 to 34 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",24.8
2016,data.25 to 34 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",11.9
2016,data.25 to 34 years,data.Males,data.Malignant neoplasms [C00-C97],6.3
2016,data.25 to 34 years,data.Males,data.Diabetes mellitus [E10-E14],1.0
2016,data.25 to 34 years,data.Males,data.Alzheimer's disease [G30],0.0
2016,data.25 to 34 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",4.2
2016,data.25 to 34 years,data.Males,data.Cerebrovascular diseases [I60-I69],1.0
2016,data.25 to 34 years,data.Males,data.Influenza and pneumonia [J09-J18],0.7
2016,data.25 to 34 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.4
2016,data.25 to 34 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.8
2016,data.25 to 34 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",38.2
2016,data.25 to 34 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",17.5
2016,data.25 to 34 years,data.Females,data.Malignant neoplasms [C00-C97],7.4
2016,data.25 to 34 years,data.Females,data.Diabetes mellitus [E10-E14],0.5
2016,data.25 to 34 years,data.Females,data.Alzheimer's disease [G30],0.0
2016,data.25 to 34 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2.0
2016,data.25 to 34 years,data.Females,data.Cerebrovascular diseases [I60-I69],0.5
2016,data.25 to 34 years,data.Females,data.Influenza and pneumonia [J09-J18],0.4
2016,data.25 to 34 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.2
2016,data.25 to 34 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.8
2016,data.25 to 34 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",11.3
2016,data.25 to 34 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.3
2016,data.35 to 44 years,data.Both sexes,data.Malignant neoplasms [C00-C97],24.3
2016,data.35 to 44 years,data.Both sexes,data.Diabetes mellitus [E10-E14],1.9
2016,data.35 to 44 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2016,data.35 to 44 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",9.6
2016,data.35 to 44 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],2.2
2016,data.35 to 44 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],1.5
2016,data.35 to 44 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.4
2016,data.35 to 44 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",3.0
2016,data.35 to 44 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",21.5
2016,data.35 to 44 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",13.5
2016,data.35 to 44 years,data.Males,data.Malignant neoplasms [C00-C97],20.3
2016,data.35 to 44 years,data.Males,data.Diabetes mellitus [E10-E14],2.3
2016,data.35 to 44 years,data.Males,data.Alzheimer's disease [G30],0.0
2016,data.35 to 44 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",13.7
2016,data.35 to 44 years,data.Males,data.Cerebrovascular diseases [I60-I69],1.9
2016,data.35 to 44 years,data.Males,data.Influenza and pneumonia [J09-J18],1.5
2016,data.35 to 44 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.3
2016,data.35 to 44 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",3.3
2016,data.35 to 44 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",32.4
2016,data.35 to 44 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",20.8
2016,data.35 to 44 years,data.Females,data.Malignant neoplasms [C00-C97],28.3
2016,data.35 to 44 years,data.Females,data.Diabetes mellitus [E10-E14],1.5
2016,data.35 to 44 years,data.Females,data.Alzheimer's disease [G30],0.0
2016,data.35 to 44 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",5.5
2016,data.35 to 44 years,data.Females,data.Cerebrovascular diseases [I60-I69],2.5
2016,data.35 to 44 years,data.Females,data.Influenza and pneumonia [J09-J18],1.5
2016,data.35 to 44 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.6
2016,data.35 to 44 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",2.7
2016,data.35 to 44 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",10.6
2016,data.35 to 44 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.2
2016,data.45 to 54 years,data.Both sexes,data.Malignant neoplasms [C00-C97],85.3
2016,data.45 to 54 years,data.Both sexes,data.Diabetes mellitus [E10-E14],6.2
2016,data.45 to 54 years,data.Both sexes,data.Alzheimer's disease [G30],0.2
2016,data.45 to 54 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",36.5
2016,data.45 to 54 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],5.9
2016,data.45 to 54 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],3.5
2016,data.45 to 54 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],3.1
2016,data.45 to 54 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",10.8
2016,data.45 to 54 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",26.0
2016,data.45 to 54 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",16.4
2016,data.45 to 54 years,data.Males,data.Malignant neoplasms [C00-C97],76.9
2016,data.45 to 54 years,data.Males,data.Diabetes mellitus [E10-E14],8.4
2016,data.45 to 54 years,data.Males,data.Alzheimer's disease [G30],0.1
2016,data.45 to 54 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",55.1
2016,data.45 to 54 years,data.Males,data.Cerebrovascular diseases [I60-I69],6.1
2016,data.45 to 54 years,data.Males,data.Influenza and pneumonia [J09-J18],4.1
2016,data.45 to 54 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],3.0
2016,data.45 to 54 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",13.8
2016,data.45 to 54 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",37.7
2016,data.45 to 54 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",24.0
2016,data.45 to 54 years,data.Females,data.Malignant neoplasms [C00-C97],93.9
2016,data.45 to 54 years,data.Females,data.Diabetes mellitus [E10-E14],4.0
2016,data.45 to 54 years,data.Females,data.Alzheimer's disease [G30],0.3
2016,data.45 to 54 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",17.7
2016,data.45 to 54 years,data.Females,data.Cerebrovascular diseases [I60-I69],5.7
2016,data.45 to 54 years,data.Females,data.Influenza and pneumonia [J09-J18],3.0
2016,data.45 to 54 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],3.2
2016,data.45 to 54 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",7.8
2016,data.45 to 54 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",14.2
2016,data.45 to 54 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",8.8
2016,data.55 to 64 years,data.Both sexes,data.Malignant neoplasms [C00-C97],262.5
2016,data.55 to 64 years,data.Both sexes,data.Diabetes mellitus [E10-E14],15.7
2016,data.55 to 64 years,data.Both sexes,data.Alzheimer's disease [G30],1.3
2016,data.55 to 64 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",99.8
2016,data.55 to 64 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],16.7
2016,data.55 to 64 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],8.3
2016,data.55 to 64 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],19.3
2016,data.55 to 64 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",19.5
2016,data.55 to 64 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",25.7
2016,data.55 to 64 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",14.5
2016,data.55 to 64 years,data.Males,data.Malignant neoplasms [C00-C97],278.3
2016,data.55 to 64 years,data.Males,data.Diabetes mellitus [E10-E14],20.6
2016,data.55 to 64 years,data.Males,data.Alzheimer's disease [G30],0.9
2016,data.55 to 64 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",150.3
2016,data.55 to 64 years,data.Males,data.Cerebrovascular diseases [I60-I69],20.4
2016,data.55 to 64 years,data.Males,data.Influenza and pneumonia [J09-J18],10.1
2016,data.55 to 64 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],21.6
2016,data.55 to 64 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",26.8
2016,data.55 to 64 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",37.1
2016,data.55 to 64 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",21.9
2016,data.55 to 64 years,data.Females,data.Malignant neoplasms [C00-C97],247.0
2016,data.55 to 64 years,data.Females,data.Diabetes mellitus [E10-E14],10.8
2016,data.55 to 64 years,data.Females,data.Alzheimer's disease [G30],1.6
2016,data.55 to 64 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",49.9
2016,data.55 to 64 years,data.Females,data.Cerebrovascular diseases [I60-I69],13.0
2016,data.55 to 64 years,data.Females,data.Influenza and pneumonia [J09-J18],6.6
2016,data.55 to 64 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],17.1
2016,data.55 to 64 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",12.4
2016,data.55 to 64 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",14.6
2016,data.55 to 64 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",7.1
2016,data.65 to 74 years,data.Both sexes,data.Malignant neoplasms [C00-C97],622.5
2016,data.65 to 74 years,data.Both sexes,data.Diabetes mellitus [E10-E14],42.9
2016,data.65 to 74 years,data.Both sexes,data.Alzheimer's disease [G30],11.1
2016,data.65 to 74 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",240.4
2016,data.65 to 74 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],51.4
2016,data.65 to 74 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],19.6
2016,data.65 to 74 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],77.1
