Year,data.Age at time of death,data.Sex,data.Leading causes of death (ICD-10),Value
2016,data.All ages,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",9.4
2016,data.All ages,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",37.6
2016,data.All ages,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",12.3
2016,data.All ages,data.Males,data.Malignant neoplasms [C00-C97],231.6
2016,data.All ages,data.Males,data.Diabetes mellitus [E10-E14],20.7
2016,data.All ages,data.Males,data.Alzheimer's disease [G30],11.6
2016,data.All ages,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",155.3
2016,data.All ages,data.Males,data.Cerebrovascular diseases [I60-I69],31.8
2016,data.All ages,data.Males,data.Influenza and pneumonia [J09-J18],16.6
2016,data.All ages,data.Males,data.Chronic lower respiratory diseases [J40-J47],34.5
2016,data.All ages,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",12.3
2016,data.All ages,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",45.5
2016,data.All ages,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",18.3
2016,data.All ages,data.Females,data.Malignant neoplasms [C00-C97],206.9
2016,data.All ages,data.Females,data.Diabetes mellitus [E10-E14],17.4
2016,data.All ages,data.Females,data.Alzheimer's disease [G30],24.5
2016,data.All ages,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",132.0
2016,data.All ages,data.Females,data.Cerebrovascular diseases [I60-I69],43.4
2016,data.All ages,data.Females,data.Influenza and pneumonia [J09-J18],18.1
2016,data.All ages,data.Females,data.Chronic lower respiratory diseases [J40-J47],33.7
2016,data.All ages,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",6.6
2016,data.All ages,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",29.9
2016,data.All ages,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.4
2016,data.1 to 14 years,data.Both sexes,data.Malignant neoplasms [C00-C97],2.4
2016,data.1 to 14 years,data.Both sexes,data.Diabetes mellitus [E10-E14],0.1
2016,data.1 to 14 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2016,data.1 to 14 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.4
2016,data.1 to 14 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.1
2016,data.1 to 14 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.5
2016,data.1 to 14 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.1
2016,data.1 to 14 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2016,data.1 to 14 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.8
2016,data.1 to 14 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",1.3
2016,data.1 to 14 years,data.Males,data.Malignant neoplasms [C00-C97],2.5
2016,data.1 to 14 years,data.Males,data.Diabetes mellitus [E10-E14],0.1
2016,data.1 to 14 years,data.Males,data.Alzheimer's disease [G30],0.0
2016,data.1 to 14 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.4
2016,data.1 to 14 years,data.Males,data.Cerebrovascular diseases [I60-I69],0.2
2016,data.1 to 14 years,data.Males,data.Influenza and pneumonia [J09-J18],0.4
2016,data.1 to 14 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.1
2016,data.1 to 14 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2016,data.1 to 14 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",3.4
2016,data.1 to 14 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",1.7
2016,data.1 to 14 years,data.Females,data.Malignant neoplasms [C00-C97],2.2
2016,data.1 to 14 years,data.Females,data.Diabetes mellitus [E10-E14],0.1
2016,data.1 to 14 years,data.Females,data.Alzheimer's disease [G30],0.0
2016,data.1 to 14 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.4
2016,data.1 to 14 years,data.Females,data.Cerebrovascular diseases [I60-I69],0.1
2016,data.1 to 14 years,data.Females,data.Influenza and pneumonia [J09-J18],0.6
2016,data.1 to 14 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.2
2016,data.1 to 14 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2016,data.1 to 14 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.2
2016,data.1 to 14 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",1.8
2016,data.15 to 24,data.Both sexes,data.Malignant neoplasms [C00-C97],3.0
2016,data.15 to 24,data.Both sexes,data.Diabetes mellitus [E10-E14],0.2
2016,data.15 to 24,data.Both sexes,data.Alzheimer's disease [G30],0.0
2016,data.15 to 24,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",1.0
2016,data.15 to 24,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.2
2016,data.15 to 24,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.3
2016,data.15 to 24,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.1
2016,data.15 to 24,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2016,data.15 to 24,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",18.1
2016,data.15 to 24,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",11.8
2016,data.15 to 24,data.Males,data.Malignant neoplasms [C00-C97],3.8
2016,data.15 to 24,data.Males,data.Diabetes mellitus [E10-E14],0.3
2016,data.15 to 24,data.Males,data.Alzheimer's disease [G30],0.0
2016,data.15 to 24,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",1.1
2016,data.15 to 24,data.Males,data.Cerebrovascular diseases [I60-I69],0.2
2016,data.15 to 24,data.Males,data.Influenza and pneumonia [J09-J18],0.4
2016,data.15 to 24,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.1
2016,data.15 to 24,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2016,data.15 to 24,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",25.2
2016,data.15 to 24,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",16.3
2016,data.15 to 24,data.Females,data.Malignant neoplasms [C00-C97],2.1
2016,data.15 to 24,data.Females,data.Diabetes mellitus [E10-E14],0.2
2016,data.15 to 24,data.Females,data.Alzheimer's disease [G30],0.0
2016,data.15 to 24,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.9
2016,data.15 to 24,data.Females,data.Cerebrovascular diseases [I60-I69],0.1
2016,data.15 to 24,data.Females,data.Influenza and pneumonia [J09-J18],0.3
2016,data.15 to 24,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.1
2016,data.15 to 24,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.1
2016,data.15 to 24,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",10.5
2016,data.15 to 24,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",6.9
2016,data.25 to 34 years,data.Both sexes,data.Malignant neoplasms [C00-C97],7.0
2016,data.25 to 34 years,data.Both sexes,data.Diabetes mellitus [E10-E14],0.8
2016,data.25 to 34 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2016,data.25 to 34 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3.5
2016,data.25 to 34 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.8
2016,data.25 to 34 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.6
2016,data.25 to 34 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.3
2016,data.25 to 34 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.8
2016,data.25 to 34 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",28.1
2016,data.25 to 34 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",13.4
2016,data.25 to 34 years,data.Males,data.Malignant neoplasms [C00-C97],6.4
2016,data.25 to 34 years,data.Males,data.Diabetes mellitus [E10-E14],1.1
2016,data.25 to 34 years,data.Males,data.Alzheimer's disease [G30],0.0
2016,data.25 to 34 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",4.7
2016,data.25 to 34 years,data.Males,data.Cerebrovascular diseases [I60-I69],1.0
2016,data.25 to 34 years,data.Males,data.Influenza and pneumonia [J09-J18],0.8
2016,data.25 to 34 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.4
2016,data.25 to 34 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.8
2016,data.25 to 34 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",42.9
2016,data.25 to 34 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",19.4
2016,data.25 to 34 years,data.Females,data.Malignant neoplasms [C00-C97],7.7
2016,data.25 to 34 years,data.Females,data.Diabetes mellitus [E10-E14],0.5
2016,data.25 to 34 years,data.Females,data.Alzheimer's disease [G30],0.0
2016,data.25 to 34 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2.2
2016,data.25 to 34 years,data.Females,data.Cerebrovascular diseases [I60-I69],0.5
2016,data.25 to 34 years,data.Females,data.Influenza and pneumonia [J09-J18],0.5
2016,data.25 to 34 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.2
2016,data.25 to 34 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.8
2016,data.25 to 34 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",12.9
2016,data.25 to 34 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",7.2
2016,data.35 to 44 years,data.Both sexes,data.Malignant neoplasms [C00-C97],24.6
2016,data.35 to 44 years,data.Both sexes,data.Diabetes mellitus [E10-E14],1.9
2016,data.35 to 44 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2016,data.35 to 44 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",10.3
2016,data.35 to 44 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],2.2
2016,data.35 to 44 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],1.6
2016,data.35 to 44 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.5
2016,data.35 to 44 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",3.1
2016,data.35 to 44 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",24.8
2016,data.35 to 44 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",15.2
2016,data.35 to 44 years,data.Males,data.Malignant neoplasms [C00-C97],20.7
2016,data.35 to 44 years,data.Males,data.Diabetes mellitus [E10-E14],2.3
2016,data.35 to 44 years,data.Males,data.Alzheimer's disease [G30],0.1
2016,data.35 to 44 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",14.9
2016,data.35 to 44 years,data.Males,data.Cerebrovascular diseases [I60-I69],1.9
2016,data.35 to 44 years,data.Males,data.Influenza and pneumonia [J09-J18],1.6
2016,data.35 to 44 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.4
2016,data.35 to 44 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",3.5
2016,data.35 to 44 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",37.9
2016,data.35 to 44 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",23.5
2016,data.35 to 44 years,data.Females,data.Malignant neoplasms [C00-C97],28.5
2016,data.35 to 44 years,data.Females,data.Diabetes mellitus [E10-E14],1.6
2016,data.35 to 44 years,data.Females,data.Alzheimer's disease [G30],0.0
2016,data.35 to 44 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",5.8
2016,data.35 to 44 years,data.Females,data.Cerebrovascular diseases [I60-I69],2.4
2016,data.35 to 44 years,data.Females,data.Influenza and pneumonia [J09-J18],1.6
2016,data.35 to 44 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.6
2016,data.35 to 44 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",2.8
2016,data.35 to 44 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",12.0
2016,data.35 to 44 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",7.0
2016,data.45 to 54 years,data.Both sexes,data.Malignant neoplasms [C00-C97],84.8
2016,data.45 to 54 years,data.Both sexes,data.Diabetes mellitus [E10-E14],6.4
2016,data.45 to 54 years,data.Both sexes,data.Alzheimer's disease [G30],0.2
2016,data.45 to 54 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",37.7
2016,data.45 to 54 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],5.9
2016,data.45 to 54 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],3.5
2016,data.45 to 54 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],3.2
2016,data.45 to 54 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",10.8
2016,data.45 to 54 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",29.3
2016,data.45 to 54 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",18.1
2016,data.45 to 54 years,data.Males,data.Malignant neoplasms [C00-C97],76.8
2016,data.45 to 54 years,data.Males,data.Diabetes mellitus [E10-E14],8.6
2016,data.45 to 54 years,data.Males,data.Alzheimer's disease [G30],0.1
2016,data.45 to 54 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",57.4
2016,data.45 to 54 years,data.Males,data.Cerebrovascular diseases [I60-I69],6.2
2016,data.45 to 54 years,data.Males,data.Influenza and pneumonia [J09-J18],4.1
2016,data.45 to 54 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],3.1
2016,data.45 to 54 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",13.8
2016,data.45 to 54 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",42.7
2016,data.45 to 54 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",26.5
2016,data.45 to 54 years,data.Females,data.Malignant neoplasms [C00-C97],92.7
2016,data.45 to 54 years,data.Females,data.Diabetes mellitus [E10-E14],4.1
2016,data.45 to 54 years,data.Females,data.Alzheimer's disease [G30],0.3
2016,data.45 to 54 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",18.1
2016,data.45 to 54 years,data.Females,data.Cerebrovascular diseases [I60-I69],5.7
2016,data.45 to 54 years,data.Females,data.Influenza and pneumonia [J09-J18],3.0
2016,data.45 to 54 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],3.2
2016,data.45 to 54 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",7.8
2016,data.45 to 54 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",16.0
2016,data.45 to 54 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",9.7
2016,data.55 to 64 years,data.Both sexes,data.Malignant neoplasms [C00-C97],261.5
2016,data.55 to 64 years,data.Both sexes,data.Diabetes mellitus [E10-E14],15.7
2016,data.55 to 64 years,data.Both sexes,data.Alzheimer's disease [G30],1.3
2016,data.55 to 64 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",101.9
2016,data.55 to 64 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],16.8
2016,data.55 to 64 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],8.4
2016,data.55 to 64 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],19.4
2016,data.55 to 64 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",19.6
2016,data.55 to 64 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",29.5
2016,data.55 to 64 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",16.8
2016,data.55 to 64 years,data.Males,data.Malignant neoplasms [C00-C97],278.5
2016,data.55 to 64 years,data.Males,data.Diabetes mellitus [E10-E14],20.7
2016,data.55 to 64 years,data.Males,data.Alzheimer's disease [G30],0.9
2016,data.55 to 64 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",154.7
2016,data.55 to 64 years,data.Males,data.Cerebrovascular diseases [I60-I69],20.7
2016,data.55 to 64 years,data.Males,data.Influenza and pneumonia [J09-J18],10.1
2016,data.55 to 64 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],21.8
2016,data.55 to 64 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",27.0
2016,data.55 to 64 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",43.2
2016,data.55 to 64 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",25.2
2016,data.55 to 64 years,data.Females,data.Malignant neoplasms [C00-C97],244.9
2016,data.55 to 64 years,data.Females,data.Diabetes mellitus [E10-E14],10.8
2016,data.55 to 64 years,data.Females,data.Alzheimer's disease [G30],1.7
2016,data.55 to 64 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",50.3
2016,data.55 to 64 years,data.Females,data.Cerebrovascular diseases [I60-I69],13.0
2016,data.55 to 64 years,data.Females,data.Influenza and pneumonia [J09-J18],6.7
2016,data.55 to 64 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],17.0
2016,data.55 to 64 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",12.3
2016,data.55 to 64 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",16.2
2016,data.55 to 64 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",8.6
2016,data.65 to 74 years,data.Both sexes,data.Malignant neoplasms [C00-C97],627.0
2016,data.65 to 74 years,data.Both sexes,data.Diabetes mellitus [E10-E14],43.4
2016,data.65 to 74 years,data.Both sexes,data.Alzheimer's disease [G30],11.2
2016,data.65 to 74 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",244.7
2016,data.65 to 74 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],51.9
2016,data.65 to 74 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],19.6
2016,data.65 to 74 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],77.8
