Year,Geography,Age group,Sex,Household income,Highest level of education,GeoCode,Value
2017,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,11,14.4
2017,Nova Scotia,"Total, 18 years and over",,First quintile,,12,31.8
2017,Nova Scotia,"Total, 18 years and over",,Second quintile,,12,18.1
2017,Nova Scotia,"Total, 18 years and over",,Third quintile,,12,13.1
2017,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,12,20.7
2017,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,12,11.8
2017,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,12,30.9
2017,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",12,29.0
2017,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,12,15.9
2017,New Brunswick,"Total, 18 years and over",,First quintile,,13,22.1
2017,New Brunswick,"Total, 18 years and over",,Second quintile,,13,20.4
2017,New Brunswick,"Total, 18 years and over",,Third quintile,,13,11.0
2017,New Brunswick,"Total, 18 years and over",,Fourth quintile,,13,12.5
2017,New Brunswick,"Total, 18 years and over",,Fifth quintile,,13,11.8
2017,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,13,24.3
2017,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",13,21.0
2017,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,13,12.6
2017,Quebec,"Total, 18 years and over",,First quintile,,24,25.1
2017,Quebec,"Total, 18 years and over",,Second quintile,,24,21.2
2017,Quebec,"Total, 18 years and over",,Third quintile,,24,18.7
2017,Quebec,"Total, 18 years and over",,Fourth quintile,,24,16.3
2017,Quebec,"Total, 18 years and over",,Fifth quintile,,24,11.7
2017,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,24,27.1
2017,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",24,26.7
2017,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,24,16.9
2017,Ontario,"Total, 18 years and over",,First quintile,,35,23.0
2017,Ontario,"Total, 18 years and over",,Second quintile,,35,17.1
2017,Ontario,"Total, 18 years and over",,Third quintile,,35,16.8
2017,Ontario,"Total, 18 years and over",,Fourth quintile,,35,14.4
2017,Ontario,"Total, 18 years and over",,Fifth quintile,,35,11.1
2017,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,35,26.9
2017,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",35,25.6
2017,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,35,14.1
2017,Manitoba,"Total, 18 years and over",,First quintile,,46,27.0
2017,Manitoba,"Total, 18 years and over",,Second quintile,,46,18.0
2017,Manitoba,"Total, 18 years and over",,Third quintile,,46,9.9
2017,Manitoba,"Total, 18 years and over",,Fourth quintile,,46,13.6
2017,Manitoba,"Total, 18 years and over",,Fifth quintile,,46,16.4
2017,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,46,27.4
2017,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",46,24.5
2017,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,46,14.2
2017,Saskatchewan,"Total, 18 years and over",,First quintile,,47,27.9
2017,Saskatchewan,"Total, 18 years and over",,Second quintile,,47,22.4
2017,Saskatchewan,"Total, 18 years and over",,Third quintile,,47,22.2
2017,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,47,20.1
2017,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,47,17.7
2017,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,47,26.8
2017,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",47,27.3
2017,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,47,18.5
2017,Alberta,"Total, 18 years and over",,First quintile,,48,23.7
2017,Alberta,"Total, 18 years and over",,Second quintile,,48,19.8
2017,Alberta,"Total, 18 years and over",,Third quintile,,48,16.9
2017,Alberta,"Total, 18 years and over",,Fourth quintile,,48,16.2
2017,Alberta,"Total, 18 years and over",,Fifth quintile,,48,14.8
2017,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,48,28.4
2017,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",48,25.9
2017,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,48,15.5
2017,British Columbia,"Total, 18 years and over",,First quintile,,59,18.0
2017,British Columbia,"Total, 18 years and over",,Second quintile,,59,13.7
2017,British Columbia,"Total, 18 years and over",,Third quintile,,59,16.1
2017,British Columbia,"Total, 18 years and over",,Fourth quintile,,59,11.0
2017,British Columbia,"Total, 18 years and over",,Fifth quintile,,59,10.8
2017,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,59,26.6
2017,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",59,20.3
2017,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,59,11.8
2018,Canada,"Total, 18 years and over",,First quintile,,,22.8
2018,Canada,"Total, 18 years and over",,Second quintile,,,19.3
2018,Canada,"Total, 18 years and over",,Third quintile,,,16.0
2018,Canada,"Total, 18 years and over",,Fourth quintile,,,13.7
2018,Canada,"Total, 18 years and over",,Fifth quintile,,,12.1
2018,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,25.3
2018,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,25.1
2018,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,14.4
2018,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,10,26.6
2018,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,10,25.0
2018,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,10,16.7
2018,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,10,14.4
2018,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,10,14.8
2018,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,10,21.2
2018,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",10,28.7
2018,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,10,16.9
2018,Prince Edward Island,"Total, 18 years and over",,First quintile,,11,27.6
2018,Prince Edward Island,"Total, 18 years and over",,Second quintile,,11,22.9
2018,Prince Edward Island,"Total, 18 years and over",,Third quintile,,11,15.4
2018,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,11,15.8
2018,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,11,11.9
2018,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,11,39.5
2018,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",11,21.6
2018,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,11,14.6
2018,Nova Scotia,"Total, 18 years and over",,First quintile,,12,30.0
2018,Nova Scotia,"Total, 18 years and over",,Second quintile,,12,22.2
2018,Nova Scotia,"Total, 18 years and over",,Third quintile,,12,18.7
2018,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,12,13.9
2018,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,12,11.7
2018,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,12,27.2
2018,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",12,25.6
2018,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,12,17.0
2018,New Brunswick,"Total, 18 years and over",,First quintile,,13,26.6
2018,New Brunswick,"Total, 18 years and over",,Second quintile,,13,18.4
2018,New Brunswick,"Total, 18 years and over",,Third quintile,,13,12.2
2018,New Brunswick,"Total, 18 years and over",,Fourth quintile,,13,8.4
2018,New Brunswick,"Total, 18 years and over",,Fifth quintile,,13,14.3
2018,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,13,19.7
2018,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",13,19.8
2018,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,13,13.7
2018,Quebec,"Total, 18 years and over",,First quintile,,24,25.8
2018,Quebec,"Total, 18 years and over",,Second quintile,,24,20.0
2018,Quebec,"Total, 18 years and over",,Third quintile,,24,17.5
2018,Quebec,"Total, 18 years and over",,Fourth quintile,,24,14.3
2018,Quebec,"Total, 18 years and over",,Fifth quintile,,24,11.2
2018,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,24,28.3
2018,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",24,25.0
2018,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,24,16.0
2018,Ontario,"Total, 18 years and over",,First quintile,,35,20.8
2018,Ontario,"Total, 18 years and over",,Second quintile,,35,18.2
2018,Ontario,"Total, 18 years and over",,Third quintile,,35,15.6
2018,Ontario,"Total, 18 years and over",,Fourth quintile,,35,13.8
2018,Ontario,"Total, 18 years and over",,Fifth quintile,,35,12.5
2018,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,35,22.5
2018,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",35,25.4
2018,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,35,14.1
2018,Manitoba,"Total, 18 years and over",,First quintile,,46,24.0
2018,Manitoba,"Total, 18 years and over",,Second quintile,,46,19.7
2018,Manitoba,"Total, 18 years and over",,Third quintile,,46,17.9
2018,Manitoba,"Total, 18 years and over",,Fourth quintile,,46,19.4
2018,Manitoba,"Total, 18 years and over",,Fifth quintile,,46,11.7
2018,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,46,22.7
2018,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",46,27.6
2018,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,46,16.9
2018,Saskatchewan,"Total, 18 years and over",,First quintile,,47,31.2
2018,Saskatchewan,"Total, 18 years and over",,Second quintile,,47,26.7
2018,Saskatchewan,"Total, 18 years and over",,Third quintile,,47,20.0
2018,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,47,18.2
2018,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,47,16.4
2018,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,47,27.0
2018,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",47,30.4
2018,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,47,18.1
2018,Alberta,"Total, 18 years and over",,First quintile,,48,22.7
2018,Alberta,"Total, 18 years and over",,Second quintile,,48,21.5
2018,Alberta,"Total, 18 years and over",,Third quintile,,48,19.5
2018,Alberta,"Total, 18 years and over",,Fourth quintile,,48,14.2
2018,Alberta,"Total, 18 years and over",,Fifth quintile,,48,12.9
2018,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,48,27.4
2018,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",48,27.9
2018,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,48,14.5
2018,British Columbia,"Total, 18 years and over",,First quintile,,59,17.7
2018,British Columbia,"Total, 18 years and over",,Second quintile,,59,16.5
2018,British Columbia,"Total, 18 years and over",,Third quintile,,59,10.6
2018,British Columbia,"Total, 18 years and over",,Fourth quintile,,59,9.7
2018,British Columbia,"Total, 18 years and over",,Fifth quintile,,59,9.7
2018,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,59,23.0
2018,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",59,21.1
2018,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,59,10.1
2019,Canada,"Total, 18 years and over",,First quintile,,,21.7
2019,Canada,"Total, 18 years and over",,Second quintile,,,16.7
2019,Canada,"Total, 18 years and over",,Third quintile,,,15.1
2019,Canada,"Total, 18 years and over",,Fourth quintile,,,13.7
2019,Canada,"Total, 18 years and over",,Fifth quintile,,,11.4
2019,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,24.9
2019,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,23.8
2019,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,13.6
2019,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,10,33.4
2019,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,10,24.5
2019,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,10,17.3
2019,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,10,18.5
2019,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,10,11.5
2019,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,10,24.3
2019,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",10,30.5
2019,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,10,18.8
2019,Prince Edward Island,"Total, 18 years and over",,First quintile,,11,13.8
2019,Prince Edward Island,"Total, 18 years and over",,Second quintile,,11,23.1
2019,Prince Edward Island,"Total, 18 years and over",,Third quintile,,11,20.0
2019,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,11,15.2
2019,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,11,12.8
2019,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,11,24.7
2019,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",11,25.1
2019,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,11,14.1
2019,Nova Scotia,"Total, 18 years and over",,First quintile,,12,30.0
2019,Nova Scotia,"Total, 18 years and over",,Second quintile,,12,22.2
2019,Nova Scotia,"Total, 18 years and over",,Third quintile,,12,18.6
2019,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,12,10.7
2019,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,12,15.5
2019,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,12,30.6
2019,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",12,34.8
2019,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,12,14.7
2019,New Brunswick,"Total, 18 years and over",,First quintile,,13,26.4
2019,New Brunswick,"Total, 18 years and over",,Second quintile,,13,18.8
2019,New Brunswick,"Total, 18 years and over",,Third quintile,,13,11.7
2019,New Brunswick,"Total, 18 years and over",,Fourth quintile,,13,17.4
2019,New Brunswick,"Total, 18 years and over",,Fifth quintile,,13,14.1
2019,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,13,22.8
2019,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",13,21.5
2019,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,13,15.2
2019,Quebec,"Total, 18 years and over",,First quintile,,24,24.1
2019,Quebec,"Total, 18 years and over",,Second quintile,,24,18.5
2019,Quebec,"Total, 18 years and over",,Third quintile,,24,16.6
2019,Quebec,"Total, 18 years and over",,Fourth quintile,,24,14.9
2019,Quebec,"Total, 18 years and over",,Fifth quintile,,24,12.3
2019,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,24,26.5
2019,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",24,23.4
2019,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,24,16.0
2019,Ontario,"Total, 18 years and over",,First quintile,,35,20.4
2019,Ontario,"Total, 18 years and over",,Second quintile,,35,14.8
2019,Ontario,"Total, 18 years and over",,Third quintile,,35,14.7
2019,Ontario,"Total, 18 years and over",,Fourth quintile,,35,14.1
2019,Ontario,"Total, 18 years and over",,Fifth quintile,,35,10.1
2019,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,35,22.4
2019,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",35,23.8
2019,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,35,12.8
2019,Manitoba,"Total, 18 years and over",,First quintile,,46,22.5
2019,Manitoba,"Total, 18 years and over",,Second quintile,,46,14.6
2019,Manitoba,"Total, 18 years and over",,Third quintile,,46,13.5
2019,Manitoba,"Total, 18 years and over",,Fourth quintile,,46,14.3
2019,Manitoba,"Total, 18 years and over",,Fifth quintile,,46,14.7
2019,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,46,28.3
2019,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",46,22.5
2019,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,46,13.5
2019,Saskatchewan,"Total, 18 years and over",,First quintile,,47,25.1
2019,Saskatchewan,"Total, 18 years and over",,Second quintile,,47,21.0
2019,Saskatchewan,"Total, 18 years and over",,Third quintile,,47,22.3
2019,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,47,13.2
2019,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,47,12.4
2019,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,47,27.2
2019,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",47,24.9
2019,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,47,15.4
2019,Alberta,"Total, 18 years and over",,First quintile,,48,20.4
2019,Alberta,"Total, 18 years and over",,Second quintile,,48,20.5
2019,Alberta,"Total, 18 years and over",,Third quintile,,48,16.8
2019,Alberta,"Total, 18 years and over",,Fourth quintile,,48,15.2
2019,Alberta,"Total, 18 years and over",,Fifth quintile,,48,13.1
2019,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,48,30.1
2019,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",48,27.6
2019,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,48,14.2
2019,British Columbia,"Total, 18 years and over",,First quintile,,59,17.0
2019,British Columbia,"Total, 18 years and over",,Second quintile,,59,12.9
2019,British Columbia,"Total, 18 years and over",,Third quintile,,59,10.5
2019,British Columbia,"Total, 18 years and over",,Fourth quintile,,59,8.2
2019,British Columbia,"Total, 18 years and over",,Fifth quintile,,59,10.1
2019,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,59,17.9
2019,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",59,19.0
2019,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,59,9.9
2020,Canada,"Total, 18 years and over",,First quintile,,,20.4
2020,Canada,"Total, 18 years and over",,Second quintile,,,15.7
2020,Canada,"Total, 18 years and over",,Third quintile,,,12.7
2020,Canada,"Total, 18 years and over",,Fourth quintile,,,11.8
2020,Canada,"Total, 18 years and over",,Fifth quintile,,,8.7
2020,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,22.2
2020,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,21.2
2020,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,12.1
2020,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,10,31.1
2020,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,10,25.3
2020,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,10,20.8
2020,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,10,14.9
2020,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,10,9.7
2020,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,10,29.4
2020,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",10,32.9
2020,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,10,17.1
2020,Prince Edward Island,"Total, 18 years and over",,First quintile,,11,17.9
2020,Prince Edward Island,"Total, 18 years and over",,Second quintile,,11,11.7
2020,Prince Edward Island,"Total, 18 years and over",,Third quintile,,11,10.3
2020,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,11,17.6
2020,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,11,8.8
2020,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,11,21.0
2020,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",11,20.9
2020,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,11,11.6
2020,Nova Scotia,"Total, 18 years and over",,First quintile,,12,27.6
2020,Nova Scotia,"Total, 18 years and over",,Second quintile,,12,13.2
2020,Nova Scotia,"Total, 18 years and over",,Third quintile,,12,12.4
2020,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,12,8.1
2020,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,12,8.4
2020,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,12,14.8
2020,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",12,35.7
2020,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,12,10.2
2020,New Brunswick,"Total, 18 years and over",,First quintile,,13,17.6
2020,New Brunswick,"Total, 18 years and over",,Second quintile,,13,14.6
2020,New Brunswick,"Total, 18 years and over",,Third quintile,,13,13.6
2020,New Brunswick,"Total, 18 years and over",,Fourth quintile,,13,12.1
2020,New Brunswick,"Total, 18 years and over",,Fifth quintile,,13,13.4
2020,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,13,22.6
2020,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",13,19.9
2020,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,13,12.4
2020,Quebec,"Total, 18 years and over",,First quintile,,24,23.6
2020,Quebec,"Total, 18 years and over",,Second quintile,,24,18.4
2020,Quebec,"Total, 18 years and over",,Third quintile,,24,13.3
2020,Quebec,"Total, 18 years and over",,Fourth quintile,,24,12.7
2020,Quebec,"Total, 18 years and over",,Fifth quintile,,24,8.3
2020,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,24,19.5
2020,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",24,22.6
2020,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,24,14.6
2020,Ontario,"Total, 18 years and over",,First quintile,,35,18.7
2020,Ontario,"Total, 18 years and over",,Second quintile,,35,14.7
2020,Ontario,"Total, 18 years and over",,Third quintile,,35,11.4
2020,Ontario,"Total, 18 years and over",,Fourth quintile,,35,10.8
2020,Ontario,"Total, 18 years and over",,Fifth quintile,,35,7.3
2020,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,35,21.8
2020,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",35,17.2
2020,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,35,11.3
2020,Manitoba,"Total, 18 years and over",,First quintile,,46,24.7
2020,Manitoba,"Total, 18 years and over",,Second quintile,,46,17.1
2020,Manitoba,"Total, 18 years and over",,Third quintile,,46,13.0
2020,Manitoba,"Total, 18 years and over",,Fourth quintile,,46,14.3
2020,Manitoba,"Total, 18 years and over",,Fifth quintile,,46,12.3
2020,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,46,20.6
2020,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",46,22.8
2020,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,46,14.5
2020,Saskatchewan,"Total, 18 years and over",,First quintile,,47,21.9
2020,Saskatchewan,"Total, 18 years and over",,Second quintile,,47,20.8
2020,Saskatchewan,"Total, 18 years and over",,Third quintile,,47,17.6
2020,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,47,13.6
2020,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,47,15.1
2020,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,47,25.0
2020,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",47,25.8
2020,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,47,14.8
2020,Alberta,"Total, 18 years and over",,First quintile,,48,18.3
2020,Alberta,"Total, 18 years and over",,Second quintile,,48,18.4
2020,Alberta,"Total, 18 years and over",,Third quintile,,48,15.9
2020,Alberta,"Total, 18 years and over",,Fourth quintile,,48,14.2
2020,Alberta,"Total, 18 years and over",,Fifth quintile,,48,11.5
2020,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,48,30.7
2020,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",48,28.5
2020,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,48,12.0
2020,British Columbia,"Total, 18 years and over",,First quintile,,59,16.6
2020,British Columbia,"Total, 18 years and over",,Second quintile,,59,9.6
2020,British Columbia,"Total, 18 years and over",,Third quintile,,59,10.7
2020,British Columbia,"Total, 18 years and over",,Fourth quintile,,59,10.1
2020,British Columbia,"Total, 18 years and over",,Fifth quintile,,59,7.3
2020,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,59,28.2
2020,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",59,17.1
2020,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,59,9.2
2021,Canada,"Total, 18 years and over",,First quintile,,,17.2
2021,Canada,"Total, 18 years and over",,Second quintile,,,13.8
2021,Canada,"Total, 18 years and over",,Third quintile,,,12.3
2021,Canada,"Total, 18 years and over",,Fourth quintile,,,11.1
2021,Canada,"Total, 18 years and over",,Fifth quintile,,,8.9
2021,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,22.5
2021,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,19.8
2021,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,10.9
2021,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,10,22.9
2021,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,10,17.6
2021,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,10,15.1
2021,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,10,9.3
2021,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,10,8.3
2021,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,10,24.3
2021,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",10,25.3
2021,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,10,11.3
2021,Prince Edward Island,"Total, 18 years and over",,First quintile,,11,14.7
2021,Prince Edward Island,"Total, 18 years and over",,Second quintile,,11,18.8
2021,Prince Edward Island,"Total, 18 years and over",,Third quintile,,11,12.4
2021,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,11,18.7
2021,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,11,11.6
2021,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,11,26.7
2021,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",11,24.1
2021,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,11,13.1
2021,Nova Scotia,"Total, 18 years and over",,First quintile,,12,19.0
2021,Nova Scotia,"Total, 18 years and over",,Second quintile,,12,18.4
2021,Nova Scotia,"Total, 18 years and over",,Third quintile,,12,14.7
2021,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,12,12.2
2021,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,12,8.2
2021,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,12,24.0
2021,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",12,22.4
