Year,Géographie,Groupe d'âge,Sexe,Groupe autochtone,Niveau de scolarité atteint,Minorité visible,Status d'immigrant,GeoCode,Value
2020,"Cape Breton, Nouvelle-Écosse",,,,,,,,45.2
2020,"Côte-nord, Nouvelle-Écosse",,,,,,,,50.0
2020,"Annapolis Valley, Nouvelle-Écosse",,,,,,,,50.9
2020,"Sud, Nouvelle-Écosse",,,,,,,,48.7
2020,"Halifax, Nouvelle-Écosse",,,,,,,,61.2
2020,"Campbellton-Miramichi, Nouveau-Brunswick",,,,,,,,46.6
2020,"Moncton-Richibucto, Nouveau-Brunswick",,,,,,,,57.8
2020,"Saint John-St. Stephen, Nouveau-Brunswick",,,,,,,,55.8
2020,"Fredericton-Oromocto, Nouveau-Brunswick",,,,,,,,56.1
2020,"Edmundston-Woodstock, Nouveau-Brunswick",,,,,,,,55.2
2020,"Gaspésie-Îles-de-la-Madeleine, Québec",,,,,,,,40.4
2020,"Bas-Saint-Laurent, Québec",,,,,,,,51.7
2020,"Capitale-Nationale, Québec",,,,,,,,58.9
2020,"Chaudière-Appalaches, Québec",,,,,,,,62.9
2020,"Estrie, Quebec",,,,,,,,57.2
2020,"Centre-du-Québec, Québec",,,,,,,,58.7
2020,"Montérégie, Québec",,,,,,,,60.3
2020,"Montréal, Québec",,,,,,,,57.8
2020,"Laval, Québec",,,,,,,,58.3
2020,"Lanaudière, Québec",,,,,,,,63.0
2020,"Laurentides, Québec",,,,,,,,53.9
2020,"Outaouais, Québec",,,,,,,,57.8
2020,"Abitibi-Témiscamingue, Québec",,,,,,,,57.8
2020,"Mauricie, Quebec",,,,,,,,54.0
2020,"Saguenay-Lac-Saint-Jean, Québec",,,,,,,,53.6
2020,"Côte-Nord and Nord-du-Québec, Québec",,,,,,,,58.2
2020,"Ottawa, Ontario",,,,,,,,59.5
2020,"Kingston-Pembroke, Ontario",,,,,,,,51.6
2020,"Muskoka-Kawarthas, Ontario",,,,,,,,50.1
2020,"Toronto, Ontario",,,,,,,,58.8
2020,"Kitchener-Waterloo-Barrie, Ontario",,,,,,,,61.1
2020,"Hamilton-Niagara Peninsula, Ontario",,,,,,,,55.8
2020,"London, Ontario",,,,,,,,56.8
2020,"Windsor-Sarnia, Ontario",,,,,,,,48.9
2020,"Stratford-Bruce Peninsula, Ontario",,,,,,,,59.2
2020,"Nord-est, Ontario",,,,,,,,53.5
2020,"Nord-ouest, Ontario",,,,,,,,54.5
2020,"Sud-est, Manitoba",,,,,,,,60.2
2020,"Centre sud et Centre nord, Manitoba",,,,,,,,62.0
2020,"Sud-ouest, Manitoba",,,,,,,,60.3
2020,"Winnipeg, Manitoba",,,,,,,,61.0
2020,"Interlake, Manitoba",,,,,,,,55.4
2020,"Parklands et Nord, Manitoba",,,,,,,,58.6
2020,"Regina-Moose Mountain, Saskatchewan",,,,,,,,62.3
2020,"Swift Current-Moose Jaw, Saskatchewan",,,,,,,,63.2
2020,"Saskatoon-Biggar, Saskatchewan",,,,,,,,62.0
2020,"Yorkton-Melville, Saskatchewan",,,,,,,,58.9
2020,"Prince Albert et Nord, Saskatchewan",,,,,,,,60.3
2020,"Lethbridge-Medicine Hat, Alberta",,,,,,,,57.5
2020,"Camrose-Drumheller, Alberta",,,,,,,,56.9
2020,"Calgary, Alberta",,,,,,,,62.5
2020,"Banff-Jasper-Rocky Mountain House et Athabasca-Grande Prairie-Peace River, Alberta",,,,,,,,62.4
2020,"Red Deer, Alberta",,,,,,,,58.8
2020,"Edmonton, Alberta",,,,,,,,60.4
2020,"Wood Buffalo-Cold Lake, Alberta",,,,,,,,68.0
2020,"Île de Vancouver et la côte, Colombie-Britannique",,,,,,,,54.1
2020,"Lower Mainland-Southwest, Colombie-Britannique",,,,,,,,59.5
2020,"Thompson-Okanagan, Colombie-Britannique",,,,,,,,57.6
2020,"Kootenay, Colombie-Britannique",,,,,,,,56.4
2020,"Cariboo, Colombie-Britannique",,,,,,,,59.3
2020,"Côte-nord et Nechako, Colombie-Britannique",,,,,,,,59.4
2020,"Nord-est, Colombie-Britannique",,,,,,,,69.2
2021,"Avalon Peninsula,  Terre-Neuve-et-Labrador",,,,,,,,54.5
2021,"Côte-sud-Burin Peninsula et Notre Dame-Central Bonavista Bay,  Terre-Neuve-et-Labrador",,,,,,,,41.7
2021,"Côte-ouest-Northern Peninsula-Labrador,  Terre-Neuve-et-Labrador",,,,,,,,49.3
2021,"Cape Breton, Nouvelle-Écosse",,,,,,,,45.2
2021,"Côte-nord, Nouvelle-Écosse",,,,,,,,54.3
2021,"Annapolis Valley, Nouvelle-Écosse",,,,,,,,54.8
2021,"Sud, Nouvelle-Écosse",,,,,,,,51.4
2021,"Halifax, Nouvelle-Écosse",,,,,,,,63.3
2021,"Campbellton-Miramichi, Nouveau-Brunswick",,,,,,,,46.1
2021,"Moncton-Richibucto, Nouveau-Brunswick",,,,,,,,60.3
2021,"Saint John-St. Stephen, Nouveau-Brunswick",,,,,,,,56.6
2021,"Fredericton-Oromocto, Nouveau-Brunswick",,,,,,,,59.6
2021,"Edmundston-Woodstock, Nouveau-Brunswick",,,,,,,,54.1
2021,"Gaspésie-Îles-de-la-Madeleine, Québec",,,,,,,,44.4
2021,"Bas-Saint-Laurent, Québec",,,,,,,,52.9
2021,"Capitale-Nationale, Québec",,,,,,,,60.9
2021,"Chaudière-Appalaches, Québec",,,,,,,,60.6
2021,"Estrie, Quebec",,,,,,,,57.8
2021,"Centre-du-Québec, Québec",,,,,,,,62.6
2021,"Montérégie, Québec",,,,,,,,61.8
2021,"Montréal, Québec",,,,,,,,61.2
2021,"Laval, Québec",,,,,,,,62.5
2021,"Lanaudière, Québec",,,,,,,,60.7
2021,"Laurentides, Québec",,,,,,,,60.5
2021,"Outaouais, Québec",,,,,,,,60.5
2021,"Abitibi-Témiscamingue, Québec",,,,,,,,61.4
2021,"Mauricie, Quebec",,,,,,,,53.0
2021,"Saguenay-Lac-Saint-Jean, Québec",,,,,,,,53.7
2021,"Côte-Nord and Nord-du-Québec, Québec",,,,,,,,57.8
2021,"Ottawa, Ontario",,,,,,,,61.4
2021,"Kingston-Pembroke, Ontario",,,,,,,,54.7
2021,"Muskoka-Kawarthas, Ontario",,,,,,,,50.9
2021,"Toronto, Ontario",,,,,,,,61.3
2021,"Kitchener-Waterloo-Barrie, Ontario",,,,,,,,62.9
2021,"Hamilton-Niagara Peninsula, Ontario",,,,,,,,58.5
2021,"London, Ontario",,,,,,,,60.6
2021,"Windsor-Sarnia, Ontario",,,,,,,,54.1
2021,"Stratford-Bruce Peninsula, Ontario",,,,,,,,60.2
2021,"Nord-est, Ontario",,,,,,,,53.3
2021,"Nord-ouest, Ontario",,,,,,,,56.8
2021,"Sud-est, Manitoba",,,,,,,,62.7
2021,"Centre sud et Centre nord, Manitoba",,,,,,,,61.8
2021,"Sud-ouest, Manitoba",,,,,,,,61.1
2021,"Winnipeg, Manitoba",,,,,,,,63.4
2021,"Interlake, Manitoba",,,,,,,,57.4
2021,"Parklands et Nord, Manitoba",,,,,,,,59.4
2021,"Regina-Moose Mountain, Saskatchewan",,,,,,,,64.5
2021,"Swift Current-Moose Jaw, Saskatchewan",,,,,,,,62.7
2021,"Saskatoon-Biggar, Saskatchewan",,,,,,,,63.3
2021,"Yorkton-Melville, Saskatchewan",,,,,,,,57.5
2021,"Prince Albert et Nord, Saskatchewan",,,,,,,,62.8
2021,"Lethbridge-Medicine Hat, Alberta",,,,,,,,58.1
2021,"Camrose-Drumheller, Alberta",,,,,,,,58.2
2021,"Calgary, Alberta",,,,,,,,64.2
2021,"Banff-Jasper-Rocky Mountain House et Athabasca-Grande Prairie-Peace River, Alberta",,,,,,,,65.5
2021,"Red Deer, Alberta",,,,,,,,61.3
2021,"Edmonton, Alberta",,,,,,,,64.6
2021,"Wood Buffalo-Cold Lake, Alberta",,,,,,,,69.0
2021,"Île de Vancouver et la côte, Colombie-Britannique",,,,,,,,55.5
2021,"Lower Mainland-Southwest, Colombie-Britannique",,,,,,,,63.5
2021,"Thompson-Okanagan, Colombie-Britannique",,,,,,,,57.8
2021,"Kootenay, Colombie-Britannique",,,,,,,,57.4
2021,"Cariboo, Colombie-Britannique",,,,,,,,61.8
2021,"Côte-nord et Nechako, Colombie-Britannique",,,,,,,,62.7
2021,"Nord-est, Colombie-Britannique",,,,,,,,68.2
2022,"Avalon Peninsula,  Terre-Neuve-et-Labrador",,,,,,,,57.9
2022,"Côte-sud-Burin Peninsula et Notre Dame-Central Bonavista Bay,  Terre-Neuve-et-Labrador",,,,,,,,41.7
2022,"Côte-ouest-Northern Peninsula-Labrador,  Terre-Neuve-et-Labrador",,,,,,,,49.3
2022,"Cape Breton, Nouvelle-Écosse",,,,,,,,47.8
2022,"Côte-nord, Nouvelle-Écosse",,,,,,,,51.4
2022,"Annapolis Valley, Nouvelle-Écosse",,,,,,,,57.7
2022,"Sud, Nouvelle-Écosse",,,,,,,,51.2
2022,"Halifax, Nouvelle-Écosse",,,,,,,,64.1
2022,"Campbellton-Miramichi, Nouveau-Brunswick",,,,,,,,47.3
2022,"Moncton-Richibucto, Nouveau-Brunswick",,,,,,,,59.5
2022,"Saint John-St. Stephen, Nouveau-Brunswick",,,,,,,,57.1
2022,"Fredericton-Oromocto, Nouveau-Brunswick",,,,,,,,60.1
2022,"Edmundston-Woodstock, Nouveau-Brunswick",,,,,,,,55.4
2022,"Gaspésie-Îles-de-la-Madeleine, Québec",,,,,,,,44.6
2022,"Bas-Saint-Laurent, Québec",,,,,,,,54.1
2022,"Capitale-Nationale, Québec",,,,,,,,61.9
2022,"Chaudière-Appalaches, Québec",,,,,,,,64.4
2022,"Estrie, Quebec",,,,,,,,57.5
2022,"Centre-du-Québec, Québec",,,,,,,,61.6
2022,"Montérégie, Québec",,,,,,,,62.9
2022,"Montréal, Québec",,,,,,,,63.7
2022,"Laval, Québec",,,,,,,,61.2
2022,"Lanaudière, Québec",,,,,,,,64.4
2022,"Laurentides, Québec",,,,,,,,60.5
2022,"Outaouais, Québec",,,,,,,,63.3
2022,"Abitibi-Témiscamingue, Québec",,,,,,,,61.3
2022,"Mauricie, Quebec",,,,,,,,51.2
2022,"Saguenay-Lac-Saint-Jean, Québec",,,,,,,,54.6
2022,"Côte-Nord and Nord-du-Québec, Québec",,,,,,,,54.9
2022,"Ottawa, Ontario",,,,,,,,62.7
2022,"Kingston-Pembroke, Ontario",,,,,,,,58.4
2022,"Muskoka-Kawarthas, Ontario",,,,,,,,52.9
2022,"Toronto, Ontario",,,,,,,,63.0
2022,"Kitchener-Waterloo-Barrie, Ontario",,,,,,,,65.0
2022,"Hamilton-Niagara Peninsula, Ontario",,,,,,,,60.8
2022,"London, Ontario",,,,,,,,62.8
2022,"Windsor-Sarnia, Ontario",,,,,,,,55.3
2022,"Stratford-Bruce Peninsula, Ontario",,,,,,,,60.2
2022,"Nord-est, Ontario",,,,,,,,55.9
2022,"Nord-ouest, Ontario",,,,,,,,57.3
2022,"Sud-est, Manitoba",,,,,,,,64.3
2022,"Centre sud et Centre nord, Manitoba",,,,,,,,63.1
2022,"Sud-ouest, Manitoba",,,,,,,,62.3
2022,"Winnipeg, Manitoba",,,,,,,,64.9
2022,"Interlake, Manitoba",,,,,,,,57.6
2022,"Parklands et Nord, Manitoba",,,,,,,,59.3
2022,"Regina-Moose Mountain, Saskatchewan",,,,,,,,64.3
2022,"Swift Current-Moose Jaw, Saskatchewan",,,,,,,,62.5
2022,"Saskatoon-Biggar, Saskatchewan",,,,,,,,67.4
2022,"Yorkton-Melville, Saskatchewan",,,,,,,,61.3
2022,"Prince Albert et Nord, Saskatchewan",,,,,,,,61.9
2022,"Lethbridge-Medicine Hat, Alberta",,,,,,,,61.0
2022,"Camrose-Drumheller, Alberta",,,,,,,,61.9
2022,"Calgary, Alberta",,,,,,,,67.4
2022,"Banff-Jasper-Rocky Mountain House et Athabasca-Grande Prairie-Peace River, Alberta",,,,,,,,66.6
2022,"Red Deer, Alberta",,,,,,,,60.4
2022,"Edmonton, Alberta",,,,,,,,65.4
2022,"Wood Buffalo-Cold Lake, Alberta",,,,,,,,70.3
2022,"Île de Vancouver et la côte, Colombie-Britannique",,,,,,,,56.9
2022,"Lower Mainland-Southwest, Colombie-Britannique",,,,,,,,64.3
2022,"Thompson-Okanagan, Colombie-Britannique",,,,,,,,58.9
2022,"Kootenay, Colombie-Britannique",,,,,,,,56.8
2022,"Cariboo, Colombie-Britannique",,,,,,,,62.2
2022,"Côte-nord et Nechako, Colombie-Britannique",,,,,,,,60.4
2022,"Nord-est, Colombie-Britannique",,,,,,,,66.7
2023,"Avalon Peninsula,  Terre-Neuve-et-Labrador",,,,,,,,57.0
2023,"Côte-sud-Burin Peninsula et Notre Dame-Central Bonavista Bay,  Terre-Neuve-et-Labrador",,,,,,,,43.1
2023,"Côte-ouest-Northern Peninsula-Labrador,  Terre-Neuve-et-Labrador",,,,,,,,50.4
2023,"Cape Breton, Nouvelle-Écosse",,,,,,,,44.7
2023,"Côte-nord, Nouvelle-Écosse",,,,,,,,52.2
2023,"Annapolis Valley, Nouvelle-Écosse",,,,,,,,57.7
2023,"Sud, Nouvelle-Écosse",,,,,,,,51.8
2023,"Halifax, Nouvelle-Écosse",,,,,,,,64.3
2023,"Campbellton-Miramichi, Nouveau-Brunswick",,,,,,,,48.2
2023,"Moncton-Richibucto, Nouveau-Brunswick",,,,,,,,60.4
2023,"Saint John-St. Stephen, Nouveau-Brunswick",,,,,,,,56.8
2023,"Fredericton-Oromocto, Nouveau-Brunswick",,,,,,,,59.7
2023,"Edmundston-Woodstock, Nouveau-Brunswick",,,,,,,,55.1
2023,"Gaspésie-Îles-de-la-Madeleine, Québec",,,,,,,,47.5
2023,"Bas-Saint-Laurent, Québec",,,,,,,,55.9
2023,"Capitale-Nationale, Québec",,,,,,,,63.7
2023,"Chaudière-Appalaches, Québec",,,,,,,,63.0
2023,"Estrie, Quebec",,,,,,,,56.4
2023,"Centre-du-Québec, Québec",,,,,,,,60.6
2023,"Montérégie, Québec",,,,,,,,63.2
2023,"Montréal, Québec",,,,,,,,63.5
2023,"Laval, Québec",,,,,,,,63.5
2023,"Lanaudière, Québec",,,,,,,,62.9
2023,"Laurentides, Québec",,,,,,,,64.6
2023,"Outaouais, Québec",,,,,,,,62.4
2023,"Abitibi-Témiscamingue, Québec",,,,,,,,60.1
2023,"Mauricie, Quebec",,,,,,,,53.6
2023,"Saguenay-Lac-Saint-Jean, Québec",,,,,,,,56.1
2023,"Côte-Nord and Nord-du-Québec, Québec",,,,,,,,57.8
2023,"Ottawa, Ontario",,,,,,,,64.3
2023,"Kingston-Pembroke, Ontario",,,,,,,,55.8
2023,"Muskoka-Kawarthas, Ontario",,,,,,,,54.3
2023,"Toronto, Ontario",,,,,,,,63.0
2023,"Kitchener-Waterloo-Barrie, Ontario",,,,,,,,66.0
2023,"Hamilton-Niagara Peninsula, Ontario",,,,,,,,59.6
2023,"London, Ontario",,,,,,,,61.5
2023,"Windsor-Sarnia, Ontario",,,,,,,,58.0
2023,"Stratford-Bruce Peninsula, Ontario",,,,,,,,57.0
2023,"Nord-est, Ontario",,,,,,,,54.5
2023,"Nord-ouest, Ontario",,,,,,,,58.7
2023,"Sud-est, Manitoba",,,,,,,,66.5
2023,"Centre sud et Centre nord, Manitoba",,,,,,,,65.0
2023,"Sud-ouest, Manitoba",,,,,,,,62.0
2023,"Winnipeg, Manitoba",,,,,,,,64.5
2023,"Interlake, Manitoba",,,,,,,,58.1
2023,"Parklands et Nord, Manitoba",,,,,,,,59.4
2023,"Regina-Moose Mountain, Saskatchewan",,,,,,,,64.5
2023,"Swift Current-Moose Jaw, Saskatchewan",,,,,,,,59.4
2023,"Saskatoon-Biggar, Saskatchewan",,,,,,,,66.7
2023,"Yorkton-Melville, Saskatchewan",,,,,,,,62.7
2023,"Prince Albert et Nord, Saskatchewan",,,,,,,,60.7
2023,"Lethbridge-Medicine Hat, Alberta",,,,,,,,61.9
2023,"Camrose-Drumheller, Alberta",,,,,,,,62.3
2023,"Calgary, Alberta",,,,,,,,66.3
2023,"Banff-Jasper-Rocky Mountain House et Athabasca-Grande Prairie-Peace River, Alberta",,,,,,,,67.1
2023,"Red Deer, Alberta",,,,,,,,60.0
2023,"Edmonton, Alberta",,,,,,,,65.7
2023,"Wood Buffalo-Cold Lake, Alberta",,,,,,,,71.0
2023,"Île de Vancouver et la côte, Colombie-Britannique",,,,,,,,56.7
2023,"Lower Mainland-Southwest, Colombie-Britannique",,,,,,,,64.4
2023,"Thompson-Okanagan, Colombie-Britannique",,,,,,,,57.6
2023,"Kootenay, Colombie-Britannique",,,,,,,,56.8
2023,"Cariboo, Colombie-Britannique",,,,,,,,58.5
2023,"Côte-nord et Nechako, Colombie-Britannique",,,,,,,,62.2
2023,"Nord-est, Colombie-Britannique",,,,,,,,64.6
2015,Canada,"Total, 15 ans et plus",Hommes,,,,,,65.7
2015,Canada,"Total, 15 ans et plus",Femmes,,,,,,57.6
2015,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Hommes,,,,,10,55.7
2015,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Femmes,,,,,10,51.7
2015,Île-du-Prince-Édouard,"Total, 15 ans et plus",Hommes,,,,,11,63.3
2015,Île-du-Prince-Édouard,"Total, 15 ans et plus",Femmes,,,,,11,58.8
2015,Nouvelle-Écosse,"Total, 15 ans et plus",Hommes,,,,,12,59.4
2015,Nouvelle-Écosse,"Total, 15 ans et plus",Femmes,,,,,12,55.1
2015,Nouveau-Brunswick,"Total, 15 ans et plus",Hommes,,,,,13,58.5
2015,Nouveau-Brunswick,"Total, 15 ans et plus",Femmes,,,,,13,54.7
2015,Québec,"Total, 15 ans et plus",Hommes,,,,,24,63.3
2015,Québec,"Total, 15 ans et plus",Femmes,,,,,24,56.7
2015,Ontario,"Total, 15 ans et plus",Hommes,,,,,35,65.4
2015,Ontario,"Total, 15 ans et plus",Femmes,,,,,35,56.9
2015,Manitoba,"Total, 15 ans et plus",Hommes,,,,,46,69.8
2015,Manitoba,"Total, 15 ans et plus",Femmes,,,,,46,60.1
2015,Saskatchewan,"Total, 15 ans et plus",Hommes,,,,,47,71.4
2015,Saskatchewan,"Total, 15 ans et plus",Femmes,,,,,47,61.3
2015,Alberta,"Total, 15 ans et plus",Hommes,,,,,48,74.3
2015,Alberta,"Total, 15 ans et plus",Femmes,,,,,48,63.5
2015,Colombie-Britannique,"Total, 15 ans et plus",Hommes,,,,,59,64.5
2015,Colombie-Britannique,"Total, 15 ans et plus",Femmes,,,,,59,56.3
2016,Canada,"Total, 15 ans et plus",Hommes,,,,,,65.2
2016,Canada,"Total, 15 ans et plus",Femmes,,,,,,57.5
2016,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Hommes,,,,,10,54.2
2016,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Femmes,,,,,10,50.6
2016,Île-du-Prince-Édouard,"Total, 15 ans et plus",Hommes,,,,,11,62.3
2016,Île-du-Prince-Édouard,"Total, 15 ans et plus",Femmes,,,,,11,57.3
2016,Nouvelle-Écosse,"Total, 15 ans et plus",Hommes,,,,,12,58.7
2016,Nouvelle-Écosse,"Total, 15 ans et plus",Femmes,,,,,12,54.9
2016,Nouveau-Brunswick,"Total, 15 ans et plus",Hommes,,,,,13,58.7
2016,Nouveau-Brunswick,"Total, 15 ans et plus",Femmes,,,,,13,54.9
2016,Québec,"Total, 15 ans et plus",Hommes,,,,,24,63.0
2016,Québec,"Total, 15 ans et plus",Femmes,,,,,24,57.1
2016,Ontario,"Total, 15 ans et plus",Hommes,,,,,35,65.2
2016,Ontario,"Total, 15 ans et plus",Femmes,,,,,35,56.8
2016,Manitoba,"Total, 15 ans et plus",Hommes,,,,,46,68.7
2016,Manitoba,"Total, 15 ans et plus",Femmes,,,,,46,59.1
2016,Saskatchewan,"Total, 15 ans et plus",Hommes,,,,,47,70.2
2016,Saskatchewan,"Total, 15 ans et plus",Femmes,,,,,47,60.2
2016,Alberta,"Total, 15 ans et plus",Hommes,,,,,48,71.6
2016,Alberta,"Total, 15 ans et plus",Femmes,,,,,48,61.3
2016,Colombie-Britannique,"Total, 15 ans et plus",Hommes,,,,,59,64.9
2016,Colombie-Britannique,"Total, 15 ans et plus",Femmes,,,,,59,57.8
2017,Canada,"Total, 15 ans et plus",Hommes,,,,,,65.8
2017,Canada,"Total, 15 ans et plus",Femmes,,,,,,57.9
2017,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Hommes,,,,,10,50.8
2017,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Femmes,,,,,10,50.0
2017,Île-du-Prince-Édouard,"Total, 15 ans et plus",Hommes,,,,,11,63.6
2017,Île-du-Prince-Édouard,"Total, 15 ans et plus",Femmes,,,,,11,57.5
2017,Nouvelle-Écosse,"Total, 15 ans et plus",Hommes,,,,,12,58.3
2017,Nouvelle-Écosse,"Total, 15 ans et plus",Femmes,,,,,12,55.3
2017,Nouveau-Brunswick,"Total, 15 ans et plus",Hommes,,,,,13,59.1
2017,Nouveau-Brunswick,"Total, 15 ans et plus",Femmes,,,,,13,54.7
2017,Québec,"Total, 15 ans et plus",Hommes,,,,,24,64.6
2017,Québec,"Total, 15 ans et plus",Femmes,,,,,24,57.5
2017,Ontario,"Total, 15 ans et plus",Hommes,,,,,35,65.6
2017,Ontario,"Total, 15 ans et plus",Femmes,,,,,35,57.2
2017,Manitoba,"Total, 15 ans et plus",Hommes,,,,,46,68.4
2017,Manitoba,"Total, 15 ans et plus",Femmes,,,,,46,59.5
2017,Saskatchewan,"Total, 15 ans et plus",Hommes,,,,,47,69.5
2017,Saskatchewan,"Total, 15 ans et plus",Femmes,,,,,47,59.9
2017,Alberta,"Total, 15 ans et plus",Hommes,,,,,48,71.5
2017,Alberta,"Total, 15 ans et plus",Femmes,,,,,48,61.1
2017,Colombie-Britannique,"Total, 15 ans et plus",Hommes,,,,,59,66.3
2017,Colombie-Britannique,"Total, 15 ans et plus",Femmes,,,,,59,59.0
2018,Canada,"Total, 15 ans et plus",Hommes,,,,,,66.0
2018,Canada,"Total, 15 ans et plus",Femmes,,,,,,58.0
2018,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Hommes,,,,,10,52.3
2018,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Femmes,,,,,10,49.4
2018,Île-du-Prince-Édouard,"Total, 15 ans et plus",Hommes,,,,,11,63.4
2018,Île-du-Prince-Édouard,"Total, 15 ans et plus",Femmes,,,,,11,58.2
2018,Nouvelle-Écosse,"Total, 15 ans et plus",Hommes,,,,,12,59.0
2018,Nouvelle-Écosse,"Total, 15 ans et plus",Femmes,,,,,12,54.7
2018,Nouveau-Brunswick,"Total, 15 ans et plus",Hommes,,,,,13,58.9
2018,Nouveau-Brunswick,"Total, 15 ans et plus",Femmes,,,,,13,54.7
2018,Québec,"Total, 15 ans et plus",Hommes,,,,,24,64.8
2018,Québec,"Total, 15 ans et plus",Femmes,,,,,24,58.2
2018,Ontario,"Total, 15 ans et plus",Hommes,,,,,35,65.7
2018,Ontario,"Total, 15 ans et plus",Femmes,,,,,35,57.0
2018,Manitoba,"Total, 15 ans et plus",Hommes,,,,,46,68.5
2018,Manitoba,"Total, 15 ans et plus",Femmes,,,,,46,58.9
2018,Saskatchewan,"Total, 15 ans et plus",Hommes,,,,,47,69.1
2018,Saskatchewan,"Total, 15 ans et plus",Femmes,,,,,47,60.2
2018,Alberta,"Total, 15 ans et plus",Hommes,,,,,48,72.1
2018,Alberta,"Total, 15 ans et plus",Femmes,,,,,48,62.1
2018,Colombie-Britannique,"Total, 15 ans et plus",Hommes,,,,,59,66.5
2018,Colombie-Britannique,"Total, 15 ans et plus",Femmes,,,,,59,58.8
2019,Canada,"Total, 15 ans et plus",Hommes,,,,,,66.2
2019,Canada,"Total, 15 ans et plus",Femmes,,,,,,58.5
2019,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Hommes,,,,,10,54.1
2019,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Femmes,,,,,10,49.2
2019,Île-du-Prince-Édouard,"Total, 15 ans et plus",Hommes,,,,,11,63.2
2019,Île-du-Prince-Édouard,"Total, 15 ans et plus",Femmes,,,,,11,58.9
2019,Nouvelle-Écosse,"Total, 15 ans et plus",Hommes,,,,,12,59.3
2019,Nouvelle-Écosse,"Total, 15 ans et plus",Femmes,,,,,12,56.0
2019,Nouveau-Brunswick,"Total, 15 ans et plus",Hommes,,,,,13,59.1
2019,Nouveau-Brunswick,"Total, 15 ans et plus",Femmes,,,,,13,54.2
2019,Québec,"Total, 15 ans et plus",Hommes,,,,,24,65.0
2019,Québec,"Total, 15 ans et plus",Femmes,,,,,24,58.7
2019,Ontario,"Total, 15 ans et plus",Hommes,,,,,35,66.0
2019,Ontario,"Total, 15 ans et plus",Femmes,,,,,35,57.5
2019,Manitoba,"Total, 15 ans et plus",Hommes,,,,,46,68.5
2019,Manitoba,"Total, 15 ans et plus",Femmes,,,,,46,58.8
2019,Saskatchewan,"Total, 15 ans et plus",Hommes,,,,,47,70.1
2019,Saskatchewan,"Total, 15 ans et plus",Femmes,,,,,47,60.4
2019,Alberta,"Total, 15 ans et plus",Hommes,,,,,48,71.4
2019,Alberta,"Total, 15 ans et plus",Femmes,,,,,48,62.2
2019,Colombie-Britannique,"Total, 15 ans et plus",Hommes,,,,,59,67.1
2019,Colombie-Britannique,"Total, 15 ans et plus",Femmes,,,,,59,59.4
2020,Canada,"Total, 15 ans et plus",Hommes,,,,,,62.2
2020,Canada,"Total, 15 ans et plus",Femmes,,,,,,54.1
2020,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Hommes,,,,,10,48.9
2020,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Femmes,,,,,10,47.8
2020,Île-du-Prince-Édouard,"Total, 15 ans et plus",Hommes,,,,,11,61.5
2020,Île-du-Prince-Édouard,"Total, 15 ans et plus",Femmes,,,,,11,54.7
2020,Nouvelle-Écosse,"Total, 15 ans et plus",Hommes,,,,,12,56.8
2020,Nouvelle-Écosse,"Total, 15 ans et plus",Femmes,,,,,12,52.3
2020,Nouveau-Brunswick,"Total, 15 ans et plus",Hommes,,,,,13,56.8
2020,Nouveau-Brunswick,"Total, 15 ans et plus",Femmes,,,,,13,52.2
2020,Québec,"Total, 15 ans et plus",Hommes,,,,,24,61.5
2020,Québec,"Total, 15 ans et plus",Femmes,,,,,24,54.7
2020,Ontario,"Total, 15 ans et plus",Hommes,,,,,35,62.0
2020,Ontario,"Total, 15 ans et plus",Femmes,,,,,35,53.2
2020,Manitoba,"Total, 15 ans et plus",Hommes,,,,,46,65.0
2020,Manitoba,"Total, 15 ans et plus",Femmes,,,,,46,55.8
2020,Saskatchewan,"Total, 15 ans et plus",Hommes,,,,,47,66.3
2020,Saskatchewan,"Total, 15 ans et plus",Femmes,,,,,47,57.0
2020,Alberta,"Total, 15 ans et plus",Hommes,,,,,48,66.2
2020,Alberta,"Total, 15 ans et plus",Femmes,,,,,48,56.1
2020,Colombie-Britannique,"Total, 15 ans et plus",Hommes,,,,,59,62.4
2020,Colombie-Britannique,"Total, 15 ans et plus",Femmes,,,,,59,54.5
2021,Canada,"Total, 15 ans et plus",Hommes,,,,,,64.5
2021,Canada,"Total, 15 ans et plus",Femmes,,,,,,56.6
2021,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Hommes,,,,,10,51.0
2021,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Femmes,,,,,10,49.1
2021,Île-du-Prince-Édouard,"Total, 15 ans et plus",Hommes,,,,,11,63.4
2021,Île-du-Prince-Édouard,"Total, 15 ans et plus",Femmes,,,,,11,55.7
