Year,Géographie,Niveau de scolarité,Genre,Groupe d'âge,Caractéristiques de la population,GeoCode,Value
2010,Nouvelle-Écosse,Baccalauréat,Total - Genre,35 à 44 ans,Population totale,12,17.0
2010,Nouvelle-Écosse,Baccalauréat,Hommes+,35 à 44 ans,Population totale,12,14.0
2010,Nouvelle-Écosse,Baccalauréat,Femmes+,35 à 44 ans,Population totale,12,19.0
2010,Nouvelle-Écosse,Baccalauréat,Total - Genre,45 à 54 ans,Population totale,12,12.0
2010,Nouvelle-Écosse,Baccalauréat,Hommes+,45 à 54 ans,Population totale,12,9.0
2010,Nouvelle-Écosse,Baccalauréat,Femmes+,45 à 54 ans,Population totale,12,14.0
2010,Nouvelle-Écosse,Baccalauréat,Total - Genre,55 à 64 ans,Population totale,12,11.0
2010,Nouvelle-Écosse,Baccalauréat,Hommes+,55 à 64 ans,Population totale,12,10.0
2010,Nouvelle-Écosse,Baccalauréat,Femmes+,55 à 64 ans,Population totale,12,12.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Total - Genre,"Total, 25 à 64 ans",Population totale,12,9.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Hommes+,"Total, 25 à 64 ans",Population totale,12,9.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Femmes+,"Total, 25 à 64 ans",Population totale,12,9.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Total - Genre,25 à 34 ans,Population totale,12,10.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Hommes+,25 à 34 ans,Population totale,12,8.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Femmes+,25 à 34 ans,Population totale,12,11.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Total - Genre,30 à 34 ans,Population totale,12,10.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Hommes+,30 à 34 ans,Population totale,12,8.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Femmes+,30 à 34 ans,Population totale,12,13.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Total - Genre,35 à 44 ans,Population totale,12,9.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Hommes+,35 à 44 ans,Population totale,12,8.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Femmes+,35 à 44 ans,Population totale,12,10.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Total - Genre,45 à 54 ans,Population totale,12,7.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Hommes+,45 à 54 ans,Population totale,12,7.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Femmes+,45 à 54 ans,Population totale,12,6.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Total - Genre,55 à 64 ans,Population totale,12,10.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Hommes+,55 à 64 ans,Population totale,12,11.0
2010,Nouvelle-Écosse,Maîtrise ou doctorat,Femmes+,55 à 64 ans,Population totale,12,9.0
2010,Nouveau-Brunswick,Études tertiaires,Total - Genre,"Total, 25 à 64 ans",Population totale,13,46.0
2010,Nouveau-Brunswick,Études tertiaires,Hommes+,"Total, 25 à 64 ans",Population totale,13,40.0
2010,Nouveau-Brunswick,Études tertiaires,Femmes+,"Total, 25 à 64 ans",Population totale,13,51.0
2010,Nouveau-Brunswick,Études tertiaires,Total - Genre,25 à 34 ans,Population totale,13,58.0
2010,Nouveau-Brunswick,Études tertiaires,Hommes+,25 à 34 ans,Population totale,13,50.0
2010,Nouveau-Brunswick,Études tertiaires,Femmes+,25 à 34 ans,Population totale,13,65.0
2010,Nouveau-Brunswick,Études tertiaires,Total - Genre,30 à 34 ans,Population totale,13,58.0
2010,Nouveau-Brunswick,Études tertiaires,Hommes+,30 à 34 ans,Population totale,13,50.0
2010,Nouveau-Brunswick,Études tertiaires,Femmes+,30 à 34 ans,Population totale,13,65.0
2010,Nouveau-Brunswick,Études tertiaires,Total - Genre,35 à 44 ans,Population totale,13,52.0
2010,Nouveau-Brunswick,Études tertiaires,Hommes+,35 à 44 ans,Population totale,13,47.0
2010,Nouveau-Brunswick,Études tertiaires,Femmes+,35 à 44 ans,Population totale,13,57.0
2010,Nouveau-Brunswick,Études tertiaires,Total - Genre,45 à 54 ans,Population totale,13,40.0
2010,Nouveau-Brunswick,Études tertiaires,Hommes+,45 à 54 ans,Population totale,13,34.0
2010,Nouveau-Brunswick,Études tertiaires,Femmes+,45 à 54 ans,Population totale,13,45.0
2010,Nouveau-Brunswick,Études tertiaires,Total - Genre,55 à 64 ans,Population totale,13,37.0
2010,Nouveau-Brunswick,Études tertiaires,Hommes+,55 à 64 ans,Population totale,13,34.0
2010,Nouveau-Brunswick,Études tertiaires,Femmes+,55 à 64 ans,Population totale,13,40.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Total - Genre,"Total, 25 à 64 ans",Population totale,13,27.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Hommes+,"Total, 25 à 64 ans",Population totale,13,23.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Femmes+,"Total, 25 à 64 ans",Population totale,13,30.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Total - Genre,25 à 34 ans,Population totale,13,31.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Hommes+,25 à 34 ans,Population totale,13,30.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Femmes+,25 à 34 ans,Population totale,13,33.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Total - Genre,30 à 34 ans,Population totale,13,34.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Hommes+,30 à 34 ans,Population totale,13,33.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Femmes+,30 à 34 ans,Population totale,13,36.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Total - Genre,35 à 44 ans,Population totale,13,31.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Hommes+,35 à 44 ans,Population totale,13,28.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Femmes+,35 à 44 ans,Population totale,13,34.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Total - Genre,45 à 54 ans,Population totale,13,25.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Hommes+,45 à 54 ans,Population totale,13,20.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Femmes+,45 à 54 ans,Population totale,13,30.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Total - Genre,55 à 64 ans,Population totale,13,21.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Hommes+,55 à 64 ans,Population totale,13,17.0
2010,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Femmes+,55 à 64 ans,Population totale,13,25.0
2010,Nouveau-Brunswick,Baccalauréat,Total - Genre,"Total, 25 à 64 ans",Population totale,13,14.0
2010,Nouveau-Brunswick,Baccalauréat,Hommes+,"Total, 25 à 64 ans",Population totale,13,12.0
2010,Nouveau-Brunswick,Baccalauréat,Femmes+,"Total, 25 à 64 ans",Population totale,13,16.0
2010,Nouveau-Brunswick,Baccalauréat,Total - Genre,25 à 34 ans,Population totale,13,22.0
2010,Nouveau-Brunswick,Baccalauréat,Hommes+,25 à 34 ans,Population totale,13,15.0
2010,Nouveau-Brunswick,Baccalauréat,Femmes+,25 à 34 ans,Population totale,13,29.0
2010,Nouveau-Brunswick,Baccalauréat,Total - Genre,30 à 34 ans,Population totale,13,18.0
2010,Nouveau-Brunswick,Baccalauréat,Hommes+,30 à 34 ans,Population totale,13,12.0
2010,Nouveau-Brunswick,Baccalauréat,Femmes+,30 à 34 ans,Population totale,13,23.0
2010,Nouveau-Brunswick,Baccalauréat,Total - Genre,35 à 44 ans,Population totale,13,16.0
2010,Nouveau-Brunswick,Baccalauréat,Hommes+,35 à 44 ans,Population totale,13,14.0
2010,Nouveau-Brunswick,Baccalauréat,Femmes+,35 à 44 ans,Population totale,13,19.0
2010,Nouveau-Brunswick,Baccalauréat,Total - Genre,45 à 54 ans,Population totale,13,10.0
2010,Nouveau-Brunswick,Baccalauréat,Hommes+,45 à 54 ans,Population totale,13,9.0
2010,Nouveau-Brunswick,Baccalauréat,Femmes+,45 à 54 ans,Population totale,13,11.0
2010,Nouveau-Brunswick,Baccalauréat,Total - Genre,55 à 64 ans,Population totale,13,10.0
2010,Nouveau-Brunswick,Baccalauréat,Hommes+,55 à 64 ans,Population totale,13,10.0
2010,Nouveau-Brunswick,Baccalauréat,Femmes+,55 à 64 ans,Population totale,13,10.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,"Total, 25 à 64 ans",Population totale,13,5.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,"Total, 25 à 64 ans",Population totale,13,5.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,"Total, 25 à 64 ans",Population totale,13,4.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,25 à 34 ans,Population totale,13,4.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,25 à 34 ans,Population totale,13,5.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,25 à 34 ans,Population totale,13,4.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,30 à 34 ans,Population totale,13,6.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,30 à 34 ans,Population totale,13,5.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,30 à 34 ans,Population totale,13,6.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,35 à 44 ans,Population totale,13,5.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,35 à 44 ans,Population totale,13,5.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,35 à 44 ans,Population totale,13,5.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,45 à 54 ans,Population totale,13,4.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,45 à 54 ans,Population totale,13,4.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,45 à 54 ans,Population totale,13,4.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,55 à 64 ans,Population totale,13,6.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,55 à 64 ans,Population totale,13,7.0
2010,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,55 à 64 ans,Population totale,13,5.0
2010,Québec,Études tertiaires,Total - Genre,"Total, 25 à 64 ans",Population totale,24,47.0
2010,Québec,Études tertiaires,Hommes+,"Total, 25 à 64 ans",Population totale,24,44.0
2010,Québec,Études tertiaires,Femmes+,"Total, 25 à 64 ans",Population totale,24,51.0
2010,Québec,Études tertiaires,Total - Genre,25 à 34 ans,Population totale,24,55.0
2010,Québec,Études tertiaires,Hommes+,25 à 34 ans,Population totale,24,48.0
2010,Québec,Études tertiaires,Femmes+,25 à 34 ans,Population totale,24,63.0
2010,Québec,Études tertiaires,Total - Genre,30 à 34 ans,Population totale,24,55.0
2010,Québec,Études tertiaires,Hommes+,30 à 34 ans,Population totale,24,48.0
2010,Québec,Études tertiaires,Femmes+,30 à 34 ans,Population totale,24,63.0
2010,Québec,Études tertiaires,Total - Genre,35 à 44 ans,Population totale,24,56.0
2010,Québec,Études tertiaires,Hommes+,35 à 44 ans,Population totale,24,51.0
2010,Québec,Études tertiaires,Femmes+,35 à 44 ans,Population totale,24,62.0
2010,Québec,Études tertiaires,Total - Genre,45 à 54 ans,Population totale,24,43.0
2010,Québec,Études tertiaires,Hommes+,45 à 54 ans,Population totale,24,42.0
2010,Québec,Études tertiaires,Femmes+,45 à 54 ans,Population totale,24,45.0
2010,Québec,Études tertiaires,Total - Genre,55 à 64 ans,Population totale,24,35.0
2010,Québec,Études tertiaires,Hommes+,55 à 64 ans,Population totale,24,36.0
2010,Québec,Études tertiaires,Femmes+,55 à 64 ans,Population totale,24,33.0
2010,Québec,Enseignement tertiaire de cycle court,Total - Genre,"Total, 25 à 64 ans",Population totale,24,24.0
2010,Québec,Enseignement tertiaire de cycle court,Hommes+,"Total, 25 à 64 ans",Population totale,24,22.0
2010,Québec,Enseignement tertiaire de cycle court,Femmes+,"Total, 25 à 64 ans",Population totale,24,26.0
2010,Québec,Enseignement tertiaire de cycle court,Total - Genre,25 à 34 ans,Population totale,24,26.0
2010,Québec,Enseignement tertiaire de cycle court,Hommes+,25 à 34 ans,Population totale,24,23.0
2010,Québec,Enseignement tertiaire de cycle court,Femmes+,25 à 34 ans,Population totale,24,29.0
2010,Québec,Enseignement tertiaire de cycle court,Total - Genre,30 à 34 ans,Population totale,24,26.0
2010,Québec,Enseignement tertiaire de cycle court,Hommes+,30 à 34 ans,Population totale,24,22.0
2010,Québec,Enseignement tertiaire de cycle court,Femmes+,30 à 34 ans,Population totale,24,30.0
2010,Québec,Enseignement tertiaire de cycle court,Total - Genre,35 à 44 ans,Population totale,24,26.0
2010,Québec,Enseignement tertiaire de cycle court,Hommes+,35 à 44 ans,Population totale,24,24.0
2010,Québec,Enseignement tertiaire de cycle court,Femmes+,35 à 44 ans,Population totale,24,29.0
2010,Québec,Enseignement tertiaire de cycle court,Total - Genre,45 à 54 ans,Population totale,24,24.0
2010,Québec,Enseignement tertiaire de cycle court,Hommes+,45 à 54 ans,Population totale,24,22.0
2010,Québec,Enseignement tertiaire de cycle court,Femmes+,45 à 54 ans,Population totale,24,26.0
2010,Québec,Enseignement tertiaire de cycle court,Total - Genre,55 à 64 ans,Population totale,24,18.0
2010,Québec,Enseignement tertiaire de cycle court,Hommes+,55 à 64 ans,Population totale,24,17.0
2010,Québec,Enseignement tertiaire de cycle court,Femmes+,55 à 64 ans,Population totale,24,19.0
2010,Québec,Baccalauréat,Total - Genre,"Total, 25 à 64 ans",Population totale,24,17.0
2010,Québec,Baccalauréat,Hommes+,"Total, 25 à 64 ans",Population totale,24,15.0
2010,Québec,Baccalauréat,Femmes+,"Total, 25 à 64 ans",Population totale,24,18.0
2010,Québec,Baccalauréat,Total - Genre,25 à 34 ans,Population totale,24,21.0
2010,Québec,Baccalauréat,Hommes+,25 à 34 ans,Population totale,24,17.0
2010,Québec,Baccalauréat,Femmes+,25 à 34 ans,Population totale,24,26.0
2010,Québec,Baccalauréat,Total - Genre,30 à 34 ans,Population totale,24,21.0
2010,Québec,Baccalauréat,Hommes+,30 à 34 ans,Population totale,24,17.0
2010,Québec,Baccalauréat,Femmes+,30 à 34 ans,Population totale,24,25.0
2010,Québec,Baccalauréat,Total - Genre,35 à 44 ans,Population totale,24,21.0
2010,Québec,Baccalauréat,Hommes+,35 à 44 ans,Population totale,24,19.0
2010,Québec,Baccalauréat,Femmes+,35 à 44 ans,Population totale,24,24.0
2010,Québec,Baccalauréat,Total - Genre,45 à 54 ans,Population totale,24,14.0
2010,Québec,Baccalauréat,Hommes+,45 à 54 ans,Population totale,24,14.0
2010,Québec,Baccalauréat,Femmes+,45 à 54 ans,Population totale,24,14.0
2010,Québec,Baccalauréat,Total - Genre,55 à 64 ans,Population totale,24,11.0
2010,Québec,Baccalauréat,Hommes+,55 à 64 ans,Population totale,24,12.0
2010,Québec,Baccalauréat,Femmes+,55 à 64 ans,Population totale,24,10.0
2010,Québec,Maîtrise ou doctorat,Total - Genre,"Total, 25 à 64 ans",Population totale,24,7.0
2010,Québec,Maîtrise ou doctorat,Hommes+,"Total, 25 à 64 ans",Population totale,24,7.0
2010,Québec,Maîtrise ou doctorat,Femmes+,"Total, 25 à 64 ans",Population totale,24,7.0
2010,Québec,Maîtrise ou doctorat,Total - Genre,25 à 34 ans,Population totale,24,8.0
2010,Québec,Maîtrise ou doctorat,Hommes+,25 à 34 ans,Population totale,24,8.0
2010,Québec,Maîtrise ou doctorat,Femmes+,25 à 34 ans,Population totale,24,8.0
2010,Québec,Maîtrise ou doctorat,Total - Genre,30 à 34 ans,Population totale,24,9.0
2010,Québec,Maîtrise ou doctorat,Hommes+,30 à 34 ans,Population totale,24,10.0
2010,Québec,Maîtrise ou doctorat,Femmes+,30 à 34 ans,Population totale,24,7.0
2010,Québec,Maîtrise ou doctorat,Total - Genre,35 à 44 ans,Population totale,24,9.0
2010,Québec,Maîtrise ou doctorat,Hommes+,35 à 44 ans,Population totale,24,8.0
2010,Québec,Maîtrise ou doctorat,Femmes+,35 à 44 ans,Population totale,24,9.0
2010,Québec,Maîtrise ou doctorat,Total - Genre,45 à 54 ans,Population totale,24,6.0
2010,Québec,Maîtrise ou doctorat,Hommes+,45 à 54 ans,Population totale,24,6.0
2010,Québec,Maîtrise ou doctorat,Femmes+,45 à 54 ans,Population totale,24,6.0
2010,Québec,Maîtrise ou doctorat,Total - Genre,55 à 64 ans,Population totale,24,6.0
2010,Québec,Maîtrise ou doctorat,Hommes+,55 à 64 ans,Population totale,24,7.0
2010,Québec,Maîtrise ou doctorat,Femmes+,55 à 64 ans,Population totale,24,4.0
2010,Ontario,Études tertiaires,Total - Genre,"Total, 25 à 64 ans",Population totale,35,57.0
2010,Ontario,Études tertiaires,Hommes+,"Total, 25 à 64 ans",Population totale,35,52.0
2010,Ontario,Études tertiaires,Femmes+,"Total, 25 à 64 ans",Population totale,35,61.0
2010,Ontario,Études tertiaires,Total - Genre,25 à 34 ans,Population totale,35,65.0
2010,Ontario,Études tertiaires,Hommes+,25 à 34 ans,Population totale,35,58.0
2010,Ontario,Études tertiaires,Femmes+,25 à 34 ans,Population totale,35,71.0
2010,Ontario,Études tertiaires,Total - Genre,30 à 34 ans,Population totale,35,66.0
2010,Ontario,Études tertiaires,Hommes+,30 à 34 ans,Population totale,35,61.0
2010,Ontario,Études tertiaires,Femmes+,30 à 34 ans,Population totale,35,71.0
2010,Ontario,Études tertiaires,Total - Genre,35 à 44 ans,Population totale,35,62.0
2010,Ontario,Études tertiaires,Hommes+,35 à 44 ans,Population totale,35,56.0
2010,Ontario,Études tertiaires,Femmes+,35 à 44 ans,Population totale,35,67.0
2010,Ontario,Études tertiaires,Total - Genre,45 à 54 ans,Population totale,35,52.0
2010,Ontario,Études tertiaires,Hommes+,45 à 54 ans,Population totale,35,49.0
2010,Ontario,Études tertiaires,Femmes+,45 à 54 ans,Population totale,35,56.0
2010,Ontario,Études tertiaires,Total - Genre,55 à 64 ans,Population totale,35,48.0
2010,Ontario,Études tertiaires,Hommes+,55 à 64 ans,Population totale,35,47.0
2010,Ontario,Études tertiaires,Femmes+,55 à 64 ans,Population totale,35,49.0
2010,Ontario,Enseignement tertiaire de cycle court,Total - Genre,"Total, 25 à 64 ans",Population totale,35,27.0
2010,Ontario,Enseignement tertiaire de cycle court,Hommes+,"Total, 25 à 64 ans",Population totale,35,24.0
2010,Ontario,Enseignement tertiaire de cycle court,Femmes+,"Total, 25 à 64 ans",Population totale,35,30.0
2010,Ontario,Enseignement tertiaire de cycle court,Total - Genre,25 à 34 ans,Population totale,35,30.0
2010,Ontario,Enseignement tertiaire de cycle court,Hommes+,25 à 34 ans,Population totale,35,27.0
2010,Ontario,Enseignement tertiaire de cycle court,Femmes+,25 à 34 ans,Population totale,35,32.0
2010,Ontario,Enseignement tertiaire de cycle court,Total - Genre,30 à 34 ans,Population totale,35,31.0
2010,Ontario,Enseignement tertiaire de cycle court,Hommes+,30 à 34 ans,Population totale,35,28.0
2010,Ontario,Enseignement tertiaire de cycle court,Femmes+,30 à 34 ans,Population totale,35,33.0
2010,Ontario,Enseignement tertiaire de cycle court,Total - Genre,35 à 44 ans,Population totale,35,28.0
2010,Ontario,Enseignement tertiaire de cycle court,Hommes+,35 à 44 ans,Population totale,35,25.0
2010,Ontario,Enseignement tertiaire de cycle court,Femmes+,35 à 44 ans,Population totale,35,32.0
2010,Ontario,Enseignement tertiaire de cycle court,Total - Genre,45 à 54 ans,Population totale,35,27.0
2010,Ontario,Enseignement tertiaire de cycle court,Hommes+,45 à 54 ans,Population totale,35,23.0
2010,Ontario,Enseignement tertiaire de cycle court,Femmes+,45 à 54 ans,Population totale,35,30.0
2010,Ontario,Enseignement tertiaire de cycle court,Total - Genre,55 à 64 ans,Population totale,35,24.0
2010,Ontario,Enseignement tertiaire de cycle court,Hommes+,55 à 64 ans,Population totale,35,20.0
2010,Ontario,Enseignement tertiaire de cycle court,Femmes+,55 à 64 ans,Population totale,35,27.0
2010,Ontario,Baccalauréat,Total - Genre,"Total, 25 à 64 ans",Population totale,35,19.0
2010,Ontario,Baccalauréat,Hommes+,"Total, 25 à 64 ans",Population totale,35,18.0
2010,Ontario,Baccalauréat,Femmes+,"Total, 25 à 64 ans",Population totale,35,21.0
2010,Ontario,Baccalauréat,Total - Genre,25 à 34 ans,Population totale,35,25.0
2010,Ontario,Baccalauréat,Hommes+,25 à 34 ans,Population totale,35,22.0
2010,Ontario,Baccalauréat,Femmes+,25 à 34 ans,Population totale,35,27.0
2010,Ontario,Baccalauréat,Total - Genre,30 à 34 ans,Population totale,35,24.0
2010,Ontario,Baccalauréat,Hommes+,30 à 34 ans,Population totale,35,22.0
