Year,Age at time of death,Sex,Leading causes of death,Value
2021,15 to 24,Males,Influenza and pneumonia,0.4
2021,15 to 24,Males,Chronic lower respiratory diseases,0.3
2021,15 to 24,Males,Chronic liver disease and cirrhosis,0.3
2021,15 to 24,Males,Accidents (unintentional injuries),24.6
2021,15 to 24,Males,Intentional self-harm (suicide),14.4
2021,15 to 24,Females,Malignant neoplasms,2.2
2021,15 to 24,Females,Diabetes mellitus,0.4
2021,15 to 24,Females,Alzheimer's disease,0.0
2021,15 to 24,Females,Diseases of heart,0.7
2021,15 to 24,Females,Cerebrovascular diseases,0.3
2021,15 to 24,Females,Influenza and pneumonia,0.3
2021,15 to 24,Females,Chronic lower respiratory diseases,0.3
2021,15 to 24,Females,Chronic liver disease and cirrhosis,0.3
2021,15 to 24,Females,Accidents (unintentional injuries),13.6
2021,15 to 24,Females,Intentional self-harm (suicide),6.7
2021,25 to 34 years,Both sexes,Malignant neoplasms,6.6
2021,25 to 34 years,Both sexes,Diabetes mellitus,1.0
2021,25 to 34 years,Both sexes,Alzheimer's disease,0.0
2021,25 to 34 years,Both sexes,Diseases of heart,2.9
2021,25 to 34 years,Both sexes,Cerebrovascular diseases,0.5
2021,25 to 34 years,Both sexes,Influenza and pneumonia,0.3
2021,25 to 34 years,Both sexes,Chronic lower respiratory diseases,0.2
2021,25 to 34 years,Both sexes,Chronic liver disease and cirrhosis,2.1
2021,25 to 34 years,Both sexes,Accidents (unintentional injuries),40.2
2021,25 to 34 years,Both sexes,Intentional self-harm (suicide),12.6
2021,25 to 34 years,Males,Malignant neoplasms,6.6
2021,25 to 34 years,Males,Diabetes mellitus,1.2
2021,25 to 34 years,Males,Alzheimer's disease,0.0
2021,25 to 34 years,Males,Diseases of heart,3.7
2021,25 to 34 years,Males,Cerebrovascular diseases,0.5
2021,25 to 34 years,Males,Influenza and pneumonia,0.4
2021,25 to 34 years,Males,Chronic lower respiratory diseases,0.4
2021,25 to 34 years,Males,Chronic liver disease and cirrhosis,2.3
2021,25 to 34 years,Males,Accidents (unintentional injuries),57.7
2021,25 to 34 years,Males,Intentional self-harm (suicide),18.2
2021,25 to 34 years,Females,Malignant neoplasms,6.7
2021,25 to 34 years,Females,Diabetes mellitus,0.8
2021,25 to 34 years,Females,Alzheimer's disease,0.0
2021,25 to 34 years,Females,Diseases of heart,2.0
2021,25 to 34 years,Females,Cerebrovascular diseases,0.6
2021,25 to 34 years,Females,Influenza and pneumonia,0.3
2021,25 to 34 years,Females,Chronic lower respiratory diseases,0.1
2021,25 to 34 years,Females,Chronic liver disease and cirrhosis,1.8
2021,25 to 34 years,Females,Accidents (unintentional injuries),21.8
2021,25 to 34 years,Females,Intentional self-harm (suicide),6.8
2021,35 to 44 years,Both sexes,Malignant neoplasms,21.9
2021,35 to 44 years,Both sexes,Diabetes mellitus,2.2
2021,35 to 44 years,Both sexes,Alzheimer's disease,0.1
2021,35 to 44 years,Both sexes,Diseases of heart,9.9
2021,35 to 44 years,Both sexes,Cerebrovascular diseases,2.1
2021,35 to 44 years,Both sexes,Influenza and pneumonia,0.8
2021,35 to 44 years,Both sexes,Chronic lower respiratory diseases,0.3
2021,35 to 44 years,Both sexes,Chronic liver disease and cirrhosis,6.4
2021,35 to 44 years,Both sexes,Accidents (unintentional injuries),44.8
2021,35 to 44 years,Both sexes,Intentional self-harm (suicide),12.6
2021,35 to 44 years,Males,Malignant neoplasms,17.7
2021,35 to 44 years,Males,Diabetes mellitus,3.0
2021,35 to 44 years,Males,Alzheimer's disease,0.1
2021,35 to 44 years,Males,Diseases of heart,14.1
2021,35 to 44 years,Males,Cerebrovascular diseases,2.4
2021,35 to 44 years,Males,Influenza and pneumonia,1.1
2021,35 to 44 years,Males,Chronic lower respiratory diseases,0.3
2021,35 to 44 years,Males,Chronic liver disease and cirrhosis,7.5
2021,35 to 44 years,Males,Accidents (unintentional injuries),66.3
2021,35 to 44 years,Males,Intentional self-harm (suicide),20.0
2021,35 to 44 years,Females,Malignant neoplasms,26.0
2021,35 to 44 years,Females,Diabetes mellitus,1.4
2021,35 to 44 years,Females,Alzheimer's disease,0.1
2021,35 to 44 years,Females,Diseases of heart,5.6
2021,35 to 44 years,Females,Cerebrovascular diseases,1.8
2021,35 to 44 years,Females,Influenza and pneumonia,0.4
2021,35 to 44 years,Females,Chronic lower respiratory diseases,0.2
2021,35 to 44 years,Females,Chronic liver disease and cirrhosis,5.3
2021,35 to 44 years,Females,Accidents (unintentional injuries),23.5
2021,35 to 44 years,Females,Intentional self-harm (suicide),5.3
2021,45 to 54 years,Both sexes,Malignant neoplasms,69.5
2021,45 to 54 years,Both sexes,Diabetes mellitus,6.1
2021,45 to 54 years,Both sexes,Alzheimer's disease,0.1
2021,45 to 54 years,Both sexes,Diseases of heart,33.9
2021,45 to 54 years,Both sexes,Cerebrovascular diseases,6.3
2021,45 to 54 years,Both sexes,Influenza and pneumonia,1.7
2021,45 to 54 years,Both sexes,Chronic lower respiratory diseases,2.3
2021,45 to 54 years,Both sexes,Chronic liver disease and cirrhosis,13.1
2021,45 to 54 years,Both sexes,Accidents (unintentional injuries),41.9
2021,45 to 54 years,Both sexes,Intentional self-harm (suicide),13.2
2021,45 to 54 years,Males,Malignant neoplasms,64.8
2021,45 to 54 years,Males,Diabetes mellitus,8.2
2021,45 to 54 years,Males,Alzheimer's disease,0.1
2021,45 to 54 years,Males,Diseases of heart,52.7
2021,45 to 54 years,Males,Cerebrovascular diseases,7.4
2021,45 to 54 years,Males,Influenza and pneumonia,2.3
2021,45 to 54 years,Males,Chronic lower respiratory diseases,3.0
2021,45 to 54 years,Males,Chronic liver disease and cirrhosis,17.4
2021,45 to 54 years,Males,Accidents (unintentional injuries),65.4
2021,45 to 54 years,Males,Intentional self-harm (suicide),20.0
2021,45 to 54 years,Females,Malignant neoplasms,74.2
2021,45 to 54 years,Females,Diabetes mellitus,4.0
2021,45 to 54 years,Females,Alzheimer's disease,0.2
2021,45 to 54 years,Females,Diseases of heart,15.3
2021,45 to 54 years,Females,Cerebrovascular diseases,5.2
2021,45 to 54 years,Females,Influenza and pneumonia,1.2
2021,45 to 54 years,Females,Chronic lower respiratory diseases,1.7
2021,45 to 54 years,Females,Chronic liver disease and cirrhosis,8.9
2021,45 to 54 years,Females,Accidents (unintentional injuries),18.8
2021,45 to 54 years,Females,Intentional self-harm (suicide),6.4
2021,55 to 64 years,Both sexes,Malignant neoplasms,229.5
2021,55 to 64 years,Both sexes,Diabetes mellitus,16.5
2021,55 to 64 years,Both sexes,Alzheimer's disease,1.0
2021,55 to 64 years,Both sexes,Diseases of heart,98.3
2021,55 to 64 years,Both sexes,Cerebrovascular diseases,16.1
2021,55 to 64 years,Both sexes,Influenza and pneumonia,4.5
2021,55 to 64 years,Both sexes,Chronic lower respiratory diseases,17.3
2021,55 to 64 years,Both sexes,Chronic liver disease and cirrhosis,24.0
2021,55 to 64 years,Both sexes,Accidents (unintentional injuries),40.1
2021,55 to 64 years,Both sexes,Intentional self-harm (suicide),12.6
2021,55 to 64 years,Males,Malignant neoplasms,242.4
2021,55 to 64 years,Males,Diabetes mellitus,21.7
2021,55 to 64 years,Males,Alzheimer's disease,1.1
2021,55 to 64 years,Males,Diseases of heart,149.1
2021,55 to 64 years,Males,Cerebrovascular diseases,18.6
2021,55 to 64 years,Males,Influenza and pneumonia,5.9
2021,55 to 64 years,Males,Chronic lower respiratory diseases,20.3
2021,55 to 64 years,Males,Chronic liver disease and cirrhosis,32.4
2021,55 to 64 years,Males,Accidents (unintentional injuries),61.4
2021,55 to 64 years,Males,Intentional self-harm (suicide),19.2
2021,55 to 64 years,Females,Malignant neoplasms,216.9
2021,55 to 64 years,Females,Diabetes mellitus,11.4
2021,55 to 64 years,Females,Alzheimer's disease,0.9
2021,55 to 64 years,Females,Diseases of heart,48.6
2021,55 to 64 years,Females,Cerebrovascular diseases,13.7
2021,55 to 64 years,Females,Influenza and pneumonia,3.2
2021,55 to 64 years,Females,Chronic lower respiratory diseases,14.4
2021,55 to 64 years,Females,Chronic liver disease and cirrhosis,15.8
2021,55 to 64 years,Females,Accidents (unintentional injuries),19.3
2021,55 to 64 years,Females,Intentional self-harm (suicide),6.3
2021,65 to 74 years,Both sexes,Malignant neoplasms,567.0
2021,65 to 74 years,Both sexes,Diabetes mellitus,41.4
2021,65 to 74 years,Both sexes,Alzheimer's disease,9.0
2021,65 to 74 years,Both sexes,Diseases of heart,233.7
2021,65 to 74 years,Both sexes,Cerebrovascular diseases,48.4
2021,65 to 74 years,Both sexes,Influenza and pneumonia,11.8
2021,65 to 74 years,Both sexes,Chronic lower respiratory diseases,65.5
2021,65 to 74 years,Both sexes,Chronic liver disease and cirrhosis,31.3
2021,65 to 74 years,Both sexes,Accidents (unintentional injuries),41.8
2021,65 to 74 years,Both sexes,Intentional self-harm (suicide),9.3
2021,65 to 74 years,Males,Malignant neoplasms,652.3
2021,65 to 74 years,Males,Diabetes mellitus,50.6
2021,65 to 74 years,Males,Alzheimer's disease,8.4
2021,65 to 74 years,Males,Diseases of heart,332.8
2021,65 to 74 years,Males,Cerebrovascular diseases,55.6
2021,65 to 74 years,Males,Influenza and pneumonia,14.8
2021,65 to 74 years,Males,Chronic lower respiratory diseases,73.6
2021,65 to 74 years,Males,Chronic liver disease and cirrhosis,42.2
2021,65 to 74 years,Males,Accidents (unintentional injuries),59.7
2021,65 to 74 years,Males,Intentional self-harm (suicide),14.9
2021,65 to 74 years,Females,Malignant neoplasms,487.8
2021,65 to 74 years,Females,Diabetes mellitus,32.9
2021,65 to 74 years,Females,Alzheimer's disease,9.5
2021,65 to 74 years,Females,Diseases of heart,141.6
2021,65 to 74 years,Females,Cerebrovascular diseases,41.6
2021,65 to 74 years,Females,Influenza and pneumonia,9.0
2021,65 to 74 years,Females,Chronic lower respiratory diseases,57.9
2021,65 to 74 years,Females,Chronic liver disease and cirrhosis,21.1
2021,65 to 74 years,Females,Accidents (unintentional injuries),25.2
2021,65 to 74 years,Females,Intentional self-harm (suicide),4.0
2021,75 to 84 years,Both sexes,Malignant neoplasms,1155.8
2021,75 to 84 years,Both sexes,Diabetes mellitus,100.1
2021,75 to 84 years,Both sexes,Alzheimer's disease,65.6
2021,75 to 84 years,Both sexes,Diseases of heart,647.4
2021,75 to 84 years,Both sexes,Cerebrovascular diseases,183.4
2021,75 to 84 years,Both sexes,Influenza and pneumonia,44.4
2021,75 to 84 years,Both sexes,Chronic lower respiratory diseases,174.6
2021,75 to 84 years,Both sexes,Chronic liver disease and cirrhosis,33.4
2021,75 to 84 years,Both sexes,Accidents (unintentional injuries),118.1
2021,75 to 84 years,Both sexes,Intentional self-harm (suicide),8.1
2021,75 to 84 years,Males,Malignant neoplasms,1386.5
2021,75 to 84 years,Males,Diabetes mellitus,122.5
2021,75 to 84 years,Males,Alzheimer's disease,57.9
2021,75 to 84 years,Males,Diseases of heart,829.8
2021,75 to 84 years,Males,Cerebrovascular diseases,202.6
2021,75 to 84 years,Males,Influenza and pneumonia,57.7
2021,75 to 84 years,Males,Chronic lower respiratory diseases,197.8
2021,75 to 84 years,Males,Chronic liver disease and cirrhosis,43.3
2021,75 to 84 years,Males,Accidents (unintentional injuries),136.6
2021,75 to 84 years,Males,Intentional self-harm (suicide),13.7
2021,75 to 84 years,Females,Malignant neoplasms,960.3
2021,75 to 84 years,Females,Diabetes mellitus,81.1
2021,75 to 84 years,Females,Alzheimer's disease,72.0
2021,75 to 84 years,Females,Diseases of heart,492.7
2021,75 to 84 years,Females,Cerebrovascular diseases,167.1
2021,75 to 84 years,Females,Influenza and pneumonia,33.2
2021,75 to 84 years,Females,Chronic lower respiratory diseases,154.9
2021,75 to 84 years,Females,Chronic liver disease and cirrhosis,25.0
2021,75 to 84 years,Females,Accidents (unintentional injuries),102.5
2021,75 to 84 years,Females,Intentional self-harm (suicide),3.4
2021,85 and over,Both sexes,Malignant neoplasms,2048.9
2021,85 and over,Both sexes,Diabetes mellitus,263.2
2021,85 and over,Both sexes,Alzheimer's disease,418.5
2021,85 and over,Both sexes,Diseases of heart,2797.1
2021,85 and over,Both sexes,Cerebrovascular diseases,722.1
2021,85 and over,Both sexes,Influenza and pneumonia,262.7
2021,85 and over,Both sexes,Chronic lower respiratory diseases,408.3
2021,85 and over,Both sexes,Chronic liver disease and cirrhosis,31.4
2021,85 and over,Both sexes,Accidents (unintentional injuries),620.7
2021,85 and over,Both sexes,Intentional self-harm (suicide),8.8
2021,85 and over,Males,Malignant neoplasms,2732.4
2021,85 and over,Males,Diabetes mellitus,312.2
2021,85 and over,Males,Alzheimer's disease,322.4
2021,85 and over,Males,Diseases of heart,3102.6
2021,85 and over,Males,Cerebrovascular diseases,682.4
2021,85 and over,Males,Influenza and pneumonia,316.5
2021,85 and over,Males,Chronic lower respiratory diseases,503.0
2021,85 and over,Males,Chronic liver disease and cirrhosis,43.8
2021,85 and over,Males,Accidents (unintentional injuries),640.2
2021,85 and over,Males,Intentional self-harm (suicide),17.9
2021,85 and over,Females,Malignant neoplasms,1644.3
2021,85 and over,Females,Diabetes mellitus,234.2
2021,85 and over,Females,Alzheimer's disease,475.4
2021,85 and over,Females,Diseases of heart,2616.2
2021,85 and over,Females,Cerebrovascular diseases,745.5
2021,85 and over,Females,Influenza and pneumonia,230.8
2021,85 and over,Females,Chronic lower respiratory diseases,352.2
2021,85 and over,Females,Chronic liver disease and cirrhosis,24.1
2021,85 and over,Females,Accidents (unintentional injuries),609.1
2021,85 and over,Females,Intentional self-harm (suicide),3.5
2022,All ages,Both sexes,Malignant neoplasms,211.7
2022,All ages,Both sexes,Diabetes mellitus,19.4
2022,All ages,Both sexes,Alzheimer's disease,13.9
2022,All ages,Both sexes,Diseases of heart,147.3
2022,All ages,Both sexes,Cerebrovascular diseases,35.7
2022,All ages,Both sexes,Influenza and pneumonia,15.4
2022,All ages,Both sexes,Chronic lower respiratory diseases,32.0
2022,All ages,Both sexes,Chronic liver disease and cirrhosis,11.6
2022,All ages,Both sexes,Accidents (unintentional injuries),47.2
2022,All ages,Both sexes,Intentional self-harm (suicide),9.2
2022,All ages,Males,Malignant neoplasms,224.2
2022,All ages,Males,Diabetes mellitus,22.0
2022,All ages,Males,Alzheimer's disease,9.1
2022,All ages,Males,Diseases of heart,163.7
2022,All ages,Males,Cerebrovascular diseases,32.1
2022,All ages,Males,Influenza and pneumonia,15.6
2022,All ages,Males,Chronic lower respiratory diseases,32.1
2022,All ages,Males,Chronic liver disease and cirrhosis,14.9
2022,All ages,Males,Accidents (unintentional injuries),55.6
2022,All ages,Males,Intentional self-harm (suicide),13.9
2022,All ages,Females,Malignant neoplasms,199.3
2022,All ages,Females,Diabetes mellitus,16.8
2022,All ages,Females,Alzheimer's disease,18.7
2022,All ages,Females,Diseases of heart,131.1
2022,All ages,Females,Cerebrovascular diseases,39.4
2022,All ages,Females,Influenza and pneumonia,15.2
2022,All ages,Females,Chronic lower respiratory diseases,32.0
2022,All ages,Females,Chronic liver disease and cirrhosis,8.4
2022,All ages,Females,Accidents (unintentional injuries),38.8
2022,All ages,Females,Intentional self-harm (suicide),4.6
2022,1 to 14 years,Both sexes,Malignant neoplasms,2.1
2022,1 to 14 years,Both sexes,Diabetes mellitus,0.1
2022,1 to 14 years,Both sexes,Alzheimer's disease,0.0
2022,1 to 14 years,Both sexes,Diseases of heart,0.3
2022,1 to 14 years,Both sexes,Cerebrovascular diseases,0.2
2022,1 to 14 years,Both sexes,Influenza and pneumonia,0.4
2022,1 to 14 years,Both sexes,Chronic lower respiratory diseases,0.1
2022,1 to 14 years,Both sexes,Chronic liver disease and cirrhosis,0.0
2022,1 to 14 years,Both sexes,Accidents (unintentional injuries),2.2
2022,1 to 14 years,Both sexes,Intentional self-harm (suicide),1.2
2022,1 to 14 years,Males,Malignant neoplasms,2.1
2022,1 to 14 years,Males,Diabetes mellitus,0.2
2022,1 to 14 years,Males,Alzheimer's disease,0.0
2022,1 to 14 years,Males,Diseases of heart,0.3
2022,1 to 14 years,Males,Cerebrovascular diseases,0.2
2022,1 to 14 years,Males,Influenza and pneumonia,0.4
2022,1 to 14 years,Males,Chronic lower respiratory diseases,0.2
2022,1 to 14 years,Males,Chronic liver disease and cirrhosis,0.1
2022,1 to 14 years,Males,Accidents (unintentional injuries),2.6
2022,1 to 14 years,Males,Intentional self-harm (suicide),0.9
2022,1 to 14 years,Females,Malignant neoplasms,2.1
2022,1 to 14 years,Females,Diabetes mellitus,0.0
2022,1 to 14 years,Females,Alzheimer's disease,0.0
2022,1 to 14 years,Females,Diseases of heart,0.4
2022,1 to 14 years,Females,Cerebrovascular diseases,0.1
2022,1 to 14 years,Females,Influenza and pneumonia,0.5
2022,1 to 14 years,Females,Chronic lower respiratory diseases,0.0
2022,1 to 14 years,Females,Chronic liver disease and cirrhosis,0.0
2022,1 to 14 years,Females,Accidents (unintentional injuries),1.8
2022,1 to 14 years,Females,Intentional self-harm (suicide),1.5
2022,15 to 24,Both sexes,Malignant neoplasms,2.8
2022,15 to 24,Both sexes,Diabetes mellitus,0.3
2022,15 to 24,Both sexes,Alzheimer's disease,0.0
2022,15 to 24,Both sexes,Diseases of heart,0.8
2022,15 to 24,Both sexes,Cerebrovascular diseases,0.2
2022,15 to 24,Both sexes,Influenza and pneumonia,0.4
2022,15 to 24,Both sexes,Chronic lower respiratory diseases,0.0
2022,15 to 24,Both sexes,Chronic liver disease and cirrhosis,0.0
2022,15 to 24,Both sexes,Accidents (unintentional injuries),14.9
2022,15 to 24,Both sexes,Intentional self-harm (suicide),8.4
2022,15 to 24,Males,Malignant neoplasms,3.0
2022,15 to 24,Males,Diabetes mellitus,0.4
2022,15 to 24,Males,Alzheimer's disease,0.0
2022,15 to 24,Males,Diseases of heart,1.0
2022,15 to 24,Males,Cerebrovascular diseases,0.2
2022,15 to 24,Males,Influenza and pneumonia,0.3
2022,15 to 24,Males,Chronic lower respiratory diseases,0.0
2022,15 to 24,Males,Chronic liver disease and cirrhosis,0.1
2022,15 to 24,Males,Accidents (unintentional injuries),19.3
2022,15 to 24,Males,Intentional self-harm (suicide),10.8
2022,15 to 24,Females,Malignant neoplasms,2.6
2022,15 to 24,Females,Diabetes mellitus,0.3
2022,15 to 24,Females,Alzheimer's disease,0.0
2022,15 to 24,Females,Diseases of heart,0.6
2022,15 to 24,Females,Cerebrovascular diseases,0.3
2022,15 to 24,Females,Influenza and pneumonia,0.5
2022,15 to 24,Females,Chronic lower respiratory diseases,0.1
2022,15 to 24,Females,Chronic liver disease and cirrhosis,0.1
2022,15 to 24,Females,Accidents (unintentional injuries),10.3
2022,15 to 24,Females,Intentional self-harm (suicide),5.9
2022,25 to 34 years,Both sexes,Malignant neoplasms,6.3
2022,25 to 34 years,Both sexes,Diabetes mellitus,0.9
2022,25 to 34 years,Both sexes,Alzheimer's disease,0.0
2022,25 to 34 years,Both sexes,Diseases of heart,2.9
2022,25 to 34 years,Both sexes,Cerebrovascular diseases,0.6
2022,25 to 34 years,Both sexes,Influenza and pneumonia,0.5
2022,25 to 34 years,Both sexes,Chronic lower respiratory diseases,0.2
2022,25 to 34 years,Both sexes,Chronic liver disease and cirrhosis,1.7
2022,25 to 34 years,Both sexes,Accidents (unintentional injuries),30.5
2022,25 to 34 years,Both sexes,Intentional self-harm (suicide),10.6
2022,25 to 34 years,Males,Malignant neoplasms,5.8
2022,25 to 34 years,Males,Diabetes mellitus,1.1
2022,25 to 34 years,Males,Alzheimer's disease,0.0
2022,25 to 34 years,Males,Diseases of heart,4.0
2022,25 to 34 years,Males,Cerebrovascular diseases,0.6
2022,25 to 34 years,Males,Influenza and pneumonia,0.5
2022,25 to 34 years,Males,Chronic lower respiratory diseases,0.2
2022,25 to 34 years,Males,Chronic liver disease and cirrhosis,1.7
2022,25 to 34 years,Males,Accidents (unintentional injuries),43.6
2022,25 to 34 years,Males,Intentional self-harm (suicide),15.4
2022,25 to 34 years,Females,Malignant neoplasms,6.7
2022,25 to 34 years,Females,Diabetes mellitus,0.6
2022,25 to 34 years,Females,Alzheimer's disease,0.0
2022,25 to 34 years,Females,Diseases of heart,1.8
2022,25 to 34 years,Females,Cerebrovascular diseases,0.6
2022,25 to 34 years,Females,Influenza and pneumonia,0.6
2022,25 to 34 years,Females,Chronic lower respiratory diseases,0.2
2022,25 to 34 years,Females,Chronic liver disease and cirrhosis,1.8
2022,25 to 34 years,Females,Accidents (unintentional injuries),16.8
2022,25 to 34 years,Females,Intentional self-harm (suicide),5.4
2022,35 to 44 years,Both sexes,Malignant neoplasms,20.6
2022,35 to 44 years,Both sexes,Diabetes mellitus,2.2
2022,35 to 44 years,Both sexes,Alzheimer's disease,0.0
2022,35 to 44 years,Both sexes,Diseases of heart,9.3
2022,35 to 44 years,Both sexes,Cerebrovascular diseases,1.9
2022,35 to 44 years,Both sexes,Influenza and pneumonia,0.9
2022,35 to 44 years,Both sexes,Chronic lower respiratory diseases,0.3
2022,35 to 44 years,Both sexes,Chronic liver disease and cirrhosis,5.2
2022,35 to 44 years,Both sexes,Accidents (unintentional injuries),36.3
2022,35 to 44 years,Both sexes,Intentional self-harm (suicide),12.7
2022,35 to 44 years,Males,Malignant neoplasms,16.9
2022,35 to 44 years,Males,Diabetes mellitus,3.0
2022,35 to 44 years,Males,Alzheimer's disease,0.0
2022,35 to 44 years,Males,Diseases of heart,12.9
2022,35 to 44 years,Males,Cerebrovascular diseases,2.3
2022,35 to 44 years,Males,Influenza and pneumonia,0.8
2022,35 to 44 years,Males,Chronic lower respiratory diseases,0.3
2022,35 to 44 years,Males,Chronic liver disease and cirrhosis,6.5
2022,35 to 44 years,Males,Accidents (unintentional injuries),55.7
2022,35 to 44 years,Males,Intentional self-harm (suicide),18.6
2022,35 to 44 years,Females,Malignant neoplasms,24.2
2022,35 to 44 years,Females,Diabetes mellitus,1.5
2022,35 to 44 years,Females,Alzheimer's disease,0.0
2022,35 to 44 years,Females,Diseases of heart,5.7
2022,35 to 44 years,Females,Cerebrovascular diseases,1.5
2022,35 to 44 years,Females,Influenza and pneumonia,1.0
2022,35 to 44 years,Females,Chronic lower respiratory diseases,0.4
2022,35 to 44 years,Females,Chronic liver disease and cirrhosis,3.9
2022,35 to 44 years,Females,Accidents (unintentional injuries),16.8
2022,35 to 44 years,Females,Intentional self-harm (suicide),6.8
2022,45 to 54 years,Both sexes,Malignant neoplasms,69.1
2022,45 to 54 years,Both sexes,Diabetes mellitus,6.4
2022,45 to 54 years,Both sexes,Alzheimer's disease,0.2
2022,45 to 54 years,Both sexes,Diseases of heart,32.3
2022,45 to 54 years,Both sexes,Cerebrovascular diseases,6.3
2022,45 to 54 years,Both sexes,Influenza and pneumonia,2.7
2022,45 to 54 years,Both sexes,Chronic lower respiratory diseases,2.4
2022,45 to 54 years,Both sexes,Chronic liver disease and cirrhosis,11.9
2022,45 to 54 years,Both sexes,Accidents (unintentional injuries),35.6
2022,45 to 54 years,Both sexes,Intentional self-harm (suicide),12.2
2022,45 to 54 years,Males,Malignant neoplasms,62.5
2022,45 to 54 years,Males,Diabetes mellitus,8.9
2022,45 to 54 years,Males,Alzheimer's disease,0.1
2022,45 to 54 years,Males,Diseases of heart,49.7
2022,45 to 54 years,Males,Cerebrovascular diseases,7.6
2022,45 to 54 years,Males,Influenza and pneumonia,3.1
2022,45 to 54 years,Males,Chronic lower respiratory diseases,2.8
2022,45 to 54 years,Males,Chronic liver disease and cirrhosis,15.8
2022,45 to 54 years,Males,Accidents (unintentional injuries),54.3
2022,45 to 54 years,Males,Intentional self-harm (suicide),19.4
2022,45 to 54 years,Females,Malignant neoplasms,75.6
2022,45 to 54 years,Females,Diabetes mellitus,3.8
2022,45 to 54 years,Females,Alzheimer's disease,0.3
2022,45 to 54 years,Females,Diseases of heart,15.2
2022,45 to 54 years,Females,Cerebrovascular diseases,5.0
2022,45 to 54 years,Females,Influenza and pneumonia,2.4
2022,45 to 54 years,Females,Chronic lower respiratory diseases,2.1
2022,45 to 54 years,Females,Chronic liver disease and cirrhosis,8.1
2022,45 to 54 years,Females,Accidents (unintentional injuries),17.1
2022,45 to 54 years,Females,Intentional self-harm (suicide),5.2
2022,55 to 64 years,Both sexes,Malignant neoplasms,223.6
2022,55 to 64 years,Both sexes,Diabetes mellitus,16.5
2022,55 to 64 years,Both sexes,Alzheimer's disease,1.2
2022,55 to 64 years,Both sexes,Diseases of heart,97.7
2022,55 to 64 years,Both sexes,Cerebrovascular diseases,16.8
2022,55 to 64 years,Both sexes,Influenza and pneumonia,6.7
2022,55 to 64 years,Both sexes,Chronic lower respiratory diseases,20.9
2022,55 to 64 years,Both sexes,Chronic liver disease and cirrhosis,22.9
2022,55 to 64 years,Both sexes,Accidents (unintentional injuries),36.0
2022,55 to 64 years,Both sexes,Intentional self-harm (suicide),12.5
2022,55 to 64 years,Males,Malignant neoplasms,236.4
2022,55 to 64 years,Males,Diabetes mellitus,21.9
2022,55 to 64 years,Males,Alzheimer's disease,1.2
2022,55 to 64 years,Males,Diseases of heart,146.7
2022,55 to 64 years,Males,Cerebrovascular diseases,19.0
2022,55 to 64 years,Males,Influenza and pneumonia,8.4
2022,55 to 64 years,Males,Chronic lower respiratory diseases,22.7
2022,55 to 64 years,Males,Chronic liver disease and cirrhosis,31.3
2022,55 to 64 years,Males,Accidents (unintentional injuries),56.1
2022,55 to 64 years,Males,Intentional self-harm (suicide),19.1
2022,55 to 64 years,Females,Malignant neoplasms,211.1
2022,55 to 64 years,Females,Diabetes mellitus,11.1
2022,55 to 64 years,Females,Alzheimer's disease,1.3
2022,55 to 64 years,Females,Diseases of heart,49.8
2022,55 to 64 years,Females,Cerebrovascular diseases,14.6
2022,55 to 64 years,Females,Influenza and pneumonia,5.1
2022,55 to 64 years,Females,Chronic lower respiratory diseases,19.3
2022,55 to 64 years,Females,Chronic liver disease and cirrhosis,14.6
2022,55 to 64 years,Females,Accidents (unintentional injuries),16.3
2022,55 to 64 years,Females,Intentional self-harm (suicide),6.0
2022,65 to 74 years,Both sexes,Malignant neoplasms,545.3
2022,65 to 74 years,Both sexes,Diabetes mellitus,37.8
2022,65 to 74 years,Both sexes,Alzheimer's disease,9.6
2022,65 to 74 years,Both sexes,Diseases of heart,242.5
2022,65 to 74 years,Both sexes,Cerebrovascular diseases,49.3
2022,65 to 74 years,Both sexes,Influenza and pneumonia,18.2
2022,65 to 74 years,Both sexes,Chronic lower respiratory diseases,72.5
2022,65 to 74 years,Both sexes,Chronic liver disease and cirrhosis,30.3
2022,65 to 74 years,Both sexes,Accidents (unintentional injuries),40.9
2022,65 to 74 years,Both sexes,Intentional self-harm (suicide),9.4
2022,65 to 74 years,Males,Malignant neoplasms,620.5
2022,65 to 74 years,Males,Diabetes mellitus,49.4
2022,65 to 74 years,Males,Alzheimer's disease,9.8
2022,65 to 74 years,Males,Diseases of heart,345.2
2022,65 to 74 years,Males,Cerebrovascular diseases,58.5
2022,65 to 74 years,Males,Influenza and pneumonia,23.4
2022,65 to 74 years,Males,Chronic lower respiratory diseases,81.5
2022,65 to 74 years,Males,Chronic liver disease and cirrhosis,40.8
2022,65 to 74 years,Males,Accidents (unintentional injuries),54.1
2022,65 to 74 years,Males,Intentional self-harm (suicide),15.5
2022,65 to 74 years,Females,Malignant neoplasms,475.5
2022,65 to 74 years,Females,Diabetes mellitus,27.1
2022,65 to 74 years,Females,Alzheimer's disease,9.4
2022,65 to 74 years,Females,Diseases of heart,147.1
2022,65 to 74 years,Females,Cerebrovascular diseases,40.7
2022,65 to 74 years,Females,Influenza and pneumonia,13.4
2022,65 to 74 years,Females,Chronic lower respiratory diseases,64.2
2022,65 to 74 years,Females,Chronic liver disease and cirrhosis,20.5
2022,65 to 74 years,Females,Accidents (unintentional injuries),28.7
