Year,Géographie,Groupe d'âge et type de famille,Statistiques,GeoCode,Value
1999,Alberta,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,48,56.6
1999,Alberta,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,48,70.0
1999,Alberta,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,48,60.1
1999,Alberta,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,48,49.3
1999,Alberta,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,48,77.4
1999,Alberta,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,48,66.9
1999,Alberta,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,48,57.0
1999,Alberta,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,48,86.5
1999,Alberta,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,48,81.9
1999,Alberta,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,48,74.5
1999,Alberta,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,48,76.9
1999,Alberta,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,48,67.4
1999,Alberta,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,48,57.7
1999,Alberta,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,48,89.2
1999,Alberta,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,48,80.2
1999,Alberta,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,48,71.8
1999,Alberta,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,48,75.5
1999,Alberta,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,48,66.4
1999,Alberta,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,48,55.8
1999,Alberta,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,48,44.9
1999,Alberta,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,48,33.4
1999,Alberta,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,48,24.1
1999,Alberta,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,48,77.7
1999,Alberta,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,48,67.4
1999,Alberta,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,48,58.7
1999,Alberta,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,48,72.6
1999,Alberta,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,48,60.8
1999,Alberta,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,48,49.8
1999,Colombie-Britannique,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,59,75.0
1999,Colombie-Britannique,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,59,63.9
1999,Colombie-Britannique,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,59,55.3
1999,Colombie-Britannique,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,59,66.8
1999,Colombie-Britannique,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,59,55.6
1999,Colombie-Britannique,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,59,46.0
1999,Colombie-Britannique,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,59,75.6
1999,Colombie-Britannique,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,59,63.8
1999,Colombie-Britannique,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,59,55.1
1999,Colombie-Britannique,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,59,86.5
1999,Colombie-Britannique,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,59,79.3
1999,Colombie-Britannique,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,59,72.7
1999,Colombie-Britannique,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,59,76.1
1999,Colombie-Britannique,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,59,65.1
1999,Colombie-Britannique,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,59,56.3
1999,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,59,85.9
1999,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,59,78.4
1999,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,59,70.5
1999,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,59,74.7
1999,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,59,62.1
1999,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,59,51.5
1999,Colombie-Britannique,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,59,40.6
1999,Colombie-Britannique,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,59,34.3
1999,Colombie-Britannique,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,59,24.3
1999,Colombie-Britannique,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,59,82.4
1999,Colombie-Britannique,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,59,69.6
1999,Colombie-Britannique,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,59,64.2
1999,Colombie-Britannique,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,59,69.3
1999,Colombie-Britannique,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,59,57.1
1999,Colombie-Britannique,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,59,49.7
2005,Canada,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,,76.7
2005,Canada,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,,55.3
2005,Canada,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,,70.4
2005,Canada,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,,56.0
2005,Canada,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,,45.1
2005,Canada,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,,76.9
2005,Canada,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,,65.2
2005,Canada,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,,55.4
2005,Canada,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,,86.4
2005,Canada,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,,80.3
2005,Canada,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,,72.1
2005,Canada,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,,78.7
2005,Canada,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,,66.8
2005,Canada,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,,57.0
2005,Canada,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,,85.1
2005,Canada,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,,76.4
2005,Canada,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,,69.3
2005,Canada,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,,79.1
2005,Canada,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,,64.2
2005,Canada,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,,52.5
2005,Canada,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,,37.2
2005,Canada,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,,25.0
