Year,Géographie,Situation géographique,Régions métropolitaines de recensement sélectionnées,Mode d'occupation,Certaines populations vulnérables en matière de logement,GeoCode,Value
2018,Colombie-Britannique,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,22.0
2018,Colombie-Britannique,Petits centres de population,,Locataire habitant dans un logement social et abordable,,,42.0
2018,Colombie-Britannique,Régions rurales,,"Total, mode d'occupation",,,10.7
2018,Colombie-Britannique,Régions rurales,,Propriétaire,,,8.8
2018,Colombie-Britannique,Régions rurales,,Propriétaire qui est un accédant à la propriété,,,8.1
2018,Colombie-Britannique,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,,,8.9
2018,Colombie-Britannique,Régions rurales,,Locataire,,,20.0
2018,Colombie-Britannique,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,,,18.5
2018,Colombie-Britannique,Régions rurales,,Locataire habitant dans un logement social et abordable,,,45.0
2018,,,"Total, régions métropolitaines de recensement","Total, mode d'occupation",,,12.2
2018,,,"Total, régions métropolitaines de recensement",Propriétaire,,,6.6
2018,,,"Total, régions métropolitaines de recensement",Propriétaire qui est un accédant à la propriété,,,7.4
2018,,,"Total, régions métropolitaines de recensement",Propriétaire qui n'est pas un accédant à la propriété,,,6.5
2018,,,"Total, régions métropolitaines de recensement",Locataire,,,23.0
2018,,,"Total, régions métropolitaines de recensement",Locataire n'habitant pas dans un logement social et abordable,,,22.0
2018,,,"Total, régions métropolitaines de recensement",Locataire habitant dans un logement social et abordable,,,32.0
2018,,,"St. John's, Terre-Neuve-et-Labrador","Total, mode d'occupation",,1,9.4
2018,,,"St. John's, Terre-Neuve-et-Labrador",Propriétaire,,1,3.4
2018,,,"St. John's, Terre-Neuve-et-Labrador",Propriétaire qui est un accédant à la propriété,,1,
2018,,,"St. John's, Terre-Neuve-et-Labrador",Propriétaire qui n'est pas un accédant à la propriété,,1,3.9
2018,,,"St. John's, Terre-Neuve-et-Labrador",Locataire,,1,26.0
2018,,,"St. John's, Terre-Neuve-et-Labrador",Locataire n'habitant pas dans un logement social et abordable,,1,23.0
2018,,,"St. John's, Terre-Neuve-et-Labrador",Locataire habitant dans un logement social et abordable,,1,38.0
2018,,,"Halifax, Nouvelle-Écosse","Total, mode d'occupation",,205,12.3
2018,,,"Halifax, Nouvelle-Écosse",Propriétaire,,205,4.6
2018,,,"Halifax, Nouvelle-Écosse",Propriétaire qui est un accédant à la propriété,,205,3.3
2018,,,"Halifax, Nouvelle-Écosse",Propriétaire qui n'est pas un accédant à la propriété,,205,4.8
2018,,,"Halifax, Nouvelle-Écosse",Locataire,,205,25.0
2018,,,"Halifax, Nouvelle-Écosse",Locataire n'habitant pas dans un logement social et abordable,,205,23.0
2018,,,"Halifax, Nouvelle-Écosse",Locataire habitant dans un logement social et abordable,,205,44.0
2018,,,"Moncton, Nouveau-Brunswick","Total, mode d'occupation",,305,8.5
2018,,,"Moncton, Nouveau-Brunswick",Propriétaire,,305,3.5
2018,,,"Moncton, Nouveau-Brunswick",Propriétaire qui est un accédant à la propriété,,305,
2018,,,"Moncton, Nouveau-Brunswick",Propriétaire qui n'est pas un accédant à la propriété,,305,4.2
2018,,,"Moncton, Nouveau-Brunswick",Locataire,,305,20.0
2018,,,"Moncton, Nouveau-Brunswick",Locataire n'habitant pas dans un logement social et abordable,,305,18.5
2018,,,"Moncton, Nouveau-Brunswick",Locataire habitant dans un logement social et abordable,,305,31.0
2018,,,"Québec, Québec","Total, mode d'occupation",,421,5.2
2018,,,"Québec, Québec",Propriétaire,,421,1.2
2018,,,"Québec, Québec",Propriétaire qui est un accédant à la propriété,,421,
2018,,,"Québec, Québec",Propriétaire qui n'est pas un accédant à la propriété,,421,1.2
2018,,,"Québec, Québec",Locataire,,421,11.6
2018,,,"Québec, Québec",Locataire n'habitant pas dans un logement social et abordable,,421,11.0
2018,,,"Québec, Québec",Locataire habitant dans un logement social et abordable,,421,16.5
2018,,,"Montréal, Québec","Total, mode d'occupation",,462,9.1
2018,,,"Montréal, Québec",Propriétaire,,462,2.0
2018,,,"Montréal, Québec",Propriétaire qui est un accédant à la propriété,,462,
2018,,,"Montréal, Québec",Propriétaire qui n'est pas un accédant à la propriété,,462,2.1
2018,,,"Montréal, Québec",Locataire,,462,18.3
2018,,,"Montréal, Québec",Locataire n'habitant pas dans un logement social et abordable,,462,18.4
2018,,,"Montréal, Québec",Locataire habitant dans un logement social et abordable,,462,17.2
2018,,,"Ottawa-Gatineau, Ontario/Québec","Total, mode d'occupation",,505,8.4
2018,,,"Ottawa-Gatineau, Ontario/Québec",Propriétaire,,505,3.0
2018,,,"Ottawa-Gatineau, Ontario/Québec",Propriétaire qui est un accédant à la propriété,,505,6.9
2018,,,"Ottawa-Gatineau, Ontario/Québec",Propriétaire qui n'est pas un accédant à la propriété,,505,2.4
2018,,,"Ottawa-Gatineau, Ontario/Québec",Locataire,,505,19.4
2018,,,"Ottawa-Gatineau, Ontario/Québec",Locataire n'habitant pas dans un logement social et abordable,,505,18.1
2018,,,"Ottawa-Gatineau, Ontario/Québec",Locataire habitant dans un logement social et abordable,,505,27.0
2018,,,"Toronto, Ontario","Total, mode d'occupation",,535,18.2
2018,,,"Toronto, Ontario",Propriétaire,,535,12.8
2018,,,"Toronto, Ontario",Propriétaire qui est un accédant à la propriété,,535,14.0
2018,,,"Toronto, Ontario",Propriétaire qui n'est pas un accédant à la propriété,,535,12.7
2018,,,"Toronto, Ontario",Locataire,,535,30.0
2018,,,"Toronto, Ontario",Locataire n'habitant pas dans un logement social et abordable,,535,29.0
2018,,,"Toronto, Ontario",Locataire habitant dans un logement social et abordable,,535,33.0
2018,,,"Hamilton, Ontario","Total, mode d'occupation",,537,10.8
2018,,,"Hamilton, Ontario",Propriétaire,,537,3.5
2018,,,"Hamilton, Ontario",Propriétaire qui est un accédant à la propriété,,537,3.4
2018,,,"Hamilton, Ontario",Propriétaire qui n'est pas un accédant à la propriété,,537,3.5
2018,,,"Hamilton, Ontario",Locataire,,537,29.0
2018,,,"Hamilton, Ontario",Locataire n'habitant pas dans un logement social et abordable,,537,29.0
2018,,,"Hamilton, Ontario",Locataire habitant dans un logement social et abordable,,537,33.0
2018,,,"Kitchener-Cambridge-Waterloo, Ontario","Total, mode d'occupation",,541,9.3
2018,,,"Kitchener-Cambridge-Waterloo, Ontario",Propriétaire,,541,4.8
2018,,,"Kitchener-Cambridge-Waterloo, Ontario",Propriétaire qui est un accédant à la propriété,,541,2.8
2018,,,"Kitchener-Cambridge-Waterloo, Ontario",Propriétaire qui n'est pas un accédant à la propriété,,541,5.1
2018,,,"Kitchener-Cambridge-Waterloo, Ontario",Locataire,,541,19.0
2018,,,"Kitchener-Cambridge-Waterloo, Ontario",Locataire n'habitant pas dans un logement social et abordable,,541,18.3
2018,,,"Kitchener-Cambridge-Waterloo, Ontario",Locataire habitant dans un logement social et abordable,,541,23.0
2018,,,"London, Ontario","Total, mode d'occupation",,555,13.3
2018,,,"London, Ontario",Propriétaire,,555,8.6
2018,,,"London, Ontario",Propriétaire qui est un accédant à la propriété,,555,30.0
2018,,,"London, Ontario",Propriétaire qui n'est pas un accédant à la propriété,,555,5.7
2018,,,"London, Ontario",Locataire,,555,22.0
2018,,,"London, Ontario",Locataire n'habitant pas dans un logement social et abordable,,555,21.0
2018,,,"London, Ontario",Locataire habitant dans un logement social et abordable,,555,29.0
2018,,,"Winnipeg, Manitoba","Total, mode d'occupation",,602,11.8
2018,,,"Winnipeg, Manitoba",Propriétaire,,602,5.1
2018,,,"Winnipeg, Manitoba",Propriétaire qui est un accédant à la propriété,,602,8.9
2018,,,"Winnipeg, Manitoba",Propriétaire qui n'est pas un accédant à la propriété,,602,4.5
2018,,,"Winnipeg, Manitoba",Locataire,,602,26.0
2018,,,"Winnipeg, Manitoba",Locataire n'habitant pas dans un logement social et abordable,,602,22.0
2018,,,"Winnipeg, Manitoba",Locataire habitant dans un logement social et abordable,,602,44.0
2018,,,"Regina, Saskatchewan","Total, mode d'occupation",,705,11.3
2018,,,"Regina, Saskatchewan",Propriétaire,,705,4.7
2018,,,"Regina, Saskatchewan",Propriétaire qui est un accédant à la propriété,,705,5.6
2018,,,"Regina, Saskatchewan",Propriétaire qui n'est pas un accédant à la propriété,,705,4.5
2018,,,"Regina, Saskatchewan",Locataire,,705,28.0
2018,,,"Regina, Saskatchewan",Locataire n'habitant pas dans un logement social et abordable,,705,20.0
2018,,,"Regina, Saskatchewan",Locataire habitant dans un logement social et abordable,,705,57.0
2018,,,"Saskatoon, Saskatchewan","Total, mode d'occupation",,725,10.3
2018,,,"Saskatoon, Saskatchewan",Propriétaire,,725,4.3
2018,,,"Saskatoon, Saskatchewan",Propriétaire qui est un accédant à la propriété,,725,6.5
2018,,,"Saskatoon, Saskatchewan",Propriétaire qui n'est pas un accédant à la propriété,,725,3.9
2018,,,"Saskatoon, Saskatchewan",Locataire,,725,25.0
2018,,,"Saskatoon, Saskatchewan",Locataire n'habitant pas dans un logement social et abordable,,725,20.0
2018,,,"Saskatoon, Saskatchewan",Locataire habitant dans un logement social et abordable,,725,50.0
2018,,,"Calgary, Alberta","Total, mode d'occupation",,825,9.9
2018,,,"Calgary, Alberta",Propriétaire,,825,5.7
2018,,,"Calgary, Alberta",Propriétaire qui est un accédant à la propriété,,825,3.1
2018,,,"Calgary, Alberta",Propriétaire qui n'est pas un accédant à la propriété,,825,6.2
2018,,,"Calgary, Alberta",Locataire,,825,22.0
2018,,,"Calgary, Alberta",Locataire n'habitant pas dans un logement social et abordable,,825,19.3
2018,,,"Calgary, Alberta",Locataire habitant dans un logement social et abordable,,825,49.0
2018,,,"Edmonton, Alberta","Total, mode d'occupation",,835,11.4
2018,,,"Edmonton, Alberta",Propriétaire,,835,7.2
2018,,,"Edmonton, Alberta",Propriétaire qui est un accédant à la propriété,,835,7.0
2018,,,"Edmonton, Alberta",Propriétaire qui n'est pas un accédant à la propriété,,835,7.3
2018,,,"Edmonton, Alberta",Locataire,,835,22.0
2018,,,"Edmonton, Alberta",Locataire n'habitant pas dans un logement social et abordable,,835,18.6
2018,,,"Edmonton, Alberta",Locataire habitant dans un logement social et abordable,,835,48.0
2018,,,"Vancouver, Colombie-Britannique","Total, mode d'occupation",,933,17.8
2018,,,"Vancouver, Colombie-Britannique",Propriétaire,,933,11.8
2018,,,"Vancouver, Colombie-Britannique",Propriétaire qui est un accédant à la propriété,,933,21.0
2018,,,"Vancouver, Colombie-Britannique",Propriétaire qui n'est pas un accédant à la propriété,,933,10.3
2018,,,"Vancouver, Colombie-Britannique",Locataire,,933,28.0
2018,,,"Vancouver, Colombie-Britannique",Locataire n'habitant pas dans un logement social et abordable,,933,25.0
2018,,,"Vancouver, Colombie-Britannique",Locataire habitant dans un logement social et abordable,,933,46.0
2018,,,"Autres régions métropolitaines de recensement, Nouveau-Brunswick","Total, mode d'occupation",,,7.2
2018,,,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Propriétaire,,,2.6
2018,,,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Propriétaire qui est un accédant à la propriété,,,
2018,,,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Propriétaire qui n'est pas un accédant à la propriété,,,2.9
2018,,,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Locataire,,,18.6
2018,,,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Locataire n'habitant pas dans un logement social et abordable,,,16.9
2018,,,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Locataire habitant dans un logement social et abordable,,,30.0
2018,,,"Autres régions métropolitaines de recensement, Québec","Total, mode d'occupation",,,4.2
2018,,,"Autres régions métropolitaines de recensement, Québec",Propriétaire,,,1.0
2018,,,"Autres régions métropolitaines de recensement, Québec",Propriétaire qui est un accédant à la propriété,,,
2018,,,"Autres régions métropolitaines de recensement, Québec",Propriétaire qui n'est pas un accédant à la propriété,,,0.6
2018,,,"Autres régions métropolitaines de recensement, Québec",Locataire,,,8.6
2018,,,"Autres régions métropolitaines de recensement, Québec",Locataire n'habitant pas dans un logement social et abordable,,,8.4
2018,,,"Autres régions métropolitaines de recensement, Québec",Locataire habitant dans un logement social et abordable,,,9.6
2018,,,"Autres régions métropolitaines de recensement, Ontario","Total, mode d'occupation",,,9.8
2018,,,"Autres régions métropolitaines de recensement, Ontario",Propriétaire,,,4.9
2018,,,"Autres régions métropolitaines de recensement, Ontario",Propriétaire qui est un accédant à la propriété,,,
2018,,,"Autres régions métropolitaines de recensement, Ontario",Propriétaire qui n'est pas un accédant à la propriété,,,5.6
2018,,,"Autres régions métropolitaines de recensement, Ontario",Locataire,,,24.0
2018,,,"Autres régions métropolitaines de recensement, Ontario",Locataire n'habitant pas dans un logement social et abordable,,,24.0
2018,,,"Autres régions métropolitaines de recensement, Ontario",Locataire habitant dans un logement social et abordable,,,25.0
2018,,,"Autres régions métropolitaines de recensement, Alberta","Total, mode d'occupation",,,10.6
2018,,,"Autres régions métropolitaines de recensement, Alberta",Propriétaire,,,5.1
2018,,,"Autres régions métropolitaines de recensement, Alberta",Propriétaire qui est un accédant à la propriété,,,1.1
2018,,,"Autres régions métropolitaines de recensement, Alberta",Propriétaire qui n'est pas un accédant à la propriété,,,6.0
2018,,,"Autres régions métropolitaines de recensement, Alberta",Locataire,,,21.0
2018,,,"Autres régions métropolitaines de recensement, Alberta",Locataire n'habitant pas dans un logement social et abordable,,,19.3
2018,,,"Autres régions métropolitaines de recensement, Alberta",Locataire habitant dans un logement social et abordable,,,39.0
2018,,,"Autres régions métropolitaines de recensement, Colombie-Britannique","Total, mode d'occupation",,,12.2
2018,,,"Autres régions métropolitaines de recensement, Colombie-Britannique",Propriétaire,,,4.7
2018,,,"Autres régions métropolitaines de recensement, Colombie-Britannique",Propriétaire qui est un accédant à la propriété,,,2.4
2018,,,"Autres régions métropolitaines de recensement, Colombie-Britannique",Propriétaire qui n'est pas un accédant à la propriété,,,5.1
2018,,,"Autres régions métropolitaines de recensement, Colombie-Britannique",Locataire,,,27.0
2018,,,"Autres régions métropolitaines de recensement, Colombie-Britannique",Locataire n'habitant pas dans un logement social et abordable,,,25.0
