Year,Géographie,Groupe d'âge,Genre,GeoCode,Value
2021,Saskatchewan,15 à 24 ans,Total - Genre,47,13.0
2021,Saskatchewan,15 à 24 ans,Hommes+,47,16.0
2021,Saskatchewan,15 à 24 ans,Femmes+,47,11.0
2021,Saskatchewan,18 à 24 ans,Total - Genre,47,18.0
2021,Saskatchewan,18 à 24 ans,Hommes+,47,21.0
2021,Saskatchewan,18 à 24 ans,Femmes+,47,14.0
2021,Saskatchewan,20 à 24 ans,Total - Genre,47,18.0
2021,Saskatchewan,20 à 24 ans,Hommes+,47,21.0
2021,Saskatchewan,20 à 24 ans,Femmes+,47,14.0
2021,Saskatchewan,25 à 29 ans,Total - Genre,47,17.0
2021,Saskatchewan,25 à 29 ans,Hommes+,47,14.0
2021,Saskatchewan,25 à 29 ans,Femmes+,47,21.0
2021,Alberta,"Total, 15 à 29 ans",Total - Genre,48,13.0
2021,Alberta,"Total, 15 à 29 ans",Hommes+,48,12.0
2021,Alberta,"Total, 15 à 29 ans",Femmes+,48,14.0
2021,Alberta,15 à 19 ans,Total - Genre,48,7.0
2021,Alberta,15 à 19 ans,Hommes+,48,7.0
2021,Alberta,15 à 19 ans,Femmes+,48,7.0
2021,Alberta,15 à 24 ans,Total - Genre,48,11.0
2021,Alberta,15 à 24 ans,Hommes+,48,12.0
2021,Alberta,15 à 24 ans,Femmes+,48,11.0
2021,Alberta,18 à 24 ans,Total - Genre,48,15.0
2021,Alberta,18 à 24 ans,Hommes+,48,16.0
2021,Alberta,18 à 24 ans,Femmes+,48,14.0
2021,Alberta,20 à 24 ans,Total - Genre,48,15.0
2021,Alberta,20 à 24 ans,Hommes+,48,16.0
2021,Alberta,20 à 24 ans,Femmes+,48,14.0
2021,Alberta,25 à 29 ans,Total - Genre,48,16.0
2021,Alberta,25 à 29 ans,Hommes+,48,12.0
2021,Alberta,25 à 29 ans,Femmes+,48,20.0
2021,Colombie-Britannique,"Total, 15 à 29 ans",Total - Genre,59,13.0
2021,Colombie-Britannique,"Total, 15 à 29 ans",Hommes+,59,13.0
2021,Colombie-Britannique,"Total, 15 à 29 ans",Femmes+,59,13.0
2021,Colombie-Britannique,15 à 19 ans,Total - Genre,59,8.0
2021,Colombie-Britannique,15 à 19 ans,Hommes+,59,10.0
2021,Colombie-Britannique,15 à 19 ans,Femmes+,59,6.0
2021,Colombie-Britannique,15 à 24 ans,Total - Genre,59,13.0
2021,Colombie-Britannique,15 à 24 ans,Hommes+,59,13.0
2021,Colombie-Britannique,15 à 24 ans,Femmes+,59,12.0
2021,Colombie-Britannique,18 à 24 ans,Total - Genre,59,16.0
2021,Colombie-Britannique,18 à 24 ans,Hommes+,59,16.0
2021,Colombie-Britannique,18 à 24 ans,Femmes+,59,16.0
2021,Colombie-Britannique,20 à 24 ans,Total - Genre,59,16.0
2021,Colombie-Britannique,20 à 24 ans,Hommes+,59,16.0
2021,Colombie-Britannique,20 à 24 ans,Femmes+,59,17.0
2021,Colombie-Britannique,25 à 29 ans,Total - Genre,59,13.0
2021,Colombie-Britannique,25 à 29 ans,Hommes+,59,13.0
2021,Colombie-Britannique,25 à 29 ans,Femmes+,59,14.0
2021,Yukon,"Total, 15 à 29 ans",Total - Genre,60,17.0
2021,Yukon,"Total, 15 à 29 ans",Hommes+,60,19.0
2021,Yukon,"Total, 15 à 29 ans",Femmes+,60,15.0
2021,Yukon,15 à 19 ans,Total - Genre,60,11.0
2021,Yukon,15 à 19 ans,Hommes+,60,
2021,Yukon,15 à 19 ans,Femmes+,60,
2021,Yukon,15 à 24 ans,Total - Genre,60,14.0
2021,Yukon,15 à 24 ans,Hommes+,60,17.0
2021,Yukon,15 à 24 ans,Femmes+,60,
2021,Yukon,18 à 24 ans,Total - Genre,60,18.0
2021,Yukon,18 à 24 ans,Hommes+,60,22.0
2021,Yukon,18 à 24 ans,Femmes+,60,
2021,Yukon,20 à 24 ans,Total - Genre,60,18.0
2021,Yukon,20 à 24 ans,Hommes+,60,
2021,Yukon,20 à 24 ans,Femmes+,60,
2021,Yukon,25 à 29 ans,Total - Genre,60,23.0
2021,Yukon,25 à 29 ans,Hommes+,60,23.0
2021,Yukon,25 à 29 ans,Femmes+,60,
2021,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Total - Genre,61,22.0
2021,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Hommes+,61,29.0
2021,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Femmes+,61,16.0
2021,Territoires du Nord-Ouest,15 à 19 ans,Total - Genre,61,
2021,Territoires du Nord-Ouest,15 à 19 ans,Hommes+,61,
2021,Territoires du Nord-Ouest,15 à 19 ans,Femmes+,61,
2021,Territoires du Nord-Ouest,15 à 24 ans,Total - Genre,61,19.0
2021,Territoires du Nord-Ouest,15 à 24 ans,Hommes+,61,26.0
2021,Territoires du Nord-Ouest,15 à 24 ans,Femmes+,61,12.0
2021,Territoires du Nord-Ouest,18 à 24 ans,Total - Genre,61,26.0
2021,Territoires du Nord-Ouest,18 à 24 ans,Hommes+,61,31.0
2021,Territoires du Nord-Ouest,18 à 24 ans,Femmes+,61,20.0
2021,Territoires du Nord-Ouest,20 à 24 ans,Total - Genre,61,27.0
2021,Territoires du Nord-Ouest,20 à 24 ans,Hommes+,61,32.0
2021,Territoires du Nord-Ouest,20 à 24 ans,Femmes+,61,21.0
2021,Territoires du Nord-Ouest,25 à 29 ans,Total - Genre,61,28.0
2021,Territoires du Nord-Ouest,25 à 29 ans,Hommes+,61,34.0
2021,Territoires du Nord-Ouest,25 à 29 ans,Femmes+,61,
2021,Nunavut,"Total, 15 à 29 ans",Total - Genre,62,42.0
2021,Nunavut,"Total, 15 à 29 ans",Hommes+,62,44.0
2021,Nunavut,"Total, 15 à 29 ans",Femmes+,62,39.0
2021,Nunavut,15 à 19 ans,Total - Genre,62,24.0
2021,Nunavut,15 à 19 ans,Hommes+,62,
2021,Nunavut,15 à 19 ans,Femmes+,62,
2021,Nunavut,15 à 24 ans,Total - Genre,62,40.0
2021,Nunavut,15 à 24 ans,Hommes+,62,41.0
2021,Nunavut,15 à 24 ans,Femmes+,62,39.0
2021,Nunavut,18 à 24 ans,Total - Genre,62,51.0
2021,Nunavut,18 à 24 ans,Hommes+,62,51.0
2021,Nunavut,18 à 24 ans,Femmes+,62,50.0
2021,Nunavut,20 à 24 ans,Total - Genre,62,56.0
2021,Nunavut,20 à 24 ans,Hommes+,62,56.0
2021,Nunavut,20 à 24 ans,Femmes+,62,56.0
2021,Nunavut,25 à 29 ans,Total - Genre,62,46.0
2021,Nunavut,25 à 29 ans,Hommes+,62,54.0
2021,Nunavut,25 à 29 ans,Femmes+,62,38.0
2022,Canada,"Total, 15 à 29 ans",Hommes+,,12.0
2022,Canada,"Total, 15 à 29 ans",Femmes+,,10.0
2022,Canada,15 à 19 ans,Total - Genre,,6.0
2022,Canada,15 à 19 ans,Hommes+,,7.0
2022,Canada,15 à 19 ans,Femmes+,,5.0
2022,Canada,15 à 24 ans,Total - Genre,,10.0
2022,Canada,15 à 24 ans,Hommes+,,12.0
2022,Canada,15 à 24 ans,Femmes+,,7.0
2022,Canada,18 à 24 ans,Total - Genre,,12.0
2022,Canada,18 à 24 ans,Hommes+,,15.0
2022,Canada,18 à 24 ans,Femmes+,,9.0
2022,Canada,20 à 24 ans,Total - Genre,,13.0
2022,Canada,20 à 24 ans,Hommes+,,16.0
2022,Canada,20 à 24 ans,Femmes+,,10.0
2022,Canada,25 à 29 ans,Total - Genre,,13.0
2022,Canada,25 à 29 ans,Hommes+,,13.0
2022,Canada,25 à 29 ans,Femmes+,,14.0
2022,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Total - Genre,10,17.0
2022,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Hommes+,10,20.0
2022,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Femmes+,10,14.0
2022,Terre-Neuve-et-Labrador,15 à 19 ans,Total - Genre,10,11.0
2022,Terre-Neuve-et-Labrador,15 à 19 ans,Hommes+,10,15.0
2022,Terre-Neuve-et-Labrador,15 à 19 ans,Femmes+,10,
2022,Terre-Neuve-et-Labrador,15 à 24 ans,Total - Genre,10,15.0
2022,Terre-Neuve-et-Labrador,15 à 24 ans,Hommes+,10,19.0
2022,Terre-Neuve-et-Labrador,15 à 24 ans,Femmes+,10,10.0
2022,Terre-Neuve-et-Labrador,18 à 24 ans,Total - Genre,10,19.0
2022,Terre-Neuve-et-Labrador,18 à 24 ans,Hommes+,10,24.0
2022,Terre-Neuve-et-Labrador,18 à 24 ans,Femmes+,10,14.0
2022,Terre-Neuve-et-Labrador,20 à 24 ans,Total - Genre,10,19.0
2022,Terre-Neuve-et-Labrador,20 à 24 ans,Hommes+,10,22.0
2022,Terre-Neuve-et-Labrador,20 à 24 ans,Femmes+,10,15.0
2022,Terre-Neuve-et-Labrador,25 à 29 ans,Total - Genre,10,22.0
2022,Terre-Neuve-et-Labrador,25 à 29 ans,Hommes+,10,23.0
2022,Terre-Neuve-et-Labrador,25 à 29 ans,Femmes+,10,21.0
2022,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Total - Genre,11,11.0
2022,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Hommes+,11,13.0
2022,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Femmes+,11,9.0
2022,Île-du-Prince-Édouard,15 à 19 ans,Total - Genre,11,4.0
2022,Île-du-Prince-Édouard,15 à 19 ans,Hommes+,11,6.0
2022,Île-du-Prince-Édouard,15 à 19 ans,Femmes+,11,
2022,Île-du-Prince-Édouard,15 à 24 ans,Total - Genre,11,8.0
2022,Île-du-Prince-Édouard,15 à 24 ans,Hommes+,11,10.0
2022,Île-du-Prince-Édouard,15 à 24 ans,Femmes+,11,5.0
2022,Île-du-Prince-Édouard,18 à 24 ans,Total - Genre,11,9.0
2022,Île-du-Prince-Édouard,18 à 24 ans,Hommes+,11,12.0
2022,Île-du-Prince-Édouard,18 à 24 ans,Femmes+,11,7.0
2022,Île-du-Prince-Édouard,20 à 24 ans,Total - Genre,11,11.0
2022,Île-du-Prince-Édouard,20 à 24 ans,Hommes+,11,14.0
2022,Île-du-Prince-Édouard,20 à 24 ans,Femmes+,11,7.0
2022,Île-du-Prince-Édouard,25 à 29 ans,Total - Genre,11,17.0
2022,Île-du-Prince-Édouard,25 à 29 ans,Hommes+,11,18.0
2022,Île-du-Prince-Édouard,25 à 29 ans,Femmes+,11,15.0
2022,Nouvelle-Écosse,"Total, 15 à 29 ans",Total - Genre,12,12.0
2022,Nouvelle-Écosse,"Total, 15 à 29 ans",Hommes+,12,14.0
2022,Nouvelle-Écosse,"Total, 15 à 29 ans",Femmes+,12,10.0
2022,Nouvelle-Écosse,15 à 19 ans,Total - Genre,12,8.0
2022,Nouvelle-Écosse,15 à 19 ans,Hommes+,12,10.0
2022,Nouvelle-Écosse,15 à 19 ans,Femmes+,12,5.0
2022,Nouvelle-Écosse,15 à 24 ans,Total - Genre,12,10.0
2022,Nouvelle-Écosse,15 à 24 ans,Hommes+,12,13.0
2022,Nouvelle-Écosse,15 à 24 ans,Femmes+,12,6.0
2022,Nouvelle-Écosse,18 à 24 ans,Total - Genre,12,12.0
2022,Nouvelle-Écosse,18 à 24 ans,Hommes+,12,16.0
2022,Nouvelle-Écosse,18 à 24 ans,Femmes+,12,6.0
2022,Nouvelle-Écosse,20 à 24 ans,Total - Genre,12,11.0
2022,Nouvelle-Écosse,20 à 24 ans,Hommes+,12,16.0
2022,Nouvelle-Écosse,20 à 24 ans,Femmes+,12,6.0
2022,Nouvelle-Écosse,25 à 29 ans,Total - Genre,12,15.0
2022,Nouvelle-Écosse,25 à 29 ans,Hommes+,12,14.0
2022,Nouvelle-Écosse,25 à 29 ans,Femmes+,12,16.0
2022,Nouveau-Brunswick,"Total, 15 à 29 ans",Total - Genre,13,15.0
2022,Nouveau-Brunswick,"Total, 15 à 29 ans",Hommes+,13,16.0
2022,Nouveau-Brunswick,"Total, 15 à 29 ans",Femmes+,13,13.0
2022,Nouveau-Brunswick,15 à 19 ans,Total - Genre,13,6.0
2022,Nouveau-Brunswick,15 à 19 ans,Hommes+,13,7.0
2022,Nouveau-Brunswick,15 à 19 ans,Femmes+,13,5.0
2022,Nouveau-Brunswick,15 à 24 ans,Total - Genre,13,12.0
2022,Nouveau-Brunswick,15 à 24 ans,Hommes+,13,16.0
2022,Nouveau-Brunswick,15 à 24 ans,Femmes+,13,9.0
2022,Nouveau-Brunswick,18 à 24 ans,Total - Genre,13,16.0
2022,Nouveau-Brunswick,18 à 24 ans,Hommes+,13,22.0
2022,Nouveau-Brunswick,18 à 24 ans,Femmes+,13,11.0
2022,Nouveau-Brunswick,20 à 24 ans,Total - Genre,13,18.0
2022,Nouveau-Brunswick,20 à 24 ans,Hommes+,13,24.0
2022,Nouveau-Brunswick,20 à 24 ans,Femmes+,13,12.0
2022,Nouveau-Brunswick,25 à 29 ans,Total - Genre,13,19.0
2022,Nouveau-Brunswick,25 à 29 ans,Hommes+,13,18.0
2022,Nouveau-Brunswick,25 à 29 ans,Femmes+,13,20.0
2022,Québec,"Total, 15 à 29 ans",Total - Genre,24,10.0
2022,Québec,"Total, 15 à 29 ans",Hommes+,24,11.0
2022,Québec,"Total, 15 à 29 ans",Femmes+,24,9.0
2022,Québec,15 à 19 ans,Total - Genre,24,7.0
2022,Québec,15 à 19 ans,Hommes+,24,8.0
2022,Québec,15 à 19 ans,Femmes+,24,7.0
2022,Québec,15 à 24 ans,Total - Genre,24,9.0
2022,Québec,15 à 24 ans,Hommes+,24,11.0
2022,Québec,15 à 24 ans,Femmes+,24,7.0
2022,Québec,18 à 24 ans,Total - Genre,24,10.0
2022,Québec,18 à 24 ans,Hommes+,24,12.0
2022,Québec,18 à 24 ans,Femmes+,24,8.0
2022,Québec,20 à 24 ans,Total - Genre,24,10.0
2022,Québec,20 à 24 ans,Hommes+,24,13.0
2022,Québec,20 à 24 ans,Femmes+,24,7.0
2022,Québec,25 à 29 ans,Total - Genre,24,12.0
2022,Québec,25 à 29 ans,Hommes+,24,12.0
2022,Québec,25 à 29 ans,Femmes+,24,11.0
2022,Ontario,"Total, 15 à 29 ans",Total - Genre,35,11.0
2022,Ontario,"Total, 15 à 29 ans",Hommes+,35,12.0
2022,Ontario,"Total, 15 à 29 ans",Femmes+,35,10.0
2022,Ontario,15 à 19 ans,Total - Genre,35,5.0
2022,Ontario,15 à 19 ans,Hommes+,35,6.0
2022,Ontario,15 à 19 ans,Femmes+,35,4.0
2022,Ontario,15 à 24 ans,Total - Genre,35,10.0
2022,Ontario,15 à 24 ans,Hommes+,35,12.0
2022,Ontario,15 à 24 ans,Femmes+,35,8.0
2022,Ontario,18 à 24 ans,Total - Genre,35,12.0
2022,Ontario,18 à 24 ans,Hommes+,35,15.0
2022,Ontario,18 à 24 ans,Femmes+,35,10.0
2022,Ontario,20 à 24 ans,Total - Genre,35,14.0
2022,Ontario,20 à 24 ans,Hommes+,35,17.0
2022,Ontario,20 à 24 ans,Femmes+,35,11.0
2022,Ontario,25 à 29 ans,Total - Genre,35,13.0
2022,Ontario,25 à 29 ans,Hommes+,35,13.0
2022,Ontario,25 à 29 ans,Femmes+,35,14.0
2022,Manitoba,"Total, 15 à 29 ans",Total - Genre,46,11.0
2022,Manitoba,"Total, 15 à 29 ans",Hommes+,46,11.0
2022,Manitoba,"Total, 15 à 29 ans",Femmes+,46,11.0
2022,Manitoba,15 à 19 ans,Total - Genre,46,6.0
2022,Manitoba,15 à 19 ans,Hommes+,46,6.0
2022,Manitoba,15 à 19 ans,Femmes+,46,5.0
2022,Manitoba,15 à 24 ans,Total - Genre,46,8.0
2022,Manitoba,15 à 24 ans,Hommes+,46,10.0
2022,Manitoba,15 à 24 ans,Femmes+,46,6.0
2022,Manitoba,18 à 24 ans,Total - Genre,46,10.0
2022,Manitoba,18 à 24 ans,Hommes+,46,12.0
2022,Manitoba,18 à 24 ans,Femmes+,46,8.0
2022,Manitoba,20 à 24 ans,Total - Genre,46,11.0
2022,Manitoba,20 à 24 ans,Hommes+,46,13.0
2022,Manitoba,20 à 24 ans,Femmes+,46,8.0
2022,Manitoba,25 à 29 ans,Total - Genre,46,16.0
2022,Manitoba,25 à 29 ans,Hommes+,46,13.0
2022,Manitoba,25 à 29 ans,Femmes+,46,19.0
2022,Saskatchewan,"Total, 15 à 29 ans",Total - Genre,47,11.0
2022,Saskatchewan,"Total, 15 à 29 ans",Hommes+,47,12.0
2022,Saskatchewan,"Total, 15 à 29 ans",Femmes+,47,9.0
2022,Saskatchewan,15 à 19 ans,Total - Genre,47,5.0
2022,Saskatchewan,15 à 19 ans,Hommes+,47,6.0
2022,Saskatchewan,15 à 19 ans,Femmes+,47,4.0
2022,Saskatchewan,15 à 24 ans,Total - Genre,47,9.0
2022,Saskatchewan,15 à 24 ans,Hommes+,47,11.0
2022,Saskatchewan,15 à 24 ans,Femmes+,47,8.0
2022,Saskatchewan,18 à 24 ans,Total - Genre,47,13.0
2022,Saskatchewan,18 à 24 ans,Hommes+,47,14.0
2022,Saskatchewan,18 à 24 ans,Femmes+,47,11.0
2022,Saskatchewan,20 à 24 ans,Total - Genre,47,14.0
2022,Saskatchewan,20 à 24 ans,Hommes+,47,15.0
2022,Saskatchewan,20 à 24 ans,Femmes+,47,12.0
2022,Saskatchewan,25 à 29 ans,Total - Genre,47,14.0
2022,Saskatchewan,25 à 29 ans,Hommes+,47,15.0
2022,Saskatchewan,25 à 29 ans,Femmes+,47,12.0
2022,Alberta,"Total, 15 à 29 ans",Total - Genre,48,11.0
2022,Alberta,"Total, 15 à 29 ans",Hommes+,48,11.0
2022,Alberta,"Total, 15 à 29 ans",Femmes+,48,11.0
2022,Alberta,15 à 19 ans,Total - Genre,48,4.0
2022,Alberta,15 à 19 ans,Hommes+,48,6.0
2022,Alberta,15 à 19 ans,Femmes+,48,3.0
2022,Alberta,15 à 24 ans,Total - Genre,48,9.0
2022,Alberta,15 à 24 ans,Hommes+,48,9.0
2022,Alberta,15 à 24 ans,Femmes+,48,8.0
2022,Alberta,18 à 24 ans,Total - Genre,48,12.0
2022,Alberta,18 à 24 ans,Hommes+,48,12.0
2022,Alberta,18 à 24 ans,Femmes+,48,11.0
2022,Alberta,20 à 24 ans,Total - Genre,48,13.0
2022,Alberta,20 à 24 ans,Hommes+,48,13.0
2022,Alberta,20 à 24 ans,Femmes+,48,13.0
2022,Alberta,25 à 29 ans,Total - Genre,48,14.0
2022,Alberta,25 à 29 ans,Hommes+,48,13.0
2022,Alberta,25 à 29 ans,Femmes+,48,15.0
2022,Colombie-Britannique,"Total, 15 à 29 ans",Total - Genre,59,11.0
2022,Colombie-Britannique,"Total, 15 à 29 ans",Hommes+,59,12.0
2022,Colombie-Britannique,"Total, 15 à 29 ans",Femmes+,59,8.0
2022,Colombie-Britannique,15 à 19 ans,Total - Genre,59,6.0
2022,Colombie-Britannique,15 à 19 ans,Hommes+,59,9.0
2022,Colombie-Britannique,15 à 19 ans,Femmes+,59,4.0
2022,Colombie-Britannique,15 à 24 ans,Total - Genre,59,10.0
2022,Colombie-Britannique,15 à 24 ans,Hommes+,59,14.0
2022,Colombie-Britannique,15 à 24 ans,Femmes+,59,5.0
2022,Colombie-Britannique,18 à 24 ans,Total - Genre,59,12.0
2022,Colombie-Britannique,18 à 24 ans,Hommes+,59,17.0
2022,Colombie-Britannique,18 à 24 ans,Femmes+,59,6.0
2022,Colombie-Britannique,20 à 24 ans,Total - Genre,59,12.0
2022,Colombie-Britannique,20 à 24 ans,Hommes+,59,18.0
2022,Colombie-Britannique,20 à 24 ans,Femmes+,59,7.0
2022,Colombie-Britannique,25 à 29 ans,Total - Genre,59,12.0
2022,Colombie-Britannique,25 à 29 ans,Hommes+,59,11.0
2022,Colombie-Britannique,25 à 29 ans,Femmes+,59,13.0
2022,Yukon,"Total, 15 à 29 ans",Total - Genre,60,11.0
2022,Yukon,"Total, 15 à 29 ans",Hommes+,60,
2022,Yukon,"Total, 15 à 29 ans",Femmes+,60,12.0
2022,Yukon,15 à 19 ans,Total - Genre,60,
2022,Yukon,15 à 19 ans,Hommes+,60,
2022,Yukon,15 à 19 ans,Femmes+,60,
2022,Yukon,15 à 24 ans,Total - Genre,60,
2022,Yukon,15 à 24 ans,Hommes+,60,
2022,Yukon,15 à 24 ans,Femmes+,60,
2022,Yukon,18 à 24 ans,Total - Genre,60,
2022,Yukon,18 à 24 ans,Hommes+,60,
2022,Yukon,18 à 24 ans,Femmes+,60,
2022,Yukon,20 à 24 ans,Total - Genre,60,
2022,Yukon,20 à 24 ans,Hommes+,60,
2022,Yukon,20 à 24 ans,Femmes+,60,
2022,Yukon,25 à 29 ans,Total - Genre,60,17.0
2022,Yukon,25 à 29 ans,Hommes+,60,
2022,Yukon,25 à 29 ans,Femmes+,60,
2022,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Total - Genre,61,20.0
2022,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Hommes+,61,24.0
2022,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Femmes+,61,16.0
2022,Territoires du Nord-Ouest,15 à 19 ans,Total - Genre,61,19.0
2022,Territoires du Nord-Ouest,15 à 19 ans,Hommes+,61,
2022,Territoires du Nord-Ouest,15 à 19 ans,Femmes+,61,
2022,Territoires du Nord-Ouest,15 à 24 ans,Total - Genre,61,21.0
2022,Territoires du Nord-Ouest,15 à 24 ans,Hommes+,61,25.0
2022,Territoires du Nord-Ouest,15 à 24 ans,Femmes+,61,18.0
2022,Territoires du Nord-Ouest,18 à 24 ans,Total - Genre,61,28.0
2022,Territoires du Nord-Ouest,18 à 24 ans,Hommes+,61,31.0
2022,Territoires du Nord-Ouest,18 à 24 ans,Femmes+,61,23.0
2022,Territoires du Nord-Ouest,20 à 24 ans,Total - Genre,61,24.0
2022,Territoires du Nord-Ouest,20 à 24 ans,Hommes+,61,29.0
2022,Territoires du Nord-Ouest,20 à 24 ans,Femmes+,61,
2022,Territoires du Nord-Ouest,25 à 29 ans,Total - Genre,61,17.0
2022,Territoires du Nord-Ouest,25 à 29 ans,Hommes+,61,22.0
2022,Territoires du Nord-Ouest,25 à 29 ans,Femmes+,61,
2022,Nunavut,"Total, 15 à 29 ans",Total - Genre,62,34.0
2022,Nunavut,"Total, 15 à 29 ans",Hommes+,62,38.0
2022,Nunavut,"Total, 15 à 29 ans",Femmes+,62,29.0
2022,Nunavut,15 à 19 ans,Total - Genre,62,25.0
2022,Nunavut,15 à 19 ans,Hommes+,62,30.0
2022,Nunavut,15 à 19 ans,Femmes+,62,21.0
2022,Nunavut,15 à 24 ans,Total - Genre,62,35.0
2022,Nunavut,15 à 24 ans,Hommes+,62,37.0
2022,Nunavut,15 à 24 ans,Femmes+,62,32.0
2022,Nunavut,18 à 24 ans,Total - Genre,62,39.0
2022,Nunavut,18 à 24 ans,Hommes+,62,40.0
2022,Nunavut,18 à 24 ans,Femmes+,62,38.0
2022,Nunavut,20 à 24 ans,Total - Genre,62,43.0
2022,Nunavut,20 à 24 ans,Hommes+,62,44.0
2022,Nunavut,20 à 24 ans,Femmes+,62,41.0
2022,Nunavut,25 à 29 ans,Total - Genre,62,31.0
2022,Nunavut,25 à 29 ans,Hommes+,62,38.0
2022,Nunavut,25 à 29 ans,Femmes+,62,
2023,Canada,"Total, 15 à 29 ans",Hommes+,,11.0
2023,Canada,"Total, 15 à 29 ans",Femmes+,,10.0
2023,Canada,15 à 19 ans,Total - Genre,,6.0
2023,Canada,15 à 19 ans,Hommes+,,7.0
2023,Canada,15 à 19 ans,Femmes+,,4.0
2023,Canada,15 à 24 ans,Total - Genre,,9.0
2023,Canada,15 à 24 ans,Hommes+,,11.0
2023,Canada,15 à 24 ans,Femmes+,,7.0
2023,Canada,18 à 24 ans,Total - Genre,,11.0
2023,Canada,18 à 24 ans,Hommes+,,13.0
2023,Canada,18 à 24 ans,Femmes+,,9.0
2023,Canada,20 à 24 ans,Total - Genre,,12.0
2023,Canada,20 à 24 ans,Hommes+,,14.0
2023,Canada,20 à 24 ans,Femmes+,,10.0
2023,Canada,25 à 29 ans,Total - Genre,,13.0
2023,Canada,25 à 29 ans,Hommes+,,13.0
2023,Canada,25 à 29 ans,Femmes+,,14.0
2023,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Total - Genre,10,14.0
2023,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Hommes+,10,17.0
2023,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Femmes+,10,10.0
2023,Terre-Neuve-et-Labrador,15 à 19 ans,Total - Genre,10,7.0
2023,Terre-Neuve-et-Labrador,15 à 19 ans,Hommes+,10,10.0
2023,Terre-Neuve-et-Labrador,15 à 19 ans,Femmes+,10,
2023,Terre-Neuve-et-Labrador,15 à 24 ans,Total - Genre,10,11.0
2023,Terre-Neuve-et-Labrador,15 à 24 ans,Hommes+,10,15.0
2023,Terre-Neuve-et-Labrador,15 à 24 ans,Femmes+,10,8.0
2023,Terre-Neuve-et-Labrador,18 à 24 ans,Total - Genre,10,16.0
2023,Terre-Neuve-et-Labrador,18 à 24 ans,Hommes+,10,21.0
2023,Terre-Neuve-et-Labrador,18 à 24 ans,Femmes+,10,10.0
2023,Terre-Neuve-et-Labrador,20 à 24 ans,Total - Genre,10,16.0
2023,Terre-Neuve-et-Labrador,20 à 24 ans,Hommes+,10,19.0
2023,Terre-Neuve-et-Labrador,20 à 24 ans,Femmes+,10,12.0
2023,Terre-Neuve-et-Labrador,25 à 29 ans,Total - Genre,10,19.0
2023,Terre-Neuve-et-Labrador,25 à 29 ans,Hommes+,10,23.0
2023,Terre-Neuve-et-Labrador,25 à 29 ans,Femmes+,10,15.0
2023,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Total - Genre,11,15.0
2023,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Hommes+,11,18.0
2023,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Femmes+,11,11.0
2023,Île-du-Prince-Édouard,15 à 19 ans,Total - Genre,11,8.0
2023,Île-du-Prince-Édouard,15 à 19 ans,Hommes+,11,
2023,Île-du-Prince-Édouard,15 à 19 ans,Femmes+,11,
2023,Île-du-Prince-Édouard,15 à 24 ans,Total - Genre,11,13.0
2023,Île-du-Prince-Édouard,15 à 24 ans,Hommes+,11,14.0
2023,Île-du-Prince-Édouard,15 à 24 ans,Femmes+,11,12.0
2023,Île-du-Prince-Édouard,18 à 24 ans,Total - Genre,11,16.0
2023,Île-du-Prince-Édouard,18 à 24 ans,Hommes+,11,17.0
2023,Île-du-Prince-Édouard,18 à 24 ans,Femmes+,11,15.0
2023,Île-du-Prince-Édouard,20 à 24 ans,Total - Genre,11,16.0
2023,Île-du-Prince-Édouard,20 à 24 ans,Hommes+,11,18.0
2023,Île-du-Prince-Édouard,20 à 24 ans,Femmes+,11,14.0
2023,Île-du-Prince-Édouard,25 à 29 ans,Total - Genre,11,18.0
2023,Île-du-Prince-Édouard,25 à 29 ans,Hommes+,11,25.0
2023,Île-du-Prince-Édouard,25 à 29 ans,Femmes+,11,
2023,Nouvelle-Écosse,"Total, 15 à 29 ans",Total - Genre,12,11.0
2023,Nouvelle-Écosse,"Total, 15 à 29 ans",Hommes+,12,14.0
2023,Nouvelle-Écosse,"Total, 15 à 29 ans",Femmes+,12,8.0
2023,Nouvelle-Écosse,15 à 19 ans,Total - Genre,12,6.0
2023,Nouvelle-Écosse,15 à 19 ans,Hommes+,12,7.0
2023,Nouvelle-Écosse,15 à 19 ans,Femmes+,12,6.0
2023,Nouvelle-Écosse,15 à 24 ans,Total - Genre,12,11.0
2023,Nouvelle-Écosse,15 à 24 ans,Hommes+,12,13.0
