Year,Géographie,Groupe d'âge,Genre,Groupe autochtone,Niveau de scolarité atteint,Minorité visible,Status d'immigrant,GeoCode,Value
2019,"Lethbridge-Medicine Hat, Alberta",,,,,,,,62.0
2019,"Camrose-Drumheller, Alberta",,,,,,,,59.3
2019,"Calgary, Alberta",,,,,,,,67.9
2019,"Banff-Jasper-Rocky Mountain House et Athabasca-Grande Prairie-Peace River, Alberta",,,,,,,,69.1
2019,"Red Deer, Alberta",,,,,,,,64.2
2019,"Edmonton, Alberta",,,,,,,,67.0
2019,"Wood Buffalo-Cold Lake, Alberta",,,,,,,,73.5
2019,"Île de Vancouver et la côte, Colombie-Britannique",,,,,,,,57.2
2019,"Lower Mainland-Southwest, Colombie-Britannique",,,,,,,,65.4
2019,"Thompson-Okanagan, Colombie-Britannique",,,,,,,,61.0
2019,"Kootenay, Colombie-Britannique",,,,,,,,59.4
2019,"Cariboo, Colombie-Britannique",,,,,,,,63.3
2019,"Côte-nord et Nechako, Colombie-Britannique",,,,,,,,64.9
2019,"Nord-est, Colombie-Britannique",,,,,,,,70.9
2020,"Avalon Peninsula,  Terre-Neuve-et-Labrador",,,,,,,,53.5
2020,"Côte-sud-Burin Peninsula et Notre Dame-Central-Bonavista Bay,  Terre-Neuve-et-Labrador",,,,,,,,39.7
2020,"Côte-ouest-Northern Peninsula-Labrador,  Terre-Neuve-et-Labrador",,,,,,,,46.3
2020,"Cape Breton, Nouvelle-Écosse",,,,,,,,44.9
2020,"Côte-nord, Nouvelle-Écosse",,,,,,,,49.9
2020,"Annapolis Valley, Nouvelle-Écosse",,,,,,,,51.3
2020,"Sud, Nouvelle-Écosse",,,,,,,,48.6
2020,"Halifax, Nouvelle-Écosse",,,,,,,,61.2
2020,"Campbellton-Miramichi, Nouveau-Brunswick",,,,,,,,46.5
2020,"Moncton-Richibucto, Nouveau-Brunswick",,,,,,,,57.6
2020,"Saint John-St. Stephen, Nouveau-Brunswick",,,,,,,,55.5
2020,"Fredericton-Oromocto, Nouveau-Brunswick",,,,,,,,55.8
2020,"Edmundston-Woodstock, Nouveau-Brunswick",,,,,,,,55.1
2020,"Gaspésie-Îles-de-la-Madeleine, Québec",,,,,,,,40.5
2020,"Bas-Saint-Laurent, Québec",,,,,,,,51.9
2020,"Capitale-Nationale, Québec",,,,,,,,59.0
2020,"Chaudière-Appalaches, Québec",,,,,,,,63.1
2020,"Estrie, Quebec",,,,,,,,57.4
2020,"Centre-du-Québec, Québec",,,,,,,,58.8
2020,"Montérégie, Québec",,,,,,,,60.4
2020,"Montréal, Québec",,,,,,,,57.9
2020,"Laval, Québec",,,,,,,,58.4
2020,"Lanaudière, Québec",,,,,,,,63.1
2020,"Laurentides, Québec",,,,,,,,54.0
2020,"Outaouais, Québec",,,,,,,,57.8
2020,"Abitibi-Témiscamingue, Québec",,,,,,,,57.9
2020,"Mauricie, Quebec",,,,,,,,54.1
2020,"Saguenay-Lac-Saint-Jean, Québec",,,,,,,,53.7
2020,"Côte-Nord and Nord-du-Québec, Québec",,,,,,,,58.2
2020,"Ottawa, Ontario",,,,,,,,59.5
2020,"Kingston-Pembroke, Ontario",,,,,,,,51.6
2020,"Muskoka-Kawarthas, Ontario",,,,,,,,50.0
2020,"Toronto, Ontario",,,,,,,,58.9
2020,"Kitchener-Waterloo-Barrie, Ontario",,,,,,,,61.2
2020,"Hamilton-Niagara Peninsula, Ontario",,,,,,,,55.8
2020,"London, Ontario",,,,,,,,56.8
2020,"Windsor-Sarnia, Ontario",,,,,,,,48.9
2020,"Stratford-Bruce Peninsula, Ontario",,,,,,,,59.2
2020,"Nord-est, Ontario",,,,,,,,53.3
2020,"Nord-ouest, Ontario",,,,,,,,54.3
2020,"Sud-est, Manitoba",,,,,,,,60.5
2020,"Centre sud et Centre nord, Manitoba",,,,,,,,61.9
2020,"Sud-ouest, Manitoba",,,,,,,,60.1
2020,"Winnipeg, Manitoba",,,,,,,,60.9
2020,"Interlake, Manitoba",,,,,,,,55.3
2020,"Parklands et Nord, Manitoba",,,,,,,,58.4
2020,"Regina-Moose Mountain, Saskatchewan",,,,,,,,62.3
2020,"Swift Current-Moose Jaw, Saskatchewan",,,,,,,,63.2
2020,"Saskatoon-Biggar, Saskatchewan",,,,,,,,62.1
2020,"Yorkton-Melville, Saskatchewan",,,,,,,,58.6
2020,"Prince Albert et Nord, Saskatchewan",,,,,,,,60.2
2020,"Lethbridge-Medicine Hat, Alberta",,,,,,,,57.3
2020,"Camrose-Drumheller, Alberta",,,,,,,,56.9
2020,"Calgary, Alberta",,,,,,,,62.5
2020,"Banff-Jasper-Rocky Mountain House et Athabasca-Grande Prairie-Peace River, Alberta",,,,,,,,62.3
2020,"Red Deer, Alberta",,,,,,,,58.9
2020,"Edmonton, Alberta",,,,,,,,60.2
2020,"Wood Buffalo-Cold Lake, Alberta",,,,,,,,67.7
2020,"Île de Vancouver et la côte, Colombie-Britannique",,,,,,,,54.3
2020,"Lower Mainland-Southwest, Colombie-Britannique",,,,,,,,59.7
2020,"Thompson-Okanagan, Colombie-Britannique",,,,,,,,57.8
2020,"Kootenay, Colombie-Britannique",,,,,,,,56.5
2020,"Cariboo, Colombie-Britannique",,,,,,,,59.6
2020,"Côte-nord et Nechako, Colombie-Britannique",,,,,,,,59.4
2020,"Nord-est, Colombie-Britannique",,,,,,,,69.3
2021,"Avalon Peninsula,  Terre-Neuve-et-Labrador",,,,,,,,54.5
2021,"Côte-sud-Burin Peninsula et Notre Dame-Central-Bonavista Bay,  Terre-Neuve-et-Labrador",,,,,,,,41.7
2021,"Côte-ouest-Northern Peninsula-Labrador,  Terre-Neuve-et-Labrador",,,,,,,,49.4
2021,"Cape Breton, Nouvelle-Écosse",,,,,,,,45.2
2021,"Côte-nord, Nouvelle-Écosse",,,,,,,,54.3
2021,"Annapolis Valley, Nouvelle-Écosse",,,,,,,,55.1
2021,"Sud, Nouvelle-Écosse",,,,,,,,51.5
2021,"Halifax, Nouvelle-Écosse",,,,,,,,63.6
2021,"Campbellton-Miramichi, Nouveau-Brunswick",,,,,,,,46.1
2021,"Moncton-Richibucto, Nouveau-Brunswick",,,,,,,,60.1
2021,"Saint John-St. Stephen, Nouveau-Brunswick",,,,,,,,56.5
2021,"Fredericton-Oromocto, Nouveau-Brunswick",,,,,,,,59.4
2021,"Edmundston-Woodstock, Nouveau-Brunswick",,,,,,,,54.0
2021,"Gaspésie-Îles-de-la-Madeleine, Québec",,,,,,,,44.6
2021,"Bas-Saint-Laurent, Québec",,,,,,,,53.1
2021,"Capitale-Nationale, Québec",,,,,,,,61.1
2021,"Chaudière-Appalaches, Québec",,,,,,,,60.8
2021,"Estrie, Quebec",,,,,,,,57.9
2021,"Centre-du-Québec, Québec",,,,,,,,62.8
2021,"Montérégie, Québec",,,,,,,,61.9
2021,"Montréal, Québec",,,,,,,,61.5
2021,"Laval, Québec",,,,,,,,62.6
2021,"Lanaudière, Québec",,,,,,,,60.8
2021,"Laurentides, Québec",,,,,,,,60.6
2021,"Outaouais, Québec",,,,,,,,60.6
2021,"Abitibi-Témiscamingue, Québec",,,,,,,,61.5
2021,"Mauricie, Quebec",,,,,,,,53.2
2021,"Saguenay-Lac-Saint-Jean, Québec",,,,,,,,54.0
2021,"Côte-Nord and Nord-du-Québec, Québec",,,,,,,,58.0
2021,"Ottawa, Ontario",,,,,,,,61.3
2021,"Kingston-Pembroke, Ontario",,,,,,,,54.6
2021,"Muskoka-Kawarthas, Ontario",,,,,,,,50.7
2021,"Toronto, Ontario",,,,,,,,61.4
2021,"Kitchener-Waterloo-Barrie, Ontario",,,,,,,,62.9
2021,"Hamilton-Niagara Peninsula, Ontario",,,,,,,,58.6
2021,"London, Ontario",,,,,,,,60.6
2021,"Windsor-Sarnia, Ontario",,,,,,,,54.0
2021,"Stratford-Bruce Peninsula, Ontario",,,,,,,,60.1
2021,"Nord-est, Ontario",,,,,,,,53.1
2021,"Nord-ouest, Ontario",,,,,,,,56.7
2021,"Sud-est, Manitoba",,,,,,,,63.0
2021,"Centre sud et Centre nord, Manitoba",,,,,,,,62.1
2021,"Sud-ouest, Manitoba",,,,,,,,60.9
2021,"Winnipeg, Manitoba",,,,,,,,63.6
2021,"Interlake, Manitoba",,,,,,,,57.3
2021,"Parklands et Nord, Manitoba",,,,,,,,59.4
2021,"Regina-Moose Mountain, Saskatchewan",,,,,,,,64.6
2021,"Swift Current-Moose Jaw, Saskatchewan",,,,,,,,62.7
2021,"Saskatoon-Biggar, Saskatchewan",,,,,,,,63.3
2021,"Yorkton-Melville, Saskatchewan",,,,,,,,57.2
2021,"Prince Albert et Nord, Saskatchewan",,,,,,,,62.5
2021,"Lethbridge-Medicine Hat, Alberta",,,,,,,,58.0
2021,"Camrose-Drumheller, Alberta",,,,,,,,58.2
2021,"Calgary, Alberta",,,,,,,,64.2
2021,"Banff-Jasper-Rocky Mountain House et Athabasca-Grande Prairie-Peace River, Alberta",,,,,,,,65.3
2021,"Red Deer, Alberta",,,,,,,,61.4
2021,"Edmonton, Alberta",,,,,,,,64.5
2021,"Wood Buffalo-Cold Lake, Alberta",,,,,,,,68.5
2021,"Île de Vancouver et la côte, Colombie-Britannique",,,,,,,,55.8
2021,"Lower Mainland-Southwest, Colombie-Britannique",,,,,,,,63.8
2021,"Thompson-Okanagan, Colombie-Britannique",,,,,,,,58.2
2021,"Kootenay, Colombie-Britannique",,,,,,,,57.7
2021,"Cariboo, Colombie-Britannique",,,,,,,,62.3
2021,"Côte-nord et Nechako, Colombie-Britannique",,,,,,,,63.0
2021,"Nord-est, Colombie-Britannique",,,,,,,,68.5
2022,"Avalon Peninsula,  Terre-Neuve-et-Labrador",,,,,,,,57.7
2022,"Côte-sud-Burin Peninsula et Notre Dame-Central-Bonavista Bay,  Terre-Neuve-et-Labrador",,,,,,,,41.5
2022,"Côte-ouest-Northern Peninsula-Labrador,  Terre-Neuve-et-Labrador",,,,,,,,49.3
2022,"Cape Breton, Nouvelle-Écosse",,,,,,,,47.9
2022,"Côte-nord, Nouvelle-Écosse",,,,,,,,51.3
2022,"Annapolis Valley, Nouvelle-Écosse",,,,,,,,57.5
2022,"Sud, Nouvelle-Écosse",,,,,,,,51.4
2022,"Halifax, Nouvelle-Écosse",,,,,,,,64.4
2022,"Campbellton-Miramichi, Nouveau-Brunswick",,,,,,,,47.2
2022,"Moncton-Richibucto, Nouveau-Brunswick",,,,,,,,59.4
2022,"Saint John-St. Stephen, Nouveau-Brunswick",,,,,,,,57.1
2022,"Fredericton-Oromocto, Nouveau-Brunswick",,,,,,,,60.0
2022,"Edmundston-Woodstock, Nouveau-Brunswick",,,,,,,,55.4
2022,"Gaspésie-Îles-de-la-Madeleine, Québec",,,,,,,,44.8
2022,"Bas-Saint-Laurent, Québec",,,,,,,,54.3
2022,"Capitale-Nationale, Québec",,,,,,,,62.0
2022,"Chaudière-Appalaches, Québec",,,,,,,,64.5
2022,"Estrie, Quebec",,,,,,,,57.6
2022,"Centre-du-Québec, Québec",,,,,,,,61.7
2022,"Montérégie, Québec",,,,,,,,63.1
2022,"Montréal, Québec",,,,,,,,64.0
2022,"Laval, Québec",,,,,,,,61.4
2022,"Lanaudière, Québec",,,,,,,,64.4
2022,"Laurentides, Québec",,,,,,,,60.5
2022,"Outaouais, Québec",,,,,,,,63.4
2022,"Abitibi-Témiscamingue, Québec",,,,,,,,61.6
2022,"Mauricie, Quebec",,,,,,,,51.2
2022,"Saguenay-Lac-Saint-Jean, Québec",,,,,,,,54.8
2022,"Côte-Nord and Nord-du-Québec, Québec",,,,,,,,55.1
2022,"Ottawa, Ontario",,,,,,,,62.6
2022,"Kingston-Pembroke, Ontario",,,,,,,,58.3
2022,"Muskoka-Kawarthas, Ontario",,,,,,,,52.7
2022,"Toronto, Ontario",,,,,,,,63.2
2022,"Kitchener-Waterloo-Barrie, Ontario",,,,,,,,65.0
2022,"Hamilton-Niagara Peninsula, Ontario",,,,,,,,60.8
2022,"London, Ontario",,,,,,,,62.8
2022,"Windsor-Sarnia, Ontario",,,,,,,,55.3
2022,"Stratford-Bruce Peninsula, Ontario",,,,,,,,60.1
2022,"Nord-est, Ontario",,,,,,,,55.8
2022,"Nord-ouest, Ontario",,,,,,,,57.3
2022,"Sud-est, Manitoba",,,,,,,,64.5
2022,"Centre sud et Centre nord, Manitoba",,,,,,,,63.5
2022,"Sud-ouest, Manitoba",,,,,,,,62.2
2022,"Winnipeg, Manitoba",,,,,,,,65.0
2022,"Interlake, Manitoba",,,,,,,,57.4
2022,"Parklands et Nord, Manitoba",,,,,,,,59.2
2022,"Regina-Moose Mountain, Saskatchewan",,,,,,,,64.5
2022,"Swift Current-Moose Jaw, Saskatchewan",,,,,,,,62.6
2022,"Saskatoon-Biggar, Saskatchewan",,,,,,,,67.4
2022,"Yorkton-Melville, Saskatchewan",,,,,,,,61.3
2022,"Prince Albert et Nord, Saskatchewan",,,,,,,,61.8
2022,"Lethbridge-Medicine Hat, Alberta",,,,,,,,60.8
2022,"Camrose-Drumheller, Alberta",,,,,,,,61.7
2022,"Calgary, Alberta",,,,,,,,67.1
2022,"Banff-Jasper-Rocky Mountain House et Athabasca-Grande Prairie-Peace River, Alberta",,,,,,,,66.4
2022,"Red Deer, Alberta",,,,,,,,60.2
2022,"Edmonton, Alberta",,,,,,,,65.4
2022,"Wood Buffalo-Cold Lake, Alberta",,,,,,,,69.6
2022,"Île de Vancouver et la côte, Colombie-Britannique",,,,,,,,57.3
2022,"Lower Mainland-Southwest, Colombie-Britannique",,,,,,,,64.7
2022,"Thompson-Okanagan, Colombie-Britannique",,,,,,,,59.2
2022,"Kootenay, Colombie-Britannique",,,,,,,,57.3
2022,"Cariboo, Colombie-Britannique",,,,,,,,62.7
2022,"Côte-nord et Nechako, Colombie-Britannique",,,,,,,,60.7
2022,"Nord-est, Colombie-Britannique",,,,,,,,67.3
2023,"Avalon Peninsula,  Terre-Neuve-et-Labrador",,,,,,,,56.8
2023,"Côte-sud-Burin Peninsula et Notre Dame-Central-Bonavista Bay,  Terre-Neuve-et-Labrador",,,,,,,,43.0
2023,"Côte-ouest-Northern Peninsula-Labrador,  Terre-Neuve-et-Labrador",,,,,,,,50.1
2023,"Cape Breton, Nouvelle-Écosse",,,,,,,,44.9
2023,"Côte-nord, Nouvelle-Écosse",,,,,,,,52.2
2023,"Annapolis Valley, Nouvelle-Écosse",,,,,,,,57.6
2023,"Sud, Nouvelle-Écosse",,,,,,,,51.8
2023,"Halifax, Nouvelle-Écosse",,,,,,,,64.6
2023,"Campbellton-Miramichi, Nouveau-Brunswick",,,,,,,,48.1
2023,"Moncton-Richibucto, Nouveau-Brunswick",,,,,,,,60.2
2023,"Saint John-St. Stephen, Nouveau-Brunswick",,,,,,,,56.7
2023,"Fredericton-Oromocto, Nouveau-Brunswick",,,,,,,,59.6
2023,"Edmundston-Woodstock, Nouveau-Brunswick",,,,,,,,55.1
2023,"Gaspésie-Îles-de-la-Madeleine, Québec",,,,,,,,47.9
2023,"Bas-Saint-Laurent, Québec",,,,,,,,56.1
2023,"Capitale-Nationale, Québec",,,,,,,,64.0
2023,"Chaudière-Appalaches, Québec",,,,,,,,63.4
2023,"Estrie, Quebec",,,,,,,,56.7
2023,"Centre-du-Québec, Québec",,,,,,,,60.9
2023,"Montérégie, Québec",,,,,,,,63.6
2023,"Montréal, Québec",,,,,,,,64.0
2023,"Laval, Québec",,,,,,,,63.8
2023,"Lanaudière, Québec",,,,,,,,63.1
2023,"Laurentides, Québec",,,,,,,,64.9
2023,"Outaouais, Québec",,,,,,,,62.7
2023,"Abitibi-Témiscamingue, Québec",,,,,,,,60.6
2023,"Mauricie, Quebec",,,,,,,,53.7
2023,"Saguenay-Lac-Saint-Jean, Québec",,,,,,,,56.5
2023,"Côte-Nord and Nord-du-Québec, Québec",,,,,,,,58.2
2023,"Ottawa, Ontario",,,,,,,,64.3
2023,"Kingston-Pembroke, Ontario",,,,,,,,55.9
2023,"Muskoka-Kawarthas, Ontario",,,,,,,,54.3
2023,"Toronto, Ontario",,,,,,,,63.3
2023,"Kitchener-Waterloo-Barrie, Ontario",,,,,,,,66.1
2023,"Hamilton-Niagara Peninsula, Ontario",,,,,,,,59.9
2023,"London, Ontario",,,,,,,,61.7
2023,"Windsor-Sarnia, Ontario",,,,,,,,58.1
2023,"Stratford-Bruce Peninsula, Ontario",,,,,,,,57.0
2023,"Nord-est, Ontario",,,,,,,,54.5
2023,"Nord-ouest, Ontario",,,,,,,,58.9
2023,"Sud-est, Manitoba",,,,,,,,66.3
2023,"Centre sud et Centre nord, Manitoba",,,,,,,,65.3
2023,"Sud-ouest, Manitoba",,,,,,,,61.8
2023,"Winnipeg, Manitoba",,,,,,,,64.6
2023,"Interlake, Manitoba",,,,,,,,57.7
2023,"Parklands et Nord, Manitoba",,,,,,,,59.5
2023,"Regina-Moose Mountain, Saskatchewan",,,,,,,,64.6
2023,"Swift Current-Moose Jaw, Saskatchewan",,,,,,,,59.5
2023,"Saskatoon-Biggar, Saskatchewan",,,,,,,,66.7
2023,"Yorkton-Melville, Saskatchewan",,,,,,,,62.5
2023,"Prince Albert et Nord, Saskatchewan",,,,,,,,60.6
2023,"Lethbridge-Medicine Hat, Alberta",,,,,,,,61.8
2023,"Camrose-Drumheller, Alberta",,,,,,,,62.3
2023,"Calgary, Alberta",,,,,,,,66.1
2023,"Banff-Jasper-Rocky Mountain House et Athabasca-Grande Prairie-Peace River, Alberta",,,,,,,,67.0
2023,"Red Deer, Alberta",,,,,,,,60.0
2023,"Edmonton, Alberta",,,,,,,,65.7
2023,"Wood Buffalo-Cold Lake, Alberta",,,,,,,,70.3
2023,"Île de Vancouver et la côte, Colombie-Britannique",,,,,,,,57.3
2023,"Lower Mainland-Southwest, Colombie-Britannique",,,,,,,,64.9
2023,"Thompson-Okanagan, Colombie-Britannique",,,,,,,,58.2
2023,"Kootenay, Colombie-Britannique",,,,,,,,57.5
2023,"Cariboo, Colombie-Britannique",,,,,,,,59.2
2023,"Côte-nord et Nechako, Colombie-Britannique",,,,,,,,62.8
2023,"Nord-est, Colombie-Britannique",,,,,,,,65.2
2024,"Avalon Peninsula,  Terre-Neuve-et-Labrador",,,,,,,,56.7
2024,"Côte-sud-Burin Peninsula et Notre Dame-Central-Bonavista Bay,  Terre-Neuve-et-Labrador",,,,,,,,43.6
2024,"Côte-ouest-Northern Peninsula-Labrador,  Terre-Neuve-et-Labrador",,,,,,,,52.6
2024,"Cape Breton, Nouvelle-Écosse",,,,,,,,47.8
2024,"Côte-nord, Nouvelle-Écosse",,,,,,,,51.7
2024,"Annapolis Valley, Nouvelle-Écosse",,,,,,,,56.8
2024,"Sud, Nouvelle-Écosse",,,,,,,,48.8
2024,"Halifax, Nouvelle-Écosse",,,,,,,,65.1
2024,"Campbellton-Miramichi, Nouveau-Brunswick",,,,,,,,45.0
2024,"Moncton-Richibucto, Nouveau-Brunswick",,,,,,,,60.4
2024,"Saint John-St. Stephen, Nouveau-Brunswick",,,,,,,,58.7
2024,"Fredericton-Oromocto, Nouveau-Brunswick",,,,,,,,59.4
2024,"Edmundston-Woodstock, Nouveau-Brunswick",,,,,,,,54.7
2024,"Gaspésie-Îles-de-la-Madeleine, Québec",,,,,,,,47.0
2024,"Bas-Saint-Laurent, Québec",,,,,,,,58.0
2024,"Capitale-Nationale, Québec",,,,,,,,63.0
2024,"Chaudière-Appalaches, Québec",,,,,,,,64.4
2024,"Estrie, Quebec",,,,,,,,58.1
2024,"Centre-du-Québec, Québec",,,,,,,,61.0
2024,"Montérégie, Québec",,,,,,,,62.5
2024,"Montréal, Québec",,,,,,,,60.7
2024,"Laval, Québec",,,,,,,,63.2
2024,"Lanaudière, Québec",,,,,,,,62.6
2024,"Laurentides, Québec",,,,,,,,64.7
2024,"Outaouais, Québec",,,,,,,,62.3
2024,"Abitibi-Témiscamingue, Québec",,,,,,,,63.0
2024,"Mauricie, Quebec",,,,,,,,55.5
2024,"Saguenay-Lac-Saint-Jean, Québec",,,,,,,,55.1
2024,"Côte-Nord and Nord-du-Québec, Québec",,,,,,,,58.8
2024,"Ottawa, Ontario",,,,,,,,64.0
2024,"Kingston-Pembroke, Ontario",,,,,,,,54.2
2024,"Muskoka-Kawarthas, Ontario",,,,,,,,51.7
2024,"Toronto, Ontario",,,,,,,,61.6
2024,"Kitchener-Waterloo-Barrie, Ontario",,,,,,,,64.4
2024,"Hamilton-Niagara Peninsula, Ontario",,,,,,,,58.9
2024,"London, Ontario",,,,,,,,61.1
2024,"Windsor-Sarnia, Ontario",,,,,,,,57.9
2024,"Stratford-Bruce Peninsula, Ontario",,,,,,,,58.5
2024,"Nord-est, Ontario",,,,,,,,54.1
2024,"Nord-ouest, Ontario",,,,,,,,56.8
2024,"Sud-est, Manitoba",,,,,,,,65.6
2024,"Centre sud et Centre nord, Manitoba",,,,,,,,61.6
2024,"Sud-ouest, Manitoba",,,,,,,,63.7
2024,"Winnipeg, Manitoba",,,,,,,,63.9
2024,"Interlake, Manitoba",,,,,,,,57.6
2024,"Parklands et Nord, Manitoba",,,,,,,,57.8
2024,"Regina-Moose Mountain, Saskatchewan",,,,,,,,64.1
2024,"Swift Current-Moose Jaw, Saskatchewan",,,,,,,,60.4
2024,"Saskatoon-Biggar, Saskatchewan",,,,,,,,67.2
2024,"Yorkton-Melville, Saskatchewan",,,,,,,,56.1
2024,"Prince Albert et Nord, Saskatchewan",,,,,,,,60.7
2024,"Lethbridge-Medicine Hat, Alberta",,,,,,,,62.1
2024,"Camrose-Drumheller, Alberta",,,,,,,,61.8
2024,"Calgary, Alberta",,,,,,,,65.2
2024,"Banff-Jasper-Rocky Mountain House et Athabasca-Grande Prairie-Peace River, Alberta",,,,,,,,69.7
2024,"Red Deer, Alberta",,,,,,,,61.7
2024,"Edmonton, Alberta",,,,,,,,63.1
2024,"Wood Buffalo-Cold Lake, Alberta",,,,,,,,67.9
2024,"Île de Vancouver et la côte, Colombie-Britannique",,,,,,,,59.0
2024,"Lower Mainland-Southwest, Colombie-Britannique",,,,,,,,63.4
2024,"Thompson-Okanagan, Colombie-Britannique",,,,,,,,55.6
2024,"Kootenay, Colombie-Britannique",,,,,,,,58.4
2024,"Cariboo, Colombie-Britannique",,,,,,,,59.5
2024,"Côte-nord et Nechako, Colombie-Britannique",,,,,,,,65.7
2024,"Nord-est, Colombie-Britannique",,,,,,,,65.8
2025,"Avalon Peninsula,  Terre-Neuve-et-Labrador",,,,,,,,56.4
2025,"Côte-sud-Burin Peninsula et Notre Dame-Central-Bonavista Bay,  Terre-Neuve-et-Labrador",,,,,,,,42.1
2025,"Côte-ouest-Northern Peninsula-Labrador,  Terre-Neuve-et-Labrador",,,,,,,,52.6
2025,"Cape Breton, Nouvelle-Écosse",,,,,,,,48.0
2025,"Côte-nord, Nouvelle-Écosse",,,,,,,,52.0
2025,"Annapolis Valley, Nouvelle-Écosse",,,,,,,,53.5
2025,"Sud, Nouvelle-Écosse",,,,,,,,49.9
2025,"Halifax, Nouvelle-Écosse",,,,,,,,64.3
2025,"Campbellton-Miramichi, Nouveau-Brunswick",,,,,,,,48.7
2025,"Moncton-Richibucto, Nouveau-Brunswick",,,,,,,,60.4
2025,"Saint John-St. Stephen, Nouveau-Brunswick",,,,,,,,55.3
2025,"Fredericton-Oromocto, Nouveau-Brunswick",,,,,,,,59.4
2025,"Edmundston-Woodstock, Nouveau-Brunswick",,,,,,,,53.4
2025,"Gaspésie-Îles-de-la-Madeleine, Québec",,,,,,,,47.8
2025,"Bas-Saint-Laurent, Québec",,,,,,,,53.7
2025,"Capitale-Nationale, Québec",,,,,,,,63.9
2025,"Chaudière-Appalaches, Québec",,,,,,,,65.2
2025,"Estrie, Quebec",,,,,,,,56.8
2025,"Centre-du-Québec, Québec",,,,,,,,62.5
2025,"Montérégie, Québec",,,,,,,,62.1
2025,"Montréal, Québec",,,,,,,,61.7
2025,"Laval, Québec",,,,,,,,62.7
2025,"Lanaudière, Québec",,,,,,,,60.2
2025,"Laurentides, Québec",,,,,,,,63.5
2025,"Outaouais, Québec",,,,,,,,60.1
2025,"Abitibi-Témiscamingue, Québec",,,,,,,,58.8
2025,"Mauricie, Quebec",,,,,,,,57.8
2025,"Saguenay-Lac-Saint-Jean, Québec",,,,,,,,56.9
2025,"Côte-Nord and Nord-du-Québec, Québec",,,,,,,,58.0
2025,"Ottawa, Ontario",,,,,,,,61.9
2025,"Kingston-Pembroke, Ontario",,,,,,,,53.1
2025,"Muskoka-Kawarthas, Ontario",,,,,,,,50.0
2025,"Toronto, Ontario",,,,,,,,61.1
2025,"Kitchener-Waterloo-Barrie, Ontario",,,,,,,,63.2
2025,"Hamilton-Niagara Peninsula, Ontario",,,,,,,,59.1
2025,"London, Ontario",,,,,,,,60.7
2025,"Windsor-Sarnia, Ontario",,,,,,,,57.0
2025,"Stratford-Bruce Peninsula, Ontario",,,,,,,,57.5
2025,"Nord-est, Ontario",,,,,,,,55.1
2025,"Nord-ouest, Ontario",,,,,,,,58.3
2025,"Sud-est, Manitoba",,,,,,,,65.8
2025,"Centre sud et Centre nord, Manitoba",,,,,,,,61.4
2025,"Sud-ouest, Manitoba",,,,,,,,61.9
2025,"Winnipeg, Manitoba",,,,,,,,63.8
2025,"Interlake, Manitoba",,,,,,,,55.5
2025,"Parklands et Nord, Manitoba",,,,,,,,56.6
2025,"Regina-Moose Mountain, Saskatchewan",,,,,,,,65.2
2025,"Swift Current-Moose Jaw, Saskatchewan",,,,,,,,59.8
2025,"Saskatoon-Biggar, Saskatchewan",,,,,,,,65.8
2025,"Yorkton-Melville, Saskatchewan",,,,,,,,61.1
2025,"Prince Albert et Nord, Saskatchewan",,,,,,,,61.0
2025,"Lethbridge-Medicine Hat, Alberta",,,,,,,,59.4
2025,"Camrose-Drumheller, Alberta",,,,,,,,64.1
2025,"Calgary, Alberta",,,,,,,,64.5
2025,"Banff-Jasper-Rocky Mountain House et Athabasca-Grande Prairie-Peace River, Alberta",,,,,,,,65.2
2025,"Red Deer, Alberta",,,,,,,,64.2
2025,"Edmonton, Alberta",,,,,,,,63.2
2025,"Wood Buffalo-Cold Lake, Alberta",,,,,,,,68.7
2025,"Île de Vancouver et la côte, Colombie-Britannique",,,,,,,,58.5
2025,"Lower Mainland-Southwest, Colombie-Britannique",,,,,,,,62.8
2025,"Thompson-Okanagan, Colombie-Britannique",,,,,,,,56.3
2025,"Kootenay, Colombie-Britannique",,,,,,,,56.0
2025,"Cariboo, Colombie-Britannique",,,,,,,,55.7
2025,"Côte-nord et Nechako, Colombie-Britannique",,,,,,,,59.0
2025,"Nord-est, Colombie-Britannique",,,,,,,,67.7
2015,Canada,"Total, 15 ans et plus",Hommes+,,,,,,65.6
2015,Canada,"Total, 15 ans et plus",Femmes+,,,,,,57.4
2015,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Hommes+,,,,,10,55.7
2015,Terre-Neuve-et-Labrador,"Total, 15 ans et plus",Femmes+,,,,,10,51.8
2015,Île-du-Prince-Édouard,"Total, 15 ans et plus",Hommes+,,,,,11,63.3
2015,Île-du-Prince-Édouard,"Total, 15 ans et plus",Femmes+,,,,,11,58.4
2015,Nouvelle-Écosse,"Total, 15 ans et plus",Hommes+,,,,,12,59.4
2015,Nouvelle-Écosse,"Total, 15 ans et plus",Femmes+,,,,,12,54.9
2015,Nouveau-Brunswick,"Total, 15 ans et plus",Hommes+,,,,,13,58.6
2015,Nouveau-Brunswick,"Total, 15 ans et plus",Femmes+,,,,,13,54.6
2015,Québec,"Total, 15 ans et plus",Hommes+,,,,,24,63.3
2015,Québec,"Total, 15 ans et plus",Femmes+,,,,,24,56.6
2015,Ontario,"Total, 15 ans et plus",Hommes+,,,,,35,65.3
