Year,Géographie,Emplacement,Genre,Démographique and socio-économique,GeoCode,Value
2023,"Halifax, Nouvelle-Écosse",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),205,81.0
2023,"Halifax, Nouvelle-Écosse",Urbain,Hommes+,0 à 14 ans,205,76.8
2023,"Halifax, Nouvelle-Écosse",Urbain,Hommes+,15 à 64 ans,205,81.8
2023,"Halifax, Nouvelle-Écosse",Urbain,Hommes+,15 à 19 ans,205,75.3
2023,"Halifax, Nouvelle-Écosse",Urbain,Hommes+,20 à 24 ans,205,87.7
2023,"Halifax, Nouvelle-Écosse",Urbain,Hommes+,65 ans et plus,205,81.5
2023,"Halifax, Nouvelle-Écosse",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),205,81.6
2023,"Halifax, Nouvelle-Écosse",Urbain,Femmes+,0 à 14 ans,205,77.3
2023,"Halifax, Nouvelle-Écosse",Urbain,Femmes+,15 à 64 ans,205,81.9
2023,"Halifax, Nouvelle-Écosse",Urbain,Femmes+,15 à 19 ans,205,76.2
2023,"Halifax, Nouvelle-Écosse",Urbain,Femmes+,20 à 24 ans,205,88.3
2023,"Halifax, Nouvelle-Écosse",Urbain,Femmes+,65 ans et plus,205,83.7
2023,"Halifax, Nouvelle-Écosse",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),205,8.3
2023,"Halifax, Nouvelle-Écosse",Rurale,"Total, genre",0 à 14 ans,205,7.8
2023,"Halifax, Nouvelle-Écosse",Rurale,"Total, genre",15 à 64 ans,205,8.3
2023,"Halifax, Nouvelle-Écosse",Rurale,"Total, genre",15 à 19 ans,205,6.9
2023,"Halifax, Nouvelle-Écosse",Rurale,"Total, genre",20 à 24 ans,205,9.5
2023,"Halifax, Nouvelle-Écosse",Rurale,"Total, genre",65 ans et plus,205,8.7
2023,"Halifax, Nouvelle-Écosse",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),205,8.3
2023,"Halifax, Nouvelle-Écosse",Rurale,Hommes+,0 à 14 ans,205,8.0
2023,"Halifax, Nouvelle-Écosse",Rurale,Hommes+,15 à 64 ans,205,8.4
2023,"Halifax, Nouvelle-Écosse",Rurale,Hommes+,15 à 19 ans,205,7.0
2023,"Halifax, Nouvelle-Écosse",Rurale,Hommes+,20 à 24 ans,205,8.9
2023,"Halifax, Nouvelle-Écosse",Rurale,Hommes+,65 ans et plus,205,8.3
2023,"Halifax, Nouvelle-Écosse",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),205,8.3
2023,"Halifax, Nouvelle-Écosse",Rurale,Femmes+,0 à 14 ans,205,7.6
2023,"Halifax, Nouvelle-Écosse",Rurale,Femmes+,15 à 64 ans,205,8.2
2023,"Halifax, Nouvelle-Écosse",Rurale,Femmes+,15 à 19 ans,205,6.8
2023,"Halifax, Nouvelle-Écosse",Rurale,Femmes+,20 à 24 ans,205,10.0
2023,"Halifax, Nouvelle-Écosse",Rurale,Femmes+,65 ans et plus,205,9.2
2023,Nouveau-Brunswick,"Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),13,51.1
2023,Nouveau-Brunswick,"Total, emplacement","Total, genre",0 à 14 ans,13,47.8
2023,Nouveau-Brunswick,"Total, emplacement","Total, genre",15 à 64 ans,13,51.4
2023,Nouveau-Brunswick,"Total, emplacement","Total, genre",15 à 19 ans,13,48.1
2023,Nouveau-Brunswick,"Total, emplacement","Total, genre",20 à 24 ans,13,62.4
2023,Nouveau-Brunswick,"Total, emplacement","Total, genre",65 ans et plus,13,52.6
2023,Nouveau-Brunswick,"Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),13,50.3
2023,Nouveau-Brunswick,"Total, emplacement",Hommes+,0 à 14 ans,13,47.7
2023,Nouveau-Brunswick,"Total, emplacement",Hommes+,15 à 64 ans,13,51.2
2023,Nouveau-Brunswick,"Total, emplacement",Hommes+,15 à 19 ans,13,48.0
2023,Nouveau-Brunswick,"Total, emplacement",Hommes+,20 à 24 ans,13,61.8
2023,Nouveau-Brunswick,"Total, emplacement",Hommes+,65 ans et plus,13,49.3
2023,Nouveau-Brunswick,"Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),13,51.8
2023,Nouveau-Brunswick,"Total, emplacement",Femmes+,0 à 14 ans,13,47.9
2023,Nouveau-Brunswick,"Total, emplacement",Femmes+,15 à 64 ans,13,51.6
2023,Nouveau-Brunswick,"Total, emplacement",Femmes+,15 à 19 ans,13,48.0
2023,Nouveau-Brunswick,"Total, emplacement",Femmes+,20 à 24 ans,13,62.9
2023,Nouveau-Brunswick,"Total, emplacement",Femmes+,65 ans et plus,13,55.3
2023,Nouveau-Brunswick,Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),13,70.7
2023,Nouveau-Brunswick,Urbain,"Total, genre",0 à 14 ans,13,66.9
2023,Nouveau-Brunswick,Urbain,"Total, genre",15 à 64 ans,13,71.0
2023,Nouveau-Brunswick,Urbain,"Total, genre",15 à 19 ans,13,65.4
2023,Nouveau-Brunswick,Urbain,"Total, genre",20 à 24 ans,13,78.5
2023,Nouveau-Brunswick,Urbain,"Total, genre",65 ans et plus,13,72.7
2023,Nouveau-Brunswick,Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),13,70.6
2023,Nouveau-Brunswick,Urbain,Hommes+,0 à 14 ans,13,66.9
2023,Nouveau-Brunswick,Urbain,Hommes+,15 à 64 ans,13,71.4
2023,Nouveau-Brunswick,Urbain,Hommes+,15 à 19 ans,13,65.9
2023,Nouveau-Brunswick,Urbain,Hommes+,20 à 24 ans,13,78.3
2023,Nouveau-Brunswick,Urbain,Hommes+,65 ans et plus,13,71.0
2023,Nouveau-Brunswick,Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),13,70.9
2023,Nouveau-Brunswick,Urbain,Femmes+,0 à 14 ans,13,66.9
2023,Nouveau-Brunswick,Urbain,Femmes+,15 à 64 ans,13,70.7
2023,Nouveau-Brunswick,Urbain,Femmes+,15 à 19 ans,13,64.9
2023,Nouveau-Brunswick,Urbain,Femmes+,20 à 24 ans,13,78.6
2023,Nouveau-Brunswick,Urbain,Femmes+,65 ans et plus,13,74.0
2023,Nouveau-Brunswick,Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),13,5.6
2023,Nouveau-Brunswick,Rurale,"Total, genre",0 à 14 ans,13,5.3
2023,Nouveau-Brunswick,Rurale,"Total, genre",15 à 64 ans,13,5.5
2023,Nouveau-Brunswick,Rurale,"Total, genre",15 à 19 ans,13,5.4
2023,Nouveau-Brunswick,Rurale,"Total, genre",20 à 24 ans,13,6.5
2023,Nouveau-Brunswick,Rurale,"Total, genre",65 ans et plus,13,6.3
2023,Nouveau-Brunswick,Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),13,5.5
2023,Nouveau-Brunswick,Rurale,Hommes+,0 à 14 ans,13,5.2
2023,Nouveau-Brunswick,Rurale,Hommes+,15 à 64 ans,13,5.4
2023,Nouveau-Brunswick,Rurale,Hommes+,15 à 19 ans,13,5.2
2023,Nouveau-Brunswick,Rurale,Hommes+,20 à 24 ans,13,6.8
2023,Nouveau-Brunswick,Rurale,Hommes+,65 ans et plus,13,5.9
2023,Nouveau-Brunswick,Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),13,5.8
2023,Nouveau-Brunswick,Rurale,Femmes+,0 à 14 ans,13,5.2
2023,Nouveau-Brunswick,Rurale,Femmes+,15 à 64 ans,13,5.7
2023,Nouveau-Brunswick,Rurale,Femmes+,15 à 19 ans,13,5.7
2023,Nouveau-Brunswick,Rurale,Femmes+,20 à 24 ans,13,6.2
2023,Nouveau-Brunswick,Rurale,Femmes+,65 ans et plus,13,6.8
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),320,48.5
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement","Total, genre",0 à 14 ans,320,43.3
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement","Total, genre",15 à 64 ans,320,49.0
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement","Total, genre",15 à 19 ans,320,46.6
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement","Total, genre",20 à 24 ans,320,65.9
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement","Total, genre",65 ans et plus,320,51.0
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),320,47.5
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement",Hommes+,0 à 14 ans,320,43.2
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement",Hommes+,15 à 64 ans,320,48.8
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement",Hommes+,15 à 19 ans,320,46.3
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement",Hommes+,20 à 24 ans,320,64.9
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement",Hommes+,65 ans et plus,320,46.8
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),320,49.4
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement",Femmes+,0 à 14 ans,320,43.5
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement",Femmes+,15 à 64 ans,320,49.2
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement",Femmes+,15 à 19 ans,320,47.1
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement",Femmes+,20 à 24 ans,320,66.7
2023,"Fredericton, Nouveau-Brunswick","Total, emplacement",Femmes+,65 ans et plus,320,54.5
2023,"Fredericton, Nouveau-Brunswick",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),320,73.3
2023,"Fredericton, Nouveau-Brunswick",Urbain,"Total, genre",0 à 14 ans,320,69.7
2023,"Fredericton, Nouveau-Brunswick",Urbain,"Total, genre",15 à 64 ans,320,73.7
2023,"Fredericton, Nouveau-Brunswick",Urbain,"Total, genre",15 à 19 ans,320,70.0
2023,"Fredericton, Nouveau-Brunswick",Urbain,"Total, genre",20 à 24 ans,320,84.1
2023,"Fredericton, Nouveau-Brunswick",Urbain,"Total, genre",65 ans et plus,320,74.8
2023,"Fredericton, Nouveau-Brunswick",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),320,72.9
2023,"Fredericton, Nouveau-Brunswick",Urbain,Hommes+,0 à 14 ans,320,69.5
2023,"Fredericton, Nouveau-Brunswick",Urbain,Hommes+,15 à 64 ans,320,73.8
2023,"Fredericton, Nouveau-Brunswick",Urbain,Hommes+,15 à 19 ans,320,69.7
2023,"Fredericton, Nouveau-Brunswick",Urbain,Hommes+,20 à 24 ans,320,83.5
2023,"Fredericton, Nouveau-Brunswick",Urbain,Hommes+,65 ans et plus,320,72.1
2023,"Fredericton, Nouveau-Brunswick",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),320,73.6
2023,"Fredericton, Nouveau-Brunswick",Urbain,Femmes+,0 à 14 ans,320,69.8
2023,"Fredericton, Nouveau-Brunswick",Urbain,Femmes+,15 à 64 ans,320,73.5
2023,"Fredericton, Nouveau-Brunswick",Urbain,Femmes+,15 à 19 ans,320,70.3
2023,"Fredericton, Nouveau-Brunswick",Urbain,Femmes+,20 à 24 ans,320,84.7
2023,"Fredericton, Nouveau-Brunswick",Urbain,Femmes+,65 ans et plus,320,76.7
2023,"Fredericton, Nouveau-Brunswick",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),320,5.3
2023,"Fredericton, Nouveau-Brunswick",Rurale,"Total, genre",0 à 14 ans,320,4.8
2023,"Fredericton, Nouveau-Brunswick",Rurale,"Total, genre",15 à 64 ans,320,5.0
2023,"Fredericton, Nouveau-Brunswick",Rurale,"Total, genre",15 à 19 ans,320,5.1
2023,"Fredericton, Nouveau-Brunswick",Rurale,"Total, genre",20 à 24 ans,320,5.5
2023,"Fredericton, Nouveau-Brunswick",Rurale,"Total, genre",65 ans et plus,320,6.6
2023,"Fredericton, Nouveau-Brunswick",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),320,5.0
2023,"Fredericton, Nouveau-Brunswick",Rurale,Hommes+,0 à 14 ans,320,4.8
2023,"Fredericton, Nouveau-Brunswick",Rurale,Hommes+,15 à 64 ans,320,4.8
2023,"Fredericton, Nouveau-Brunswick",Rurale,Hommes+,15 à 19 ans,320,5.4
2023,"Fredericton, Nouveau-Brunswick",Rurale,Hommes+,20 à 24 ans,320,5.8
2023,"Fredericton, Nouveau-Brunswick",Rurale,Hommes+,65 ans et plus,320,6.2
2023,"Fredericton, Nouveau-Brunswick",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),320,5.6
2023,"Fredericton, Nouveau-Brunswick",Rurale,Femmes+,0 à 14 ans,320,4.9
2023,"Fredericton, Nouveau-Brunswick",Rurale,Femmes+,15 à 64 ans,320,5.3
2023,"Fredericton, Nouveau-Brunswick",Rurale,Femmes+,15 à 19 ans,320,4.7
2023,"Fredericton, Nouveau-Brunswick",Rurale,Femmes+,20 à 24 ans,320,5.8
2023,"Fredericton, Nouveau-Brunswick",Rurale,Femmes+,65 ans et plus,320,7.2
2023,"Moncton, Nouveau-Brunswick","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),305,63.2
2023,"Moncton, Nouveau-Brunswick","Total, emplacement","Total, genre",0 à 14 ans,305,60.2
2023,"Moncton, Nouveau-Brunswick","Total, emplacement","Total, genre",15 à 64 ans,305,63.4
2023,"Moncton, Nouveau-Brunswick","Total, emplacement","Total, genre",15 à 19 ans,305,62.2
2023,"Moncton, Nouveau-Brunswick","Total, emplacement","Total, genre",20 à 24 ans,305,73.0
2023,"Moncton, Nouveau-Brunswick","Total, emplacement","Total, genre",65 ans et plus,305,65.1
2023,"Moncton, Nouveau-Brunswick","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),305,62.5
2023,"Moncton, Nouveau-Brunswick","Total, emplacement",Hommes+,0 à 14 ans,305,60.3
2023,"Moncton, Nouveau-Brunswick","Total, emplacement",Hommes+,15 à 64 ans,305,63.1
2023,"Moncton, Nouveau-Brunswick","Total, emplacement",Hommes+,15 à 19 ans,305,61.6
2023,"Moncton, Nouveau-Brunswick","Total, emplacement",Hommes+,20 à 24 ans,305,72.5
2023,"Moncton, Nouveau-Brunswick","Total, emplacement",Hommes+,65 ans et plus,305,62.2
2023,"Moncton, Nouveau-Brunswick","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),305,64.0
2023,"Moncton, Nouveau-Brunswick","Total, emplacement",Femmes+,0 à 14 ans,305,60.2
2023,"Moncton, Nouveau-Brunswick","Total, emplacement",Femmes+,15 à 64 ans,305,63.8
2023,"Moncton, Nouveau-Brunswick","Total, emplacement",Femmes+,15 à 19 ans,305,62.7
2023,"Moncton, Nouveau-Brunswick","Total, emplacement",Femmes+,20 à 24 ans,305,73.4
2023,"Moncton, Nouveau-Brunswick","Total, emplacement",Femmes+,65 ans et plus,305,67.4
2023,"Moncton, Nouveau-Brunswick",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),305,80.5
2023,"Moncton, Nouveau-Brunswick",Urbain,"Total, genre",0 à 14 ans,305,76.7
2023,"Moncton, Nouveau-Brunswick",Urbain,"Total, genre",15 à 64 ans,305,80.3
2023,"Moncton, Nouveau-Brunswick",Urbain,"Total, genre",15 à 19 ans,305,77.3
2023,"Moncton, Nouveau-Brunswick",Urbain,"Total, genre",20 à 24 ans,305,85.3
2023,"Moncton, Nouveau-Brunswick",Urbain,"Total, genre",65 ans et plus,305,84.0
2023,"Moncton, Nouveau-Brunswick",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),305,80.4
2023,"Moncton, Nouveau-Brunswick",Urbain,Hommes+,0 à 14 ans,305,76.9
2023,"Moncton, Nouveau-Brunswick",Urbain,Hommes+,15 à 64 ans,305,80.6
2023,"Moncton, Nouveau-Brunswick",Urbain,Hommes+,15 à 19 ans,305,77.6
2023,"Moncton, Nouveau-Brunswick",Urbain,Hommes+,20 à 24 ans,305,85.6
2023,"Moncton, Nouveau-Brunswick",Urbain,Hommes+,65 ans et plus,305,83.1
2023,"Moncton, Nouveau-Brunswick",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),305,80.5
2023,"Moncton, Nouveau-Brunswick",Urbain,Femmes+,0 à 14 ans,305,76.6
2023,"Moncton, Nouveau-Brunswick",Urbain,Femmes+,15 à 64 ans,305,80.0
2023,"Moncton, Nouveau-Brunswick",Urbain,Femmes+,15 à 19 ans,305,77.1
2023,"Moncton, Nouveau-Brunswick",Urbain,Femmes+,20 à 24 ans,305,85.1
2023,"Moncton, Nouveau-Brunswick",Urbain,Femmes+,65 ans et plus,305,84.7
2023,"Moncton, Nouveau-Brunswick",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),305,2.7
2023,"Moncton, Nouveau-Brunswick",Rurale,"Total, genre",0 à 14 ans,305,2.0
2023,"Moncton, Nouveau-Brunswick",Rurale,"Total, genre",15 à 64 ans,305,2.4
2023,"Moncton, Nouveau-Brunswick",Rurale,"Total, genre",15 à 19 ans,305,2.1
2023,"Moncton, Nouveau-Brunswick",Rurale,"Total, genre",20 à 24 ans,305,3.1
2023,"Moncton, Nouveau-Brunswick",Rurale,"Total, genre",65 ans et plus,305,4.3
2023,"Moncton, Nouveau-Brunswick",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),305,2.5
2023,"Moncton, Nouveau-Brunswick",Rurale,Hommes+,0 à 14 ans,305,2.0
2023,"Moncton, Nouveau-Brunswick",Rurale,Hommes+,15 à 64 ans,305,2.1
2023,"Moncton, Nouveau-Brunswick",Rurale,Hommes+,15 à 19 ans,305,1.7
2023,"Moncton, Nouveau-Brunswick",Rurale,Hommes+,20 à 24 ans,305,3.8
2023,"Moncton, Nouveau-Brunswick",Rurale,Hommes+,65 ans et plus,305,3.9
2023,"Moncton, Nouveau-Brunswick",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),305,3.0
2023,"Moncton, Nouveau-Brunswick",Rurale,Femmes+,0 à 14 ans,305,2.1
2023,"Moncton, Nouveau-Brunswick",Rurale,Femmes+,15 à 64 ans,305,2.6
2023,"Moncton, Nouveau-Brunswick",Rurale,Femmes+,15 à 19 ans,305,2.6
2023,"Moncton, Nouveau-Brunswick",Rurale,Femmes+,20 à 24 ans,305,3.0
2023,"Moncton, Nouveau-Brunswick",Rurale,Femmes+,65 ans et plus,305,4.8
2023,"Saint John, Nouveau-Brunswick","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),310,42.2
2023,"Saint John, Nouveau-Brunswick","Total, emplacement","Total, genre",0 à 14 ans,310,39.9
2023,"Saint John, Nouveau-Brunswick","Total, emplacement","Total, genre",15 à 64 ans,310,42.7
2023,"Saint John, Nouveau-Brunswick","Total, emplacement","Total, genre",15 à 19 ans,310,36.6
2023,"Saint John, Nouveau-Brunswick","Total, emplacement","Total, genre",20 à 24 ans,310,50.0
2023,"Saint John, Nouveau-Brunswick","Total, emplacement","Total, genre",65 ans et plus,310,42.3
2023,"Saint John, Nouveau-Brunswick","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),310,41.6
2023,"Saint John, Nouveau-Brunswick","Total, emplacement",Hommes+,0 à 14 ans,310,39.9
2023,"Saint John, Nouveau-Brunswick","Total, emplacement",Hommes+,15 à 64 ans,310,42.6
2023,"Saint John, Nouveau-Brunswick","Total, emplacement",Hommes+,15 à 19 ans,310,37.2
2023,"Saint John, Nouveau-Brunswick","Total, emplacement",Hommes+,20 à 24 ans,310,49.9
2023,"Saint John, Nouveau-Brunswick","Total, emplacement",Hommes+,65 ans et plus,310,39.8
2023,"Saint John, Nouveau-Brunswick","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),310,42.7
2023,"Saint John, Nouveau-Brunswick","Total, emplacement",Femmes+,0 à 14 ans,310,39.9
2023,"Saint John, Nouveau-Brunswick","Total, emplacement",Femmes+,15 à 64 ans,310,42.8
2023,"Saint John, Nouveau-Brunswick","Total, emplacement",Femmes+,15 à 19 ans,310,36.0
2023,"Saint John, Nouveau-Brunswick","Total, emplacement",Femmes+,20 à 24 ans,310,50.4
2023,"Saint John, Nouveau-Brunswick","Total, emplacement",Femmes+,65 ans et plus,310,44.4
2023,"Saint John, Nouveau-Brunswick",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),310,55.5
2023,"Saint John, Nouveau-Brunswick",Urbain,"Total, genre",0 à 14 ans,310,52.1
2023,"Saint John, Nouveau-Brunswick",Urbain,"Total, genre",15 à 64 ans,310,56.3
2023,"Saint John, Nouveau-Brunswick",Urbain,"Total, genre",15 à 19 ans,310,46.7
2023,"Saint John, Nouveau-Brunswick",Urbain,"Total, genre",20 à 24 ans,310,62.5
2023,"Saint John, Nouveau-Brunswick",Urbain,"Total, genre",65 ans et plus,310,55.7
2023,"Saint John, Nouveau-Brunswick",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),310,55.4
2023,"Saint John, Nouveau-Brunswick",Urbain,Hommes+,0 à 14 ans,310,52.0
2023,"Saint John, Nouveau-Brunswick",Urbain,Hommes+,15 à 64 ans,310,56.6
2023,"Saint John, Nouveau-Brunswick",Urbain,Hommes+,15 à 19 ans,310,47.9
2023,"Saint John, Nouveau-Brunswick",Urbain,Hommes+,20 à 24 ans,310,62.5
2023,"Saint John, Nouveau-Brunswick",Urbain,Hommes+,65 ans et plus,310,54.2
2023,"Saint John, Nouveau-Brunswick",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),310,55.6
2023,"Saint John, Nouveau-Brunswick",Urbain,Femmes+,0 à 14 ans,310,52.1
2023,"Saint John, Nouveau-Brunswick",Urbain,Femmes+,15 à 64 ans,310,55.9
2023,"Saint John, Nouveau-Brunswick",Urbain,Femmes+,15 à 19 ans,310,45.5
2023,"Saint John, Nouveau-Brunswick",Urbain,Femmes+,20 à 24 ans,310,62.4
2023,"Saint John, Nouveau-Brunswick",Urbain,Femmes+,65 ans et plus,310,56.9
2023,"Saint John, Nouveau-Brunswick",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),310,9.1
2023,"Saint John, Nouveau-Brunswick",Rurale,"Total, genre",0 à 14 ans,310,9.0
2023,"Saint John, Nouveau-Brunswick",Rurale,"Total, genre",15 à 64 ans,310,9.4
2023,"Saint John, Nouveau-Brunswick",Rurale,"Total, genre",15 à 19 ans,310,9.7
2023,"Saint John, Nouveau-Brunswick",Rurale,"Total, genre",20 à 24 ans,310,10.8
2023,"Saint John, Nouveau-Brunswick",Rurale,"Total, genre",65 ans et plus,310,8.4
2023,"Saint John, Nouveau-Brunswick",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),310,9.0
2023,"Saint John, Nouveau-Brunswick",Rurale,Hommes+,0 à 14 ans,310,9.1
2023,"Saint John, Nouveau-Brunswick",Rurale,Hommes+,15 à 64 ans,310,9.4
2023,"Saint John, Nouveau-Brunswick",Rurale,Hommes+,15 à 19 ans,310,9.9
2023,"Saint John, Nouveau-Brunswick",Rurale,Hommes+,20 à 24 ans,310,12.0
2023,"Saint John, Nouveau-Brunswick",Rurale,Hommes+,65 ans et plus,310,7.8
2023,"Saint John, Nouveau-Brunswick",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),310,9.2
2023,"Saint John, Nouveau-Brunswick",Rurale,Femmes+,0 à 14 ans,310,9.2
2023,"Saint John, Nouveau-Brunswick",Rurale,Femmes+,15 à 64 ans,310,9.4
2023,"Saint John, Nouveau-Brunswick",Rurale,Femmes+,15 à 19 ans,310,10.1
2023,"Saint John, Nouveau-Brunswick",Rurale,Femmes+,20 à 24 ans,310,9.4
