Year,Units,Géographie,Type de famille économique,GeoCode,Value
2015,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Personnes non âgées hors famille économique,,37900.0
2015,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Hommes non âgés hors famille économique,,42200.0
2015,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Femmes non âgées hors famille économique,,31600.0
2015,Dollars constants de 2023,"Toronto, Ontario",Familles économiques et personnes hors famille économique,,72300.0
2015,Dollars constants de 2023,"Toronto, Ontario",Familles économiques,,102700.0
2015,Dollars constants de 2023,"Toronto, Ontario",Familles de personnes âgées,,79100.0
2015,Dollars constants de 2023,"Toronto, Ontario",Couples de personnes âgées,,76100.0
2015,Dollars constants de 2023,"Toronto, Ontario",Autres familles de personnes âgées,,100700.0
2015,Dollars constants de 2023,"Toronto, Ontario",Familles de personnes non âgées,,106400.0
2015,Dollars constants de 2023,"Toronto, Ontario",Couples,,88700.0
2015,Dollars constants de 2023,"Toronto, Ontario",Couples avec des enfants,,115800.0
2015,Dollars constants de 2023,"Toronto, Ontario",Couples avec d'autres personnes apparentées,,156700.0
2015,Dollars constants de 2023,"Toronto, Ontario",Familles monoparentales,,53300.0
2015,Dollars constants de 2023,"Toronto, Ontario",Familles monoparentales ayant un homme à leur tête,,
2015,Dollars constants de 2023,"Toronto, Ontario",Familles monoparentales ayant une femme à leur tête,,52000.0
2015,Dollars constants de 2023,"Toronto, Ontario",Autres familles de personnes non âgées,,87400.0
2015,Dollars constants de 2023,"Toronto, Ontario",Personnes hors famille économique,,33700.0
2015,Dollars constants de 2023,"Toronto, Ontario",Personnes âgées hors famille économique,,33900.0
2015,Dollars constants de 2023,"Toronto, Ontario",Hommes âgés hors famille économique,,38700.0
2015,Dollars constants de 2023,"Toronto, Ontario",Femmes âgées hors famille économique,,33700.0
2015,Dollars constants de 2023,"Toronto, Ontario",Personnes non âgées hors famille économique,,32400.0
2015,Dollars constants de 2023,"Toronto, Ontario",Hommes non âgés hors famille économique,,42200.0
2015,Dollars constants de 2023,"Toronto, Ontario",Femmes non âgées hors famille économique,,31000.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Familles économiques et personnes hors famille économique,,69100.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Familles économiques,,94900.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Familles de personnes âgées,,81700.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Couples de personnes âgées,,77300.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Autres familles de personnes âgées,,95000.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Familles de personnes non âgées,,99700.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Couples,,91400.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Couples avec des enfants,,107500.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Couples avec d'autres personnes apparentées,,146500.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Familles monoparentales,,49300.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Familles monoparentales ayant un homme à leur tête,,
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Familles monoparentales ayant une femme à leur tête,,46500.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Autres familles de personnes non âgées,,80300.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Personnes hors famille économique,,38200.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Personnes âgées hors famille économique,,36300.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Hommes âgés hors famille économique,,43000.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Femmes âgées hors famille économique,,32600.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Personnes non âgées hors famille économique,,38900.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Hommes non âgés hors famille économique,,40700.0
2015,Dollars constants de 2023,"Winnipeg, Manitoba",Femmes non âgées hors famille économique,,37500.0
2015,Dollars constants de 2023,"Calgary, Alberta",Familles économiques et personnes hors famille économique,,88700.0
2015,Dollars constants de 2023,"Calgary, Alberta",Familles économiques,,121500.0
2015,Dollars constants de 2023,"Calgary, Alberta",Familles de personnes âgées,,91600.0
2015,Dollars constants de 2023,"Calgary, Alberta",Couples de personnes âgées,,91400.0
2015,Dollars constants de 2023,"Calgary, Alberta",Autres familles de personnes âgées,,
2015,Dollars constants de 2023,"Calgary, Alberta",Familles de personnes non âgées,,124100.0
2015,Dollars constants de 2023,"Calgary, Alberta",Couples,,134000.0
2015,Dollars constants de 2023,"Calgary, Alberta",Couples avec des enfants,,135100.0
2015,Dollars constants de 2023,"Calgary, Alberta",Couples avec d'autres personnes apparentées,,162800.0
2015,Dollars constants de 2023,"Calgary, Alberta",Familles monoparentales,,80800.0
2015,Dollars constants de 2023,"Calgary, Alberta",Familles monoparentales ayant un homme à leur tête,,
2015,Dollars constants de 2023,"Calgary, Alberta",Familles monoparentales ayant une femme à leur tête,,80800.0
2015,Dollars constants de 2023,"Calgary, Alberta",Autres familles de personnes non âgées,,83200.0
2015,Dollars constants de 2023,"Calgary, Alberta",Personnes hors famille économique,,47900.0
2015,Dollars constants de 2023,"Calgary, Alberta",Personnes âgées hors famille économique,,40900.0
2015,Dollars constants de 2023,"Calgary, Alberta",Hommes âgés hors famille économique,,
2015,Dollars constants de 2023,"Calgary, Alberta",Femmes âgées hors famille économique,,35600.0
2015,Dollars constants de 2023,"Calgary, Alberta",Personnes non âgées hors famille économique,,48900.0
2015,Dollars constants de 2023,"Calgary, Alberta",Hommes non âgés hors famille économique,,53800.0
2015,Dollars constants de 2023,"Calgary, Alberta",Femmes non âgées hors famille économique,,43100.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Familles économiques et personnes hors famille économique,,94600.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Familles économiques,,124900.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Familles de personnes âgées,,88900.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Couples de personnes âgées,,86100.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Autres familles de personnes âgées,,
2015,Dollars constants de 2023,"Edmonton, Alberta",Familles de personnes non âgées,,129200.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Couples,,123800.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Couples avec des enfants,,126200.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Couples avec d'autres personnes apparentées,,195400.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Familles monoparentales,,56800.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Familles monoparentales ayant un homme à leur tête,,
2015,Dollars constants de 2023,"Edmonton, Alberta",Familles monoparentales ayant une femme à leur tête,,
2015,Dollars constants de 2023,"Edmonton, Alberta",Autres familles de personnes non âgées,,120200.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Personnes hors famille économique,,49400.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Personnes âgées hors famille économique,,43400.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Hommes âgés hors famille économique,,
2015,Dollars constants de 2023,"Edmonton, Alberta",Femmes âgées hors famille économique,,42600.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Personnes non âgées hors famille économique,,52500.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Hommes non âgés hors famille économique,,54100.0
2015,Dollars constants de 2023,"Edmonton, Alberta",Femmes non âgées hors famille économique,,47600.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles économiques et personnes hors famille économique,,73600.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles économiques,,110700.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles de personnes âgées,,78500.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Couples de personnes âgées,,79700.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Autres familles de personnes âgées,,
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles de personnes non âgées,,115700.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Couples,,111700.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Couples avec des enfants,,127100.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Couples avec d'autres personnes apparentées,,150400.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles monoparentales,,79100.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles monoparentales ayant un homme à leur tête,,
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles monoparentales ayant une femme à leur tête,,65200.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Autres familles de personnes non âgées,,76100.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Personnes hors famille économique,,30700.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Personnes âgées hors famille économique,,29900.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Hommes âgés hors famille économique,,25600.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Femmes âgées hors famille économique,,30800.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Personnes non âgées hors famille économique,,31300.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Hommes non âgés hors famille économique,,32100.0
2015,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Femmes non âgées hors famille économique,,31300.0
2016,Dollars constants de 2023,Canada,Familles économiques,,96500.0
2016,Dollars constants de 2023,Canada,Familles de personnes âgées,,71000.0
2016,Dollars constants de 2023,Canada,Couples de personnes âgées,,69700.0
2016,Dollars constants de 2023,Canada,Autres familles de personnes âgées,,77800.0
2016,Dollars constants de 2023,Canada,Familles de personnes non âgées,,104300.0
2016,Dollars constants de 2023,Canada,Couples,,93300.0
2016,Dollars constants de 2023,Canada,Couples avec des enfants,,115900.0
2016,Dollars constants de 2023,Canada,Couples avec d'autres personnes apparentées,,142900.0
2016,Dollars constants de 2023,Canada,Familles monoparentales,,55300.0
2016,Dollars constants de 2023,Canada,Familles monoparentales ayant un homme à leur tête,,66900.0
2016,Dollars constants de 2023,Canada,Familles monoparentales ayant une femme à leur tête,,50700.0
2016,Dollars constants de 2023,Canada,Autres familles de personnes non âgées,,86000.0
2016,Dollars constants de 2023,Canada,Personnes hors famille économique,,35400.0
2016,Dollars constants de 2023,Canada,Personnes âgées hors famille économique,,32200.0
2016,Dollars constants de 2023,Canada,Hommes âgés hors famille économique,,33600.0
2016,Dollars constants de 2023,Canada,Femmes âgées hors famille économique,,31700.0
2016,Dollars constants de 2023,Canada,Personnes non âgées hors famille économique,,37100.0
2016,Dollars constants de 2023,Canada,Hommes non âgés hors famille économique,,39400.0
2016,Dollars constants de 2023,Canada,Femmes non âgées hors famille économique,,34300.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Familles économiques et personnes hors famille économique,,62400.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Familles économiques,,83900.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Familles de personnes âgées,,63900.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Couples de personnes âgées,,62500.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Autres familles de personnes âgées,,75800.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Familles de personnes non âgées,,92600.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Couples,,87000.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Couples avec des enfants,,110600.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Couples avec d'autres personnes apparentées,,122200.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Familles monoparentales,,53300.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Familles monoparentales ayant un homme à leur tête,,56600.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Familles monoparentales ayant une femme à leur tête,,52100.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Autres familles de personnes non âgées,,78700.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Personnes hors famille économique,,31500.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Personnes âgées hors famille économique,,30000.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Hommes âgés hors famille économique,,31200.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Femmes âgées hors famille économique,,29700.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Personnes non âgées hors famille économique,,32700.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Hommes non âgés hors famille économique,,33200.0
2016,Dollars constants de 2023,Provinces de l'Atlantique,Femmes non âgées hors famille économique,,32300.0
2016,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles économiques et personnes hors famille économique,10,68800.0
2016,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles économiques,10,88500.0
2016,Dollars constants de 2023,Terre-Neuve-et-Labrador,Familles de personnes âgées,10,56100.0
