Year,Géographie,Genre,Groupe d'âge,GeoCode,Value
2020,Île-du-Prince-Édouard,Femmes+,15 à 24 ans,11,17.39
2020,Île-du-Prince-Édouard,Femmes+,15 ans et plus,11,24.68
2020,Île-du-Prince-Édouard,Femmes+,25 à 44 ans,11,30.43
2020,Île-du-Prince-Édouard,Femmes+,25 à 54 ans,11,29.41
2020,Île-du-Prince-Édouard,Femmes+,25 ans et plus,11,24.53
2020,Île-du-Prince-Édouard,Femmes+,45 ans et plus,11,23.33
2020,Île-du-Prince-Édouard,Femmes+,55 à 64 ans,11,16.67
2020,Île-du-Prince-Édouard,Femmes+,55 ans et plus,11,15.0
2020,Île-du-Prince-Édouard,Femmes+,65 ans et plus,11,0.0
2020,Québec,Hommes+,15 à 24 ans,24,9.06
2020,Québec,Hommes+,15 ans et plus,24,18.54
2020,Québec,Hommes+,25 à 44 ans,24,33.58
2020,Québec,Hommes+,25 à 54 ans,24,34.95
2020,Québec,Hommes+,25 ans et plus,24,25.23
2020,Québec,Hommes+,45 ans et plus,24,18.95
2020,Québec,Hommes+,55 à 64 ans,24,13.99
2020,Québec,Hommes+,55 ans et plus,24,14.44
2020,Québec,Hommes+,65 ans et plus,24,4.4
2020,Québec,Total - Genre,15 à 24 ans,24,8.14
2020,Québec,Total - Genre,15 ans et plus,24,15.95
2020,Québec,Total - Genre,25 à 44 ans,24,25.1
2020,Québec,Total - Genre,25 à 54 ans,24,26.23
2020,Québec,Total - Genre,25 ans et plus,24,20.95
2020,Québec,Total - Genre,45 ans et plus,24,18.27
2020,Québec,Total - Genre,55 à 64 ans,24,17.57
2020,Québec,Total - Genre,55 ans et plus,24,13.59
2020,Québec,Total - Genre,65 ans et plus,24,3.37
2020,Québec,Femmes+,15 à 24 ans,24,6.17
2020,Québec,Femmes+,15 ans et plus,24,14.35
2020,Québec,Femmes+,25 à 44 ans,24,20.79
2020,Québec,Femmes+,25 à 54 ans,24,22.4
2020,Québec,Femmes+,25 ans et plus,24,18.65
2020,Québec,Femmes+,45 ans et plus,24,16.98
2020,Québec,Femmes+,55 à 64 ans,24,15.84
2020,Québec,Femmes+,55 ans et plus,24,12.64
2020,Québec,Femmes+,65 ans et plus,24,0.0
2020,Saskatchewan,Hommes+,15 à 24 ans,47,26.13
2020,Saskatchewan,Hommes+,15 ans et plus,47,30.4
2020,Saskatchewan,Hommes+,25 à 44 ans,47,46.25
2020,Saskatchewan,Hommes+,25 à 54 ans,47,48.57
2020,Saskatchewan,Hommes+,25 ans et plus,47,31.19
2020,Saskatchewan,Hommes+,45 ans et plus,47,15.94
2020,Saskatchewan,Hommes+,55 à 64 ans,47,11.76
2020,Saskatchewan,Hommes+,55 ans et plus,47,7.96
2020,Saskatchewan,Hommes+,65 ans et plus,47,0.0
2020,Saskatchewan,Total - Genre,15 à 24 ans,47,26.01
2020,Saskatchewan,Total - Genre,15 ans et plus,47,25.63
2020,Saskatchewan,Total - Genre,25 à 44 ans,47,34.49
2020,Saskatchewan,Total - Genre,25 à 54 ans,47,33.42
2020,Saskatchewan,Total - Genre,25 ans et plus,47,25.48
2020,Saskatchewan,Total - Genre,45 ans et plus,47,19.07
2020,Saskatchewan,Total - Genre,55 à 64 ans,47,17.39
2020,Saskatchewan,Total - Genre,55 ans et plus,47,11.87
2020,Saskatchewan,Total - Genre,65 ans et plus,47,4.27
2020,Saskatchewan,Femmes+,15 à 24 ans,47,24.84
2020,Saskatchewan,Femmes+,15 ans et plus,47,23.14
2020,Saskatchewan,Femmes+,25 à 44 ans,47,28.02
2020,Saskatchewan,Femmes+,25 à 54 ans,47,26.62
2020,Saskatchewan,Femmes+,25 ans et plus,47,22.76
2020,Saskatchewan,Femmes+,45 ans et plus,47,17.2
2020,Saskatchewan,Femmes+,55 à 64 ans,47,13.76
2020,Saskatchewan,Femmes+,55 ans et plus,47,10.91
2020,Saskatchewan,Femmes+,65 ans et plus,47,0.0
2021,Alberta,Hommes+,15 à 24 ans,48,24.86
2021,Alberta,Hommes+,15 ans et plus,48,32.93
2021,Alberta,Hommes+,25 à 44 ans,48,49.41
2021,Alberta,Hommes+,25 à 54 ans,48,49.11
2021,Alberta,Hommes+,25 ans et plus,48,38.1
2021,Alberta,Hommes+,45 ans et plus,48,29.64
2021,Alberta,Hommes+,55 à 64 ans,48,30.21
2021,Alberta,Hommes+,55 ans et plus,48,22.87
2021,Alberta,Hommes+,65 ans et plus,48,8.52
2021,Alberta,Total - Genre,15 à 24 ans,48,20.47
2021,Alberta,Total - Genre,15 ans et plus,48,26.36
2021,Alberta,Total - Genre,25 à 44 ans,48,32.42
2021,Alberta,Total - Genre,25 à 54 ans,48,32.64
2021,Alberta,Total - Genre,25 ans et plus,48,28.94
2021,Alberta,Total - Genre,45 ans et plus,48,25.93
2021,Alberta,Total - Genre,55 à 64 ans,48,25.49
2021,Alberta,Total - Genre,55 ans et plus,48,22.34
2021,Alberta,Total - Genre,65 ans et plus,48,8.42
2021,Alberta,Femmes+,15 à 24 ans,48,17.55
2021,Alberta,Femmes+,15 ans et plus,48,23.13
2021,Alberta,Femmes+,25 à 44 ans,48,26.81
2021,Alberta,Femmes+,25 à 54 ans,48,27.49
2021,Alberta,Femmes+,25 ans et plus,48,25.13
2021,Alberta,Femmes+,45 ans et plus,48,23.54
2021,Alberta,Femmes+,55 à 64 ans,48,18.93
2021,Alberta,Femmes+,55 ans et plus,48,16.14
2021,Alberta,Femmes+,65 ans et plus,48,8.33
2021,Colombie-Britannique,Hommes+,15 à 24 ans,59,12.48
2021,Colombie-Britannique,Hommes+,15 ans et plus,59,24.37
2021,Colombie-Britannique,Hommes+,25 à 44 ans,59,41.04
2021,Colombie-Britannique,Hommes+,25 à 54 ans,59,38.5
2021,Colombie-Britannique,Hommes+,25 ans et plus,59,30.24
2021,Colombie-Britannique,Hommes+,45 ans et plus,59,20.13
2021,Colombie-Britannique,Hommes+,55 à 64 ans,59,29.86
2021,Colombie-Britannique,Hommes+,55 ans et plus,59,18.24
2021,Colombie-Britannique,Hommes+,65 ans et plus,59,6.75
2021,Colombie-Britannique,Total - Genre,15 à 24 ans,59,14.49
2021,Colombie-Britannique,Total - Genre,15 ans et plus,59,20.22
2021,Colombie-Britannique,Total - Genre,25 à 44 ans,59,26.32
2021,Colombie-Britannique,Total - Genre,25 à 54 ans,59,25.43
2021,Colombie-Britannique,Total - Genre,25 ans et plus,59,22.62
2021,Colombie-Britannique,Total - Genre,45 ans et plus,59,19.67
2021,Colombie-Britannique,Total - Genre,55 à 64 ans,59,22.62
2021,Colombie-Britannique,Total - Genre,55 ans et plus,59,17.94
2021,Colombie-Britannique,Total - Genre,65 ans et plus,59,7.21
2021,Colombie-Britannique,Femmes+,15 à 24 ans,59,14.63
2021,Colombie-Britannique,Femmes+,15 ans et plus,59,17.86
2021,Colombie-Britannique,Femmes+,25 à 44 ans,59,20.16
2021,Colombie-Britannique,Femmes+,25 à 54 ans,59,20.32
2021,Colombie-Britannique,Femmes+,25 ans et plus,59,19.01
2021,Colombie-Britannique,Femmes+,45 ans et plus,59,17.94
2021,Colombie-Britannique,Femmes+,55 à 64 ans,59,16.44
2021,Colombie-Britannique,Femmes+,55 ans et plus,59,13.56
2021,Colombie-Britannique,Femmes+,65 ans et plus,59,7.72
2021,Canada,Hommes+,15 à 24 ans,,14.55
2021,Canada,Hommes+,15 ans et plus,,24.27
2021,Canada,Hommes+,25 à 44 ans,,39.7
2021,Canada,Hommes+,25 à 54 ans,,40.12
2021,Canada,Hommes+,25 ans et plus,,30.81
2021,Canada,Hommes+,45 ans et plus,,25.24
2021,Canada,Hommes+,55 à 64 ans,,31.51
2021,Canada,Hommes+,55 ans et plus,,20.82
2021,Canada,Hommes+,65 ans et plus,,9.17
2021,Canada,Total - Genre,15 à 24 ans,,14.06
2021,Canada,Total - Genre,25 à 44 ans,,29.06
2021,Canada,Total - Genre,25 à 54 ans,,29.52
2021,Canada,Total - Genre,25 ans et plus,,25.21
2021,Canada,Total - Genre,45 ans et plus,,22.31
2021,Canada,Total - Genre,55 à 64 ans,,24.33
2021,Canada,Total - Genre,55 ans et plus,,18.6
2021,Canada,Total - Genre,65 ans et plus,,9.78
2021,Canada,Femmes+,15 à 24 ans,,13.66
2021,Canada,Femmes+,15 ans et plus,,19.66
2021,Canada,Femmes+,25 à 44 ans,,24.38
2021,Canada,Femmes+,25 à 54 ans,,25.18
2021,Canada,Femmes+,25 ans et plus,,22.33
2021,Canada,Femmes+,45 ans et plus,,20.63
2021,Canada,Femmes+,55 à 64 ans,,20.58
2021,Canada,Femmes+,55 ans et plus,,17.01
2021,Canada,Femmes+,65 ans et plus,,7.86
2021,Manitoba,Hommes+,15 à 24 ans,46,18.93
2021,Manitoba,Hommes+,15 ans et plus,46,25.36
2021,Manitoba,Hommes+,25 à 44 ans,46,39.08
2021,Manitoba,Hommes+,25 à 54 ans,46,37.07
2021,Manitoba,Hommes+,25 ans et plus,46,27.56
2021,Manitoba,Hommes+,45 ans et plus,46,16.87
2021,Manitoba,Hommes+,55 à 64 ans,46,17.11
2021,Manitoba,Hommes+,55 ans et plus,46,11.59
2021,Manitoba,Hommes+,65 ans et plus,46,0.0
2021,Manitoba,Total - Genre,15 à 24 ans,46,18.83
2021,Manitoba,Total - Genre,15 ans et plus,46,21.85
2021,Manitoba,Total - Genre,25 à 44 ans,46,27.2
2021,Manitoba,Total - Genre,25 à 54 ans,46,27.64
2021,Manitoba,Total - Genre,25 ans et plus,46,23.23
2021,Manitoba,Total - Genre,45 ans et plus,46,19.96
2021,Manitoba,Total - Genre,55 à 64 ans,46,19.9
2021,Manitoba,Total - Genre,55 ans et plus,46,15.06
2021,Manitoba,Total - Genre,65 ans et plus,46,5.13
2021,Manitoba,Femmes+,15 à 24 ans,46,16.67
2021,Manitoba,Femmes+,15 ans et plus,46,19.85
2021,Manitoba,Femmes+,25 à 44 ans,46,22.93
2021,Manitoba,Femmes+,25 à 54 ans,46,24.2
2021,Manitoba,Femmes+,25 ans et plus,46,21.23
2021,Manitoba,Femmes+,45 ans et plus,46,19.65
2021,Manitoba,Femmes+,55 à 64 ans,46,11.67
2021,Manitoba,Femmes+,55 ans et plus,46,9.71
2021,Manitoba,Femmes+,65 ans et plus,46,0.0
2021,Nouveau-Brunswick,Hommes+,15 à 24 ans,13,6.74
2021,Nouveau-Brunswick,Hommes+,15 ans et plus,13,22.11
2021,Nouveau-Brunswick,Hommes+,25 à 44 ans,13,15.15
2021,Nouveau-Brunswick,Hommes+,25 à 54 ans,13,20.83
2021,Nouveau-Brunswick,Hommes+,25 ans et plus,13,20.91
2021,Nouveau-Brunswick,Hommes+,45 ans et plus,13,14.29
2021,Nouveau-Brunswick,Hommes+,55 à 64 ans,13,0.0
2021,Nouveau-Brunswick,Hommes+,55 ans et plus,13,11.11
2021,Nouveau-Brunswick,Hommes+,65 ans et plus,13,0.0
2021,Nouveau-Brunswick,Total - Genre,15 à 24 ans,13,13.78
2021,Nouveau-Brunswick,Total - Genre,15 ans et plus,13,20.22
2021,Nouveau-Brunswick,Total - Genre,25 à 44 ans,13,25.56
2021,Nouveau-Brunswick,Total - Genre,25 à 54 ans,13,29.17
2021,Nouveau-Brunswick,Total - Genre,25 ans et plus,13,23.18
2021,Nouveau-Brunswick,Total - Genre,45 ans et plus,13,18.67
2021,Nouveau-Brunswick,Total - Genre,55 à 64 ans,13,17.2
2021,Nouveau-Brunswick,Total - Genre,55 ans et plus,13,12.57
2021,Nouveau-Brunswick,Total - Genre,65 ans et plus,13,0.0
2021,Nouveau-Brunswick,Femmes+,15 à 24 ans,13,11.21
2021,Nouveau-Brunswick,Femmes+,15 ans et plus,13,19.44
2021,Nouveau-Brunswick,Femmes+,25 à 44 ans,13,15.0
2021,Nouveau-Brunswick,Femmes+,25 à 54 ans,13,22.92
2021,Nouveau-Brunswick,Femmes+,25 ans et plus,13,18.55
2021,Nouveau-Brunswick,Femmes+,45 ans et plus,13,13.51
2021,Nouveau-Brunswick,Femmes+,55 à 64 ans,13,11.11
2021,Nouveau-Brunswick,Femmes+,55 ans et plus,13,7.69
2021,Nouveau-Brunswick,Femmes+,65 ans et plus,13,0.0
2021,Terre-Neuve-et-Labrador,Hommes+,15 à 24 ans,10,8.93
2021,Terre-Neuve-et-Labrador,Hommes+,15 ans et plus,10,25.86
2021,Terre-Neuve-et-Labrador,Hommes+,25 à 44 ans,10,0.0
2021,Terre-Neuve-et-Labrador,Hommes+,25 à 54 ans,10,19.35
2021,Terre-Neuve-et-Labrador,Hommes+,25 ans et plus,10,26.67
2021,Terre-Neuve-et-Labrador,Hommes+,45 ans et plus,10,18.92
2021,Terre-Neuve-et-Labrador,Hommes+,55 à 64 ans,10,0.0
2021,Terre-Neuve-et-Labrador,Hommes+,55 ans et plus,10,0.0
2021,Terre-Neuve-et-Labrador,Hommes+,65 ans et plus,10,0.0
2021,Terre-Neuve-et-Labrador,Total - Genre,15 à 24 ans,10,19.08
2021,Terre-Neuve-et-Labrador,Total - Genre,15 ans et plus,10,30.27
2021,Terre-Neuve-et-Labrador,Total - Genre,25 à 44 ans,10,37.21
2021,Terre-Neuve-et-Labrador,Total - Genre,25 à 54 ans,10,39.06
2021,Terre-Neuve-et-Labrador,Total - Genre,25 ans et plus,10,35.44
2021,Terre-Neuve-et-Labrador,Total - Genre,45 ans et plus,10,26.67
2021,Terre-Neuve-et-Labrador,Total - Genre,55 à 64 ans,10,19.61
2021,Terre-Neuve-et-Labrador,Total - Genre,55 ans et plus,10,21.79
2021,Terre-Neuve-et-Labrador,Total - Genre,65 ans et plus,10,0.0
2021,Terre-Neuve-et-Labrador,Femmes+,15 à 24 ans,10,9.33
2021,Terre-Neuve-et-Labrador,Femmes+,15 ans et plus,10,30.77
2021,Terre-Neuve-et-Labrador,Femmes+,25 à 44 ans,10,39.68
2021,Terre-Neuve-et-Labrador,Femmes+,25 à 54 ans,10,38.14
2021,Terre-Neuve-et-Labrador,Femmes+,25 ans et plus,10,34.25
2021,Terre-Neuve-et-Labrador,Femmes+,45 ans et plus,10,26.51
2021,Terre-Neuve-et-Labrador,Femmes+,55 à 64 ans,10,19.44
2021,Terre-Neuve-et-Labrador,Femmes+,55 ans et plus,10,14.29
2021,Terre-Neuve-et-Labrador,Femmes+,65 ans et plus,10,0.0
2021,Nouvelle-Écosse,Hommes+,15 à 24 ans,12,11.02
2021,Nouvelle-Écosse,Hommes+,15 ans et plus,12,25.81
2021,Nouvelle-Écosse,Hommes+,25 à 44 ans,12,39.39
2021,Nouvelle-Écosse,Hommes+,25 à 54 ans,12,43.33
2021,Nouvelle-Écosse,Hommes+,25 ans et plus,12,31.61
2021,Nouvelle-Écosse,Hommes+,45 ans et plus,12,16.54
2021,Nouvelle-Écosse,Hommes+,55 à 64 ans,12,22.22
2021,Nouvelle-Écosse,Hommes+,55 ans et plus,12,14.56
2021,Nouvelle-Écosse,Hommes+,65 ans et plus,12,8.77
2021,Nouvelle-Écosse,Total - Genre,15 à 24 ans,12,16.67
2021,Nouvelle-Écosse,Total - Genre,15 ans et plus,12,22.93
2021,Nouvelle-Écosse,Total - Genre,25 à 44 ans,12,34.78
2021,Nouvelle-Écosse,Total - Genre,25 à 54 ans,12,33.64
2021,Nouvelle-Écosse,Total - Genre,25 ans et plus,12,25.71
2021,Nouvelle-Écosse,Total - Genre,45 ans et plus,12,20.11
2021,Nouvelle-Écosse,Total - Genre,55 à 64 ans,12,15.72
2021,Nouvelle-Écosse,Total - Genre,55 ans et plus,12,11.9
2021,Nouvelle-Écosse,Total - Genre,65 ans et plus,12,6.36
2021,Nouvelle-Écosse,Femmes+,15 à 24 ans,12,13.94
2021,Nouvelle-Écosse,Femmes+,15 ans et plus,12,21.37
2021,Nouvelle-Écosse,Femmes+,25 à 44 ans,12,31.1
2021,Nouvelle-Écosse,Femmes+,25 à 54 ans,12,30.54
2021,Nouvelle-Écosse,Femmes+,25 ans et plus,12,23.15
2021,Nouvelle-Écosse,Femmes+,45 ans et plus,12,14.88
2021,Nouvelle-Écosse,Femmes+,55 à 64 ans,12,13.27
2021,Nouvelle-Écosse,Femmes+,55 ans et plus,12,10.18
2021,Nouvelle-Écosse,Femmes+,65 ans et plus,12,0.0
2021,Ontario,Hommes+,15 à 24 ans,35,16.63
2021,Ontario,Hommes+,15 ans et plus,35,27.02
2021,Ontario,Hommes+,25 à 44 ans,35,41.24
2021,Ontario,Hommes+,25 à 54 ans,35,42.84
2021,Ontario,Hommes+,25 ans et plus,35,33.76
2021,Ontario,Hommes+,45 ans et plus,35,28.73
2021,Ontario,Hommes+,55 à 64 ans,35,33.43
2021,Ontario,Hommes+,55 ans et plus,35,22.66
2021,Ontario,Hommes+,65 ans et plus,35,10.34
2021,Ontario,Total - Genre,15 à 24 ans,35,16.42
2021,Ontario,Total - Genre,15 ans et plus,35,24.51
2021,Ontario,Total - Genre,25 à 44 ans,35,33.13
2021,Ontario,Total - Genre,25 à 54 ans,35,33.91
2021,Ontario,Total - Genre,25 ans et plus,35,28.74
2021,Ontario,Total - Genre,45 ans et plus,35,25.37
2021,Ontario,Total - Genre,55 à 64 ans,35,27.02
2021,Ontario,Total - Genre,55 ans et plus,35,20.6
2021,Ontario,Total - Genre,65 ans et plus,35,9.84
2021,Ontario,Femmes+,15 à 24 ans,35,16.38
2021,Ontario,Femmes+,15 ans et plus,35,22.94
2021,Ontario,Femmes+,25 à 44 ans,35,29.04
2021,Ontario,Femmes+,25 à 54 ans,35,29.72
2021,Ontario,Femmes+,25 ans et plus,35,25.94
2021,Ontario,Femmes+,45 ans et plus,35,23.48
2021,Ontario,Femmes+,55 à 64 ans,35,23.7
2021,Ontario,Femmes+,55 ans et plus,35,19.09
2021,Ontario,Femmes+,65 ans et plus,35,6.57
2021,Île-du-Prince-Édouard,Hommes+,15 à 24 ans,11,10.53
2021,Île-du-Prince-Édouard,Hommes+,15 ans et plus,11,21.28
2021,Île-du-Prince-Édouard,Hommes+,25 à 44 ans,11,0.0
2021,Île-du-Prince-Édouard,Hommes+,25 à 54 ans,11,27.27
2021,Île-du-Prince-Édouard,Hommes+,25 ans et plus,11,28.57
2021,Île-du-Prince-Édouard,Hommes+,45 ans et plus,11,15.0
2021,Île-du-Prince-Édouard,Hommes+,55 à 64 ans,11,0.0
2021,Île-du-Prince-Édouard,Hommes+,55 ans et plus,11,0.0
2021,Île-du-Prince-Édouard,Hommes+,65 ans et plus,11,0.0
2021,Île-du-Prince-Édouard,Total - Genre,15 à 24 ans,11,14.29
2021,Île-du-Prince-Édouard,Total - Genre,15 ans et plus,11,23.44
2021,Île-du-Prince-Édouard,Total - Genre,25 à 44 ans,11,33.33
2021,Île-du-Prince-Édouard,Total - Genre,25 à 54 ans,11,34.09
2021,Île-du-Prince-Édouard,Total - Genre,25 ans et plus,11,23.26
2021,Île-du-Prince-Édouard,Total - Genre,45 ans et plus,11,16.07
2021,Île-du-Prince-Édouard,Total - Genre,55 à 64 ans,11,12.5
2021,Île-du-Prince-Édouard,Total - Genre,55 ans et plus,11,14.29
2021,Île-du-Prince-Édouard,Total - Genre,65 ans et plus,11,0.0
2021,Île-du-Prince-Édouard,Femmes+,15 à 24 ans,11,8.7
2021,Île-du-Prince-Édouard,Femmes+,15 ans et plus,11,19.51
2021,Île-du-Prince-Édouard,Femmes+,25 à 44 ans,11,27.27
2021,Île-du-Prince-Édouard,Femmes+,25 à 54 ans,11,30.3
2021,Île-du-Prince-Édouard,Femmes+,25 ans et plus,11,22.41
2021,Île-du-Prince-Édouard,Femmes+,45 ans et plus,11,11.11
2021,Île-du-Prince-Édouard,Femmes+,55 à 64 ans,11,11.76
2021,Île-du-Prince-Édouard,Femmes+,55 ans et plus,11,8.0
2021,Île-du-Prince-Édouard,Femmes+,65 ans et plus,11,0.0
2021,Québec,Hommes+,15 à 24 ans,24,5.41
2021,Québec,Hommes+,15 ans et plus,24,15.42
2021,Québec,Hommes+,25 à 44 ans,24,27.71
2021,Québec,Hommes+,25 à 54 ans,24,29.36
2021,Québec,Hommes+,25 ans et plus,24,22.82
2021,Québec,Hommes+,45 ans et plus,24,20.31
2021,Québec,Hommes+,55 à 64 ans,24,22.97
2021,Québec,Hommes+,55 ans et plus,24,17.14
2021,Québec,Hommes+,65 ans et plus,24,5.99
2021,Québec,Total - Genre,15 à 24 ans,24,6.08
2021,Québec,Total - Genre,15 ans et plus,24,13.68
2021,Québec,Total - Genre,25 à 44 ans,24,20.14
2021,Québec,Total - Genre,25 à 54 ans,24,21.56
2021,Québec,Total - Genre,25 ans et plus,24,18.75
2021,Québec,Total - Genre,45 ans et plus,24,17.86
2021,Québec,Total - Genre,55 à 64 ans,24,19.32
2021,Québec,Total - Genre,55 ans et plus,24,15.06
2021,Québec,Total - Genre,65 ans et plus,24,5.68
2021,Québec,Femmes+,15 à 24 ans,24,5.61
2021,Québec,Femmes+,15 ans et plus,24,12.53
2021,Québec,Femmes+,25 à 44 ans,24,16.69
2021,Québec,Femmes+,25 à 54 ans,24,18.09
2021,Québec,Femmes+,25 ans et plus,24,16.36
2021,Québec,Femmes+,45 ans et plus,24,16.12
2021,Québec,Femmes+,55 à 64 ans,24,15.45
2021,Québec,Femmes+,55 ans et plus,24,13.47
2021,Québec,Femmes+,65 ans et plus,24,5.21
2021,Saskatchewan,Hommes+,15 à 24 ans,47,11.43
2021,Saskatchewan,Hommes+,15 ans et plus,47,23.97
2021,Saskatchewan,Hommes+,25 à 44 ans,47,44.74
2021,Saskatchewan,Hommes+,25 à 54 ans,47,45.19
2021,Saskatchewan,Hommes+,25 ans et plus,47,29.46
2021,Saskatchewan,Hommes+,45 ans et plus,47,16.33
2021,Saskatchewan,Hommes+,55 à 64 ans,47,17.65
2021,Saskatchewan,Hommes+,55 ans et plus,47,10.0
2021,Saskatchewan,Hommes+,65 ans et plus,47,0.0
2021,Saskatchewan,Total - Genre,15 à 24 ans,47,15.45
2021,Saskatchewan,Total - Genre,15 ans et plus,47,20.72
2021,Saskatchewan,Total - Genre,25 à 44 ans,47,27.39
2021,Saskatchewan,Total - Genre,25 à 54 ans,47,28.74
2021,Saskatchewan,Total - Genre,25 ans et plus,47,23.44
2021,Saskatchewan,Total - Genre,45 ans et plus,47,20.2
2021,Saskatchewan,Total - Genre,55 à 64 ans,47,18.9
2021,Saskatchewan,Total - Genre,55 ans et plus,47,15.22
2021,Saskatchewan,Total - Genre,65 ans et plus,47,4.0
2021,Saskatchewan,Femmes+,15 à 24 ans,47,14.74
2021,Saskatchewan,Femmes+,15 ans et plus,47,18.96
2021,Saskatchewan,Femmes+,25 à 44 ans,47,21.68
2021,Saskatchewan,Femmes+,25 à 54 ans,47,23.15
2021,Saskatchewan,Femmes+,25 ans et plus,47,20.42
2021,Saskatchewan,Femmes+,45 ans et plus,47,19.69
2021,Saskatchewan,Femmes+,55 à 64 ans,47,8.85
2021,Saskatchewan,Femmes+,55 ans et plus,47,13.02
2021,Saskatchewan,Femmes+,65 ans et plus,47,0.0
2022,Alberta,Hommes+,15 à 24 ans,48,9.7
2022,Alberta,Hommes+,15 ans et plus,48,23.3
2022,Alberta,Hommes+,25 à 44 ans,48,32.65
2022,Alberta,Hommes+,25 à 54 ans,48,40.86
2022,Alberta,Hommes+,25 ans et plus,48,31.0
2022,Alberta,Hommes+,45 ans et plus,48,24.95
2022,Alberta,Hommes+,55 à 64 ans,48,10.11
2022,Alberta,Hommes+,55 ans et plus,48,12.43
2022,Alberta,Hommes+,65 ans et plus,48,14.5
2022,Alberta,Total - Genre,15 à 24 ans,48,14.49
2022,Alberta,Total - Genre,15 ans et plus,48,19.27
2022,Alberta,Total - Genre,25 à 44 ans,48,22.33
2022,Alberta,Total - Genre,25 à 54 ans,48,24.57
2022,Alberta,Total - Genre,25 ans et plus,48,21.66
2022,Alberta,Total - Genre,45 ans et plus,48,21.07
2022,Alberta,Total - Genre,55 à 64 ans,48,15.57
2022,Alberta,Total - Genre,55 ans et plus,48,16.0
2022,Alberta,Total - Genre,65 ans et plus,48,10.12
2022,Alberta,Femmes+,15 à 24 ans,48,15.55
2022,Alberta,Femmes+,15 ans et plus,48,17.52
2022,Alberta,Femmes+,25 à 44 ans,48,18.38
2022,Alberta,Femmes+,25 à 54 ans,48,20.49
2022,Alberta,Femmes+,25 ans et plus,48,18.32
2022,Alberta,Femmes+,45 ans et plus,48,18.33
2022,Alberta,Femmes+,55 à 64 ans,48,11.14
2022,Alberta,Femmes+,55 ans et plus,48,9.39
2022,Alberta,Femmes+,65 ans et plus,48,0.0
2022,Colombie-Britannique,Hommes+,15 à 24 ans,59,7.16
2022,Colombie-Britannique,Hommes+,15 ans et plus,59,16.73
2022,Colombie-Britannique,Hommes+,25 à 44 ans,59,27.29
2022,Colombie-Britannique,Hommes+,25 à 54 ans,59,26.25
2022,Colombie-Britannique,Hommes+,25 ans et plus,59,20.96
2022,Colombie-Britannique,Hommes+,45 ans et plus,59,12.85
2022,Colombie-Britannique,Hommes+,55 à 64 ans,59,13.36
2022,Colombie-Britannique,Hommes+,55 ans et plus,59,8.61
2022,Colombie-Britannique,Hommes+,65 ans et plus,59,4.55
2022,Colombie-Britannique,Total - Genre,15 à 24 ans,59,8.94
2022,Colombie-Britannique,Total - Genre,15 ans et plus,59,13.42
2022,Colombie-Britannique,Total - Genre,25 à 44 ans,59,17.96
2022,Colombie-Britannique,Total - Genre,25 à 54 ans,59,17.94
2022,Colombie-Britannique,Total - Genre,25 ans et plus,59,15.52
2022,Colombie-Britannique,Total - Genre,45 ans et plus,59,13.76
2022,Colombie-Britannique,Total - Genre,55 à 64 ans,59,15.88
2022,Colombie-Britannique,Total - Genre,55 ans et plus,59,11.85
2022,Colombie-Britannique,Total - Genre,65 ans et plus,59,5.3
2022,Colombie-Britannique,Femmes+,15 à 24 ans,59,6.14
2022,Colombie-Britannique,Femmes+,15 ans et plus,59,11.69
2022,Colombie-Britannique,Femmes+,25 à 44 ans,59,13.57
2022,Colombie-Britannique,Femmes+,25 à 54 ans,59,14.16
2022,Colombie-Britannique,Femmes+,25 ans et plus,59,13.03
2022,Colombie-Britannique,Femmes+,45 ans et plus,59,12.65
2022,Colombie-Britannique,Femmes+,55 à 64 ans,59,7.65
2022,Colombie-Britannique,Femmes+,55 ans et plus,59,8.71
2022,Colombie-Britannique,Femmes+,65 ans et plus,59,5.76
2022,Canada,Hommes+,15 à 24 ans,,10.32
2022,Canada,Hommes+,15 ans et plus,,17.46
2022,Canada,Hommes+,25 à 44 ans,,31.79
2022,Canada,Hommes+,25 à 54 ans,,32.02
2022,Canada,Hommes+,25 ans et plus,,22.65
2022,Canada,Hommes+,45 ans et plus,,17.45
2022,Canada,Hommes+,55 à 64 ans,,20.86
2022,Canada,Hommes+,55 ans et plus,,13.71
2022,Canada,Hommes+,65 ans et plus,,6.7
2022,Canada,Total - Genre,15 à 24 ans,,10.52
2022,Canada,Total - Genre,25 à 44 ans,,21.65
2022,Canada,Total - Genre,25 à 54 ans,,22.46
2022,Canada,Total - Genre,25 ans et plus,,18.34
2022,Canada,Total - Genre,45 ans et plus,,15.98
2022,Canada,Total - Genre,55 à 64 ans,,16.73
2022,Canada,Total - Genre,55 ans et plus,,12.52
2022,Canada,Total - Genre,65 ans et plus,,7.01
2022,Canada,Femmes+,15 à 24 ans,,10.66
2022,Canada,Femmes+,15 ans et plus,,14.46
2022,Canada,Femmes+,25 à 44 ans,,17.66
2022,Canada,Femmes+,25 à 54 ans,,18.94
2022,Canada,Femmes+,25 ans et plus,,16.28
2022,Canada,Femmes+,45 ans et plus,,15.18
2022,Canada,Femmes+,55 à 64 ans,,14.85
2022,Canada,Femmes+,55 ans et plus,,11.71
2022,Canada,Femmes+,65 ans et plus,,4.69
2022,Manitoba,Hommes+,15 à 24 ans,46,7.77
