Year,Géographie,Groupe d'âge,Sexe,Revenu du ménage,Plus haut niveau de scolarité,Series,GeoCode,Value
2016,Manitoba,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,46,65.3
2016,Manitoba,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,46,70.4
2016,Manitoba,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,46,69.8
2016,Manitoba,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,46,68.8
2016,Manitoba,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,46,70.7
2016,Manitoba,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,46,76.3
2016,Manitoba,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,46,78.1
2016,Manitoba,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,46,74.9
2016,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,47,72.9
2016,Saskatchewan,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,47,74.4
2016,Saskatchewan,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,47,71.4
2016,Saskatchewan,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,47,66.6
2016,Saskatchewan,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,47,66.4
2016,Saskatchewan,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,47,66.8
2016,Saskatchewan,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,47,70.5
2016,Saskatchewan,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,47,73.5
2016,Saskatchewan,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,47,67.4
2016,Saskatchewan,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,47,77.5
2016,Saskatchewan,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,47,77.7
2016,Saskatchewan,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,47,77.3
2016,Saskatchewan,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,47,80.6
2016,Saskatchewan,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,47,86.4
2016,Saskatchewan,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,47,75.6
2016,Alberta,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,48,68.4
2016,Alberta,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,48,68.3
2016,Alberta,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,48,68.5
2016,Alberta,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,48,63.2
2016,Alberta,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,48,59.8
2016,Alberta,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,48,66.7
2016,Alberta,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,48,70.9
2016,Alberta,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,48,73.3
2016,Alberta,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,48,68.4
2016,Alberta,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,48,67.9
2016,Alberta,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,48,70.3
2016,Alberta,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,48,65.4
2016,Alberta,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,48,77.1
2016,Alberta,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,48,76.1
2016,Alberta,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,48,77.9
2016,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,59,71.1
2016,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,59,68.0
2016,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,59,74.0
2016,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,59,64.7
2016,Colombie-Britannique,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,59,62.2
2016,Colombie-Britannique,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,59,67.3
2016,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,59,73.9
2016,Colombie-Britannique,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,59,71.1
2016,Colombie-Britannique,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,59,76.7
2016,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,59,71.3
2016,Colombie-Britannique,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,59,68.0
2016,Colombie-Britannique,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,59,74.4
2016,Colombie-Britannique,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,59,76.2
2016,Colombie-Britannique,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,59,72.9
2016,Colombie-Britannique,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,59,79.1
2017,Canada,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,,67.6
2017,Canada,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,,68.7
2017,Canada,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,,62.8
2017,Canada,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,,61.4
2017,Canada,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,,64.3
2017,Canada,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,,68.3
2017,Canada,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,,67.5
2017,Canada,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,,69.0
2017,Canada,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,,67.9
2017,Canada,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,,68.6
2017,Canada,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,,67.3
2017,Canada,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,,76.3
2017,Canada,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,,76.6
2017,Canada,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,,76.1
2017,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,10,76.3
2017,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,10,76.0
2017,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,10,76.6
2017,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,10,65.9
2017,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,10,65.3
2017,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,10,66.5
2017,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,10,73.0
2017,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,10,73.7
2017,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,10,72.3
2017,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,10,79.7
2017,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,10,81.7
2017,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,10,77.8
2017,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,10,86.3
2017,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,10,83.0
2017,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,10,89.0
2017,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,11,75.8
2017,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,11,78.0
2017,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,11,73.8
2017,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,11,69.2
2017,Île-du-Prince-Édouard,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,11,69.4
2017,Île-du-Prince-Édouard,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,11,69.1
2017,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,11,80.6
2017,Île-du-Prince-Édouard,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,11,80.3
2017,Île-du-Prince-Édouard,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,11,80.9
2017,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,11,71.4
2017,Île-du-Prince-Édouard,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,11,76.7
2017,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,11,66.4
2017,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,11,83.5
2017,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,11,87.1
2017,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,11,80.5
2017,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,12,70.3
2017,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,12,69.4
2017,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,12,71.1
2017,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,12,64.5
2017,Nouvelle-Écosse,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,12,65.9
2017,Nouvelle-Écosse,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,12,63.1
2017,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,12,67.0
2017,Nouvelle-Écosse,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,12,67.2
2017,Nouvelle-Écosse,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,12,67.0
2017,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,12,69.9
2017,Nouvelle-Écosse,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,12,68.7
2017,Nouvelle-Écosse,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,12,71.1
2017,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,12,80.8
2017,Nouvelle-Écosse,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,12,77.5
2017,Nouvelle-Écosse,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,12,83.4
2017,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,13,76.1
2017,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,13,75.3
2017,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,13,76.9
2017,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,13,72.2
2017,Nouveau-Brunswick,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,13,73.2
2017,Nouveau-Brunswick,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,13,71.2
2017,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,13,78.9
2017,Nouveau-Brunswick,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,13,77.6
2017,Nouveau-Brunswick,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,13,80.2
2017,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,13,74.5
2017,Nouveau-Brunswick,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,13,74.8
2017,Nouveau-Brunswick,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,13,74.2
2017,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,13,79.3
2017,Nouveau-Brunswick,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,13,75.6
2017,Nouveau-Brunswick,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,13,82.5
2017,Québec,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,24,60.2
2017,Québec,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,24,60.4
2017,Québec,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,24,60.0
2017,Québec,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,24,57.1
2017,Québec,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,24,55.6
2017,Québec,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,24,58.6
2017,Québec,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,24,59.6
2017,Québec,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,24,59.3
2017,Québec,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,24,60.0
2017,Québec,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,24,59.1
2017,Québec,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,24,61.2
2017,Québec,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,24,57.1
2017,Québec,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,24,66.2
2017,Québec,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,24,67.5
2017,Québec,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,24,65.2
2017,Ontario,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,35,70.7
2017,Ontario,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,35,69.8
2017,Ontario,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,35,71.5
2017,Ontario,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,35,64.0
2017,Ontario,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,35,61.9
2017,Ontario,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,35,66.1
2017,Ontario,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,35,71.7
2017,Ontario,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,35,70.9
2017,Ontario,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,35,72.6
2017,Ontario,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,35,70.3
2017,Ontario,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,35,70.6
2017,Ontario,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,35,70.0
2017,Ontario,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,35,80.2
2017,Ontario,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,35,80.7
2017,Ontario,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,35,79.8
2017,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,46,72.1
2017,Manitoba,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,46,73.0
2017,Manitoba,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,46,71.2
2017,Manitoba,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,46,67.2
2017,Manitoba,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,46,68.6
2017,Manitoba,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,46,65.8
2017,Manitoba,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,46,68.4
2017,Manitoba,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,46,71.5
2017,Manitoba,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,46,65.4
2017,Manitoba,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,46,77.4
2017,Manitoba,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,46,77.2
2017,Manitoba,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,46,77.6
2017,Manitoba,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,46,78.1
2017,Manitoba,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,46,77.2
2017,Manitoba,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,46,78.8
2017,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,47,73.0
2017,Saskatchewan,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,47,72.5
2017,Saskatchewan,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,47,73.5
2017,Saskatchewan,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,47,71.2
2017,Saskatchewan,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,47,69.9
2017,Saskatchewan,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,47,72.4
2017,Saskatchewan,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,47,70.0
2017,Saskatchewan,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,47,69.3
2017,Saskatchewan,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,47,70.7
2017,Saskatchewan,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,47,71.4
2017,Saskatchewan,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,47,69.2
2017,Saskatchewan,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,47,73.7
2017,Saskatchewan,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,47,82.3
2017,Saskatchewan,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,47,86.8
2017,Saskatchewan,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,47,78.5
2017,Alberta,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,48,67.3
2017,Alberta,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,48,67.0
2017,Alberta,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,48,67.7
2017,Alberta,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,48,62.8
2017,Alberta,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,48,60.8
2017,Alberta,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,48,64.9
2017,Alberta,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,48,67.0
2017,Alberta,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,48,68.4
2017,Alberta,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,48,65.6
2017,Alberta,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,48,68.0
2017,Alberta,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,48,67.7
2017,Alberta,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,48,68.3
2017,Alberta,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,48,77.4
2017,Alberta,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,48,78.2
2017,Alberta,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,48,76.6
2017,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,59,70.7
2017,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,59,69.3
2017,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,59,72.1
2017,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,59,63.8
2017,Colombie-Britannique,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,59,62.9
2017,Colombie-Britannique,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,59,64.7
2017,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,59,71.8
2017,Colombie-Britannique,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,59,67.8
2017,Colombie-Britannique,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,59,75.5
2017,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,59,70.7
2017,Colombie-Britannique,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,59,71.5
2017,Colombie-Britannique,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,59,69.8
2017,Colombie-Britannique,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,59,79.3
2017,Colombie-Britannique,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,59,78.0
2017,Colombie-Britannique,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,59,80.4
2018,Canada,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,,65.7
2018,Canada,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,,68.4
2018,Canada,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,,60.9
2018,Canada,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,,57.8
2018,Canada,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,,64.1
2018,Canada,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,,66.0
2018,Canada,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,,64.4
2018,Canada,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,,67.6
2018,Canada,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,,68.4
2018,Canada,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,,68.6
2018,Canada,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,,68.2
2018,Canada,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,,75.5
2018,Canada,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,,76.0
2018,Canada,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,,75.1
2018,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,10,77.3
2018,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,10,75.9
2018,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,10,78.7
2018,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,10,71.1
2018,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,10,69.7
2018,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,10,72.5
2018,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,10,75.9
2018,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,10,77.9
2018,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,10,74.0
2018,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,10,77.7
2018,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,10,73.4
2018,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,10,81.7
2018,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,10,84.3
2018,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,10,83.5
2018,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,10,85.0
2018,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,11,71.0
2018,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,11,73.8
2018,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,11,68.5
2018,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,11,56.5
2018,Île-du-Prince-Édouard,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,11,68.1
2018,Île-du-Prince-Édouard,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,11,44.7
2018,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,11,66.0
2018,Île-du-Prince-Édouard,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,11,63.7
2018,Île-du-Prince-Édouard,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,11,68.1
2018,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,11,77.3
2018,Île-du-Prince-Édouard,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,11,83.0
2018,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,11,72.1
2018,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,11,84.7
2018,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,11,79.5
2018,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,11,89.1
2018,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,12,73.2
2018,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,12,72.7
2018,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,12,73.7
2018,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,12,61.8
2018,Nouvelle-Écosse,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,12,55.7
2018,Nouvelle-Écosse,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,12,67.9
2018,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,12,71.3
2018,Nouvelle-Écosse,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,12,69.8
2018,Nouvelle-Écosse,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,12,72.8
2018,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,12,76.7
2018,Nouvelle-Écosse,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,12,80.7
2018,Nouvelle-Écosse,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,12,72.8
2018,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,12,83.6
2018,Nouvelle-Écosse,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,12,86.2
2018,Nouvelle-Écosse,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,12,81.5
2018,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,13,74.0
2018,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,13,71.1
2018,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,13,76.6
2018,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,13,70.2
