Year,Géographie,Situation géographique,Régions métropolitaines de recensement sélectionnées,Mode d'occupation,GeoCode,Value
2018,Terre-Neuve-et-Labrador,Régions rurales,,Locataire,10,24.0
2018,Terre-Neuve-et-Labrador,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,10,20.0
2018,Terre-Neuve-et-Labrador,Régions rurales,,Locataire habitant dans un logement social et abordable,10,54.0
2018,Île-du-Prince-Édouard,Régions rurales,,"Total, mode d'occupation",11,9.1
2018,Île-du-Prince-Édouard,Régions rurales,,Propriétaire,11,7.9
2018,Île-du-Prince-Édouard,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,11,8.2
2018,Île-du-Prince-Édouard,Régions rurales,,Locataire,11,15.9
2018,Île-du-Prince-Édouard,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,11,16.5
2018,Île-du-Prince-Édouard,Régions rurales,,Locataire habitant dans un logement social et abordable,11,12.4
2018,Nouvelle-Écosse,Régions rurales,,"Total, mode d'occupation",12,6.9
2018,Nouvelle-Écosse,Régions rurales,,Propriétaire,12,5.4
2018,Nouvelle-Écosse,Régions rurales,,Propriétaire qui est un accédant à la propriété,12,3.9
2018,Nouvelle-Écosse,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,12,5.6
2018,Nouvelle-Écosse,Régions rurales,,Locataire,12,18.5
2018,Nouvelle-Écosse,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,12,13.5
2018,Nouvelle-Écosse,Régions rurales,,Locataire habitant dans un logement social et abordable,12,43.0
2018,Nouveau-Brunswick,Régions rurales,,"Total, mode d'occupation",13,6.0
2018,Nouveau-Brunswick,Régions rurales,,Propriétaire,13,3.9
2018,Nouveau-Brunswick,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,13,4.1
2018,Nouveau-Brunswick,Régions rurales,,Locataire,13,25.0
2018,Nouveau-Brunswick,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,13,24.0
2018,Nouveau-Brunswick,Régions rurales,,Locataire habitant dans un logement social et abordable,13,29.0
2018,Québec,Régions rurales,,"Total, mode d'occupation",24,5.0
2018,Québec,Régions rurales,,Propriétaire,24,3.6
2018,Québec,Régions rurales,,Propriétaire qui est un accédant à la propriété,24,3.4
2018,Québec,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,24,3.6
2018,Québec,Régions rurales,,Locataire,24,14.5
2018,Québec,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,24,14.8
2018,Québec,Régions rurales,,Locataire habitant dans un logement social et abordable,24,12.4
2018,Ontario,Régions rurales,,"Total, mode d'occupation",35,6.8
2018,Ontario,Régions rurales,,Propriétaire,35,5.3
2018,Ontario,Régions rurales,,Propriétaire qui est un accédant à la propriété,35,2.5
2018,Ontario,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,35,5.5
2018,Ontario,Régions rurales,,Locataire,35,18.6
2018,Ontario,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,35,18.0
2018,Ontario,Régions rurales,,Locataire habitant dans un logement social et abordable,35,26.0
2018,Manitoba,Régions rurales,,"Total, mode d'occupation",46,9.5
2018,Manitoba,Régions rurales,,Propriétaire,46,7.1
2018,Manitoba,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,46,7.7
2018,Manitoba,Régions rurales,,Locataire,46,27.0
2018,Manitoba,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,46,29.0
2018,Manitoba,Régions rurales,,Locataire habitant dans un logement social et abordable,46,22.0
2018,Saskatchewan,Régions rurales,,"Total, mode d'occupation",47,13.6
2018,Saskatchewan,Régions rurales,,Propriétaire,47,11.3
2018,Saskatchewan,Régions rurales,,Propriétaire qui est un accédant à la propriété,47,5.6
2018,Saskatchewan,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,47,11.9
2018,Saskatchewan,Régions rurales,,Locataire,47,29.0
2018,Saskatchewan,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,47,14.6
2018,Saskatchewan,Régions rurales,,Locataire habitant dans un logement social et abordable,47,54.0
2018,Alberta,Régions rurales,,"Total, mode d'occupation",48,10.8
2018,Alberta,Régions rurales,,Propriétaire,48,10.3
2018,Alberta,Régions rurales,,Propriétaire qui est un accédant à la propriété,48,3.3
2018,Alberta,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,48,11.2
2018,Alberta,Régions rurales,,Locataire,48,15.4
2018,Alberta,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,48,14.0
2018,Alberta,Régions rurales,,Locataire habitant dans un logement social et abordable,48,26.0
2018,Colombie-Britannique,Régions rurales,,"Total, mode d'occupation",59,9.8
2018,Colombie-Britannique,Régions rurales,,Propriétaire,59,8.0
2018,Colombie-Britannique,Régions rurales,,Propriétaire qui est un accédant à la propriété,59,6.3
2018,Colombie-Britannique,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,59,8.2
2018,Colombie-Britannique,Régions rurales,,Locataire,59,19.0
2018,Colombie-Britannique,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,59,17.3
2018,Colombie-Britannique,Régions rurales,,Locataire habitant dans un logement social et abordable,59,42.0
2018,Canada,Régions rurales,,"Total, mode d'occupation",,7.4
2018,Canada,Régions rurales,,Propriétaire,,5.7
2018,Canada,Régions rurales,,Propriétaire qui est un accédant à la propriété,,3.3
2018,Canada,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,,6.0
2018,Canada,Régions rurales,,Locataire,,19.1
2018,Canada,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,,17.0
2018,Canada,Régions rurales,,Locataire habitant dans un logement social et abordable,,33.0
2021,Terre-Neuve-et-Labrador,Régions rurales,,"Total, mode d'occupation",10,7.0
2021,Terre-Neuve-et-Labrador,Régions rurales,,Propriétaire,10,5.8
2021,Terre-Neuve-et-Labrador,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,10,6.1
2021,Terre-Neuve-et-Labrador,Régions rurales,,Locataire,10,18.3
2021,Terre-Neuve-et-Labrador,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,10,14.9
2021,Terre-Neuve-et-Labrador,Régions rurales,,Locataire habitant dans un logement social et abordable,10,32.0
2021,Île-du-Prince-Édouard,Régions rurales,,"Total, mode d'occupation",11,6.2
2021,Île-du-Prince-Édouard,Régions rurales,,Propriétaire,11,4.3
2021,Île-du-Prince-Édouard,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,11,4.4
2021,Île-du-Prince-Édouard,Régions rurales,,Locataire,11,17.3
2021,Île-du-Prince-Édouard,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,11,18.1
2021,Île-du-Prince-Édouard,Régions rurales,,Locataire habitant dans un logement social et abordable,11,14.0
2021,Nouvelle-Écosse,Régions rurales,,"Total, mode d'occupation",12,9.4
2021,Nouvelle-Écosse,Régions rurales,,Propriétaire,12,8.0
2021,Nouvelle-Écosse,Régions rurales,,Propriétaire qui est un accédant à la propriété,12,10.8
2021,Nouvelle-Écosse,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,12,7.7
2021,Nouvelle-Écosse,Régions rurales,,Locataire,12,19.6
2021,Nouvelle-Écosse,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,12,18.3
2021,Nouvelle-Écosse,Régions rurales,,Locataire habitant dans un logement social et abordable,12,28.0
2021,Nouveau-Brunswick,Régions rurales,,"Total, mode d'occupation",13,6.0
2021,Nouveau-Brunswick,Régions rurales,,Propriétaire,13,5.1
2021,Nouveau-Brunswick,Régions rurales,,Propriétaire qui est un accédant à la propriété,13,6.1
2021,Nouveau-Brunswick,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,13,5.0
2021,Nouveau-Brunswick,Régions rurales,,Locataire,13,12.7
2021,Nouveau-Brunswick,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,13,11.2
2021,Nouveau-Brunswick,Régions rurales,,Locataire habitant dans un logement social et abordable,13,25.0
2021,Québec,Régions rurales,,"Total, mode d'occupation",24,3.3
2021,Québec,Régions rurales,,Propriétaire,24,2.4
2021,Québec,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,24,2.7
2021,Québec,Régions rurales,,Locataire,24,10.4
2021,Québec,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,24,10.1
2021,Québec,Régions rurales,,Locataire habitant dans un logement social et abordable,24,12.7
2021,Ontario,Régions rurales,,"Total, mode d'occupation",35,6.5
2021,Ontario,Régions rurales,,Propriétaire,35,4.7
2021,Ontario,Régions rurales,,Propriétaire qui est un accédant à la propriété,35,3.5
2021,Ontario,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,35,4.8
2021,Ontario,Régions rurales,,Locataire,35,22.0
2021,Ontario,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,35,21.0
2021,Ontario,Régions rurales,,Locataire habitant dans un logement social et abordable,35,29.0
2021,Manitoba,Régions rurales,,"Total, mode d'occupation",46,6.6
2021,Manitoba,Régions rurales,,Propriétaire,46,4.6
2021,Manitoba,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,46,4.8
2021,Manitoba,Régions rurales,,Locataire,46,26.0
2021,Manitoba,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,46,26.0
2021,Manitoba,Régions rurales,,Locataire habitant dans un logement social et abordable,46,25.0
2021,Saskatchewan,Régions rurales,,"Total, mode d'occupation",47,14.1
2021,Saskatchewan,Régions rurales,,Propriétaire,47,11.6
2021,Saskatchewan,Régions rurales,,Propriétaire qui est un accédant à la propriété,47,8.3
2021,Saskatchewan,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,47,11.9
2021,Saskatchewan,Régions rurales,,Locataire,47,30.0
2021,Saskatchewan,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,47,21.0
2021,Saskatchewan,Régions rurales,,Locataire habitant dans un logement social et abordable,47,43.0
2021,Alberta,Régions rurales,,"Total, mode d'occupation",48,11.5
2021,Alberta,Régions rurales,,Propriétaire,48,7.4
2021,Alberta,Régions rurales,,Propriétaire qui est un accédant à la propriété,48,10.6
2021,Alberta,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,48,7.0
2021,Alberta,Régions rurales,,Locataire,48,36.0
2021,Alberta,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,48,35.0
2021,Alberta,Régions rurales,,Locataire habitant dans un logement social et abordable,48,49.0
2021,Colombie-Britannique,Régions rurales,,"Total, mode d'occupation",59,9.8
2021,Colombie-Britannique,Régions rurales,,Propriétaire,59,10.2
2021,Colombie-Britannique,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,59,10.5
2021,Colombie-Britannique,Régions rurales,,Locataire,59,8.3
2021,Colombie-Britannique,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,59,6.3
2021,Colombie-Britannique,Régions rurales,,Locataire habitant dans un logement social et abordable,59,57.0
2021,Canada,Régions rurales,,"Total, mode d'occupation",,6.8
2021,Canada,Régions rurales,,Propriétaire,,5.3
2021,Canada,Régions rurales,,Propriétaire qui est un accédant à la propriété,,4.3
2021,Canada,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,,5.4
2021,Canada,Régions rurales,,Locataire,,17.5
2021,Canada,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,,16.2
2021,Canada,Régions rurales,,Locataire habitant dans un logement social et abordable,,28.0
